angle	angular_velocity	angular_acceleration
5.522507415441857415e-01	7.615118396243699683e-01	-2.966055724339207167e+00
4.778105318020567371e-01	4.531505646600221815e-01	-4.548766255166987627e+00
4.560139091935929700e-01	1.173621373541261281e+00	-2.971481885983313642e+00
4.478170774772778917e-01	8.769043588576681536e-01	-5.459237857391235238e+00
6.632259247910969879e-01	2.683072285589597206e-01	-6.289825399898262503e+00
5.226836971749099225e-01	3.349412058730247277e-01	-6.177182620862778251e+00
4.495656015283590046e-01	2.436284114865526207e-01	-2.233999004435073044e+00
3.861619794339106737e-01	6.419468466590532163e-01	-5.458717639240550312e+00
5.938717928755916642e-01	-3.656193328466091907e-01	-4.979512840182053424e+00
4.419516206690231597e-01	5.700258868080141372e-01	-5.721806315913810614e+00
5.531276629478586448e-01	4.071337058815135412e-01	-4.872315402804892059e+00
6.182411069154225558e-01	-3.342238317141813519e-01	-4.969373653207125763e+00
4.709904824058182005e-01	4.539527111022401140e-01	-4.373312784156537347e+00
6.650597500234768367e-01	4.601267729905555437e-01	-4.610331922995369425e+00
5.612839875004150825e-01	2.523015032171571081e-01	-5.127676981219337904e+00
6.104782309650617078e-01	-6.119620932766467458e-02	-4.321660727156281467e+00
5.015417689892921471e-01	1.315054063387150196e-01	-4.733484889541441198e+00
4.723753540571952181e-01	4.345527152442899554e-01	-4.064546256651066614e+00
5.357524915771368912e-01	-5.573782941191254281e-01	-4.195561966507677099e+00
3.718505705589689736e-01	-1.290302602018411626e-01	-4.239654304116490025e+00
3.770531524771236209e-01	-5.096020571614903183e-01	-3.945942119704713313e+00
5.684583146544552879e-01	-7.868446567982473328e-02	-3.988565720077764887e+00
3.240063464097019397e-01	-3.034706733216321339e-01	-6.097348582130661221e+00
5.573369717417625546e-01	4.030334905068754248e-01	-3.939296227837858044e+00
6.084734251735587351e-01	2.413114645662871594e-01	-4.660478381606877107e+00
7.552060320338226385e-01	-1.671633992703295823e-01	-4.293124490000737481e+00
3.610679045960306643e-01	-7.544104227128750617e-02	-5.010949005970137371e+00
6.865063450406724277e-01	3.114567314349634408e-01	-4.726246959714027085e+00
5.465470389719137012e-01	-3.261488183556628950e-01	-6.766450439455958588e+00
