angle	angular_velocity	angular_acceleration
6.045014830883713719e-01	1.023023679248739937e+00	-1.226808317448466745e+00
4.531810149072217908e-01	4.298592490919925235e-01	-4.373381611249710588e+00
4.072657147897197349e-01	1.894461317381867405e+00	-1.198862312012560771e+00
3.886684903356016352e-01	1.324784847154899969e+00	-6.155464715002420206e+00
8.174015901213784741e-01	1.314400467829423547e-01	-7.798772426178004480e+00
5.343519525109138302e-01	2.886441533600342391e-01	-7.556662012891419700e+00
3.862704115475033562e-01	1.300361971915287296e-01	3.454872455346071902e-01
2.577380445937579312e-01	9.507669683868924526e-01	-6.089211057713534103e+00
6.715531437620971822e-01	-1.040200434978487021e+00	-5.117105766140695344e+00
3.662292087810327113e-01	8.553208002882464189e-01	-6.589040435551882346e+00
5.872189559396213676e-01	5.538278599498034360e-01	-4.878449757713366530e+00
7.162050495858431898e-01	-9.045403829451227340e-01	-5.062000812877138323e+00
4.205848132608920875e-01	6.962097307272010482e-01	-3.860357317671383015e+00
8.077264060370625831e-01	7.329998614263492085e-01	-4.325917624465272837e+00
5.993001951404610672e-01	3.418310916583626735e-01	-5.353173402500203792e+00
6.969364385081384672e-01	-2.606480164476787653e-01	-3.734750115630583345e+00
4.784338728958590914e-01	1.493008633513078776e-01	-4.553051436893662540e+00
4.195941368452961728e-01	7.799652442095756921e-01	-3.210870941805503698e+00
5.459643486582711480e-01	-1.179308112992497382e+00	-3.469642789014042439e+00
2.178993677649257998e-01	-2.980097009519032114e-01	-3.555611488915840557e+00
2.281663724573762542e-01	-1.034542483843734262e+00	-2.967014894054437413e+00
6.109615466685545115e-01	-1.480932395539795998e-01	-3.052133584570496438e+00
1.221654722465167486e-01	-5.730535592341750029e-01	-7.270614457855755219e+00
5.890575743299746314e-01	8.645596824144512471e-01	-2.956468545913584656e+00
6.916842730376130399e-01	5.657081469281396435e-01	-4.401835343139363310e+00
9.856261440325571055e-01	-2.266666782124511226e-01	-3.671173768467435927e+00
1.979493107982323030e-01	-1.866989167588553600e-02	-5.111912699842941166e+00
8.495482505633067394e-01	7.796496821610197081e-01	-4.548642198869917053e+00
5.704741813386201565e-01	-4.710706528536049431e-01	-8.636226277600911772e+00
6.861372882299210385e-01	5.196437110286207250e-01	-5.304188138831783306e+00
5.732641793038947275e-01	-4.615463717747958494e-03	-3.070823999440133178e+00
3.690640666103941481e-01	-7.182549572353784662e-01	-3.105663701430402490e+00
3.129619161188910148e-01	-1.082828210968997673e-01	-4.689251280792420928e+00
6.034102528379708952e-01	-4.581863561938372409e-01	-6.379573175865971280e+00
3.278513504379364507e-01	-1.281671046884905296e+00	-4.465923746976539377e+00
6.873242935626354688e-01	1.484601324106049614e-01	-2.917743380710895451e+00
6.431124867807187506e-01	-6.284351304334316879e-01	-4.306936809910228092e+00
6.597608006552756477e-01	-5.777939409490162603e-01	-3.131518201972752102e+00
4.135498909865399364e-01	-6.753173559307865670e-01	-9.089024091923505466e-01
5.863810970754479435e-01	1.771043331978681135e-01	-9.404584420004628242e+00
5.782962647494953590e-01	-2.362799806324310248e-01	-5.305967438535370562e+00
3.033070954492564919e-01	-1.030228214109245588e+00	-4.192843103604007027e+00
6.181904176250960781e-01	4.349749327263988663e-01	-5.303962507492931522e+00
6.551137652994557525e-01	-4.080037871544949790e-01	-6.098050180100441864e+00
9.796461476678199887e-01	-6.263123088101246738e-01	-7.283289265699117720e+00
7.188968171880396607e-01	-5.629069643838598980e-01	-7.831384548518966149e+00
3.331454017508952425e-01	-1.680817610022355746e+00	-7.760095069399381984e+00
6.170634241762574801e-01	-1.811068263468747830e+00	-6.865538030059621377e+00
3.137391795104474967e-01	-6.595532231946773516e-01	-6.753851850036904914e+00
4.067646937184117295e-01	-1.081578725943448838e+00	-3.456665266764977318e+00
2.084194524999885556e-01	-6.024172488968027039e-01	-6.363472201005883733e+00
3.682558970101241225e-01	-5.030887482616722695e-01	-2.185650428060959882e+00
2.714484994535615314e-01	-9.327014324838408532e-01	-8.481216155836426296e+00
2.001650593146017121e-01	-1.646263270289955116e+00	-4.933523730320920286e+00
7.620136686900245149e-01	-1.288809641449134347e+00	-5.499618382478837830e+00
5.520119401028178441e-01	-8.596080168316403425e-01	-5.235599373886562269e+00
4.745682771926114096e-01	-1.453974726762062630e+00	-4.211022420091397933e+00
3.578188602101045612e-02	-1.264501066533343820e+00	-3.403008119471747417e+00
3.983683438684599842e-01	-6.509868260237361426e-01	-4.254095596908323174e+00
