angle	angular_velocity	angular_acceleration
5.521992569809447415e-01	7.786627485959175532e-01	-2.664818863112686120e+00
4.778318888716346358e-01	4.882777393043849501e-01	-3.506278219792862139e+00
4.560526647032121517e-01	9.183179742505528376e-01	-5.295207421317030594e+00
4.478564436659406289e-01	8.736255949311333424e-01	-5.031580691413897632e+00
6.630423721275425786e-01	6.513997580593511305e-01	-5.246429652945228561e+00
5.226249402358068563e-01	2.283220592087475687e-01	-3.972571628931644838e+00
4.495623746079321359e-01	3.907900043843354765e-01	-6.968191204685753704e+00
3.862020680757555779e-01	3.651921780303363785e-01	-4.059480130515174423e+00
5.936856052945808093e-01	-2.313332754727360774e-01	-4.486630454887594155e+00
4.418912483887428300e-01	4.106261628104468375e-01	-6.669795064171919030e+00
5.529317926167066632e-01	2.971721390655764350e-01	-4.205347784184816362e+00
6.179532415057867878e-01	2.143574571409365692e-01	-4.115254003089535928e+00
4.708181789271068673e-01	7.224805624941671445e-02	-4.674062795711966700e+00
6.646651911933907364e-01	8.698417741787024815e-02	-5.552719453679441308e+00
5.609593404583823606e-01	7.148656123772522131e-01	-4.892509174134977101e+00
6.100716507927838039e-01	1.844832120962078270e-01	-3.895968377139367611e+00
5.012081418388478760e-01	-2.596019008035002629e-02	-6.832185639906374064e+00
4.720353454376610691e-01	5.653495164373161241e-01	-5.452817175707573405e+00
5.353143733113996383e-01	4.822053049641978340e-01	-6.529704458269230294e+00
3.715379401253752767e-01	-1.324156404256003061e-01	-5.140414859839377293e+00
3.766992280826392259e-01	-2.024237766381190295e-01	-5.741981842231904665e+00
5.678796585567744692e-01	2.081696378194074215e-02	-3.513480473665189230e+00
3.236326508798857970e-01	7.155820910633774456e-01	-3.921470593764695423e+00
5.566978782520606295e-01	-1.039579269179036480e-01	-5.078069940766651413e+00
6.077490643598494335e-01	8.086787411813192716e-03	-4.714225058281264147e+00
7.543030072617941117e-01	-2.580662894707725918e-01	-3.452766801150045417e+00
3.605201433163551794e-01	-1.926619754377958127e-01	-5.302611796769105545e+00
6.856059996987695637e-01	1.749940555052707236e-01	-3.747005616201787070e+00
5.457540499237106824e-01	-1.767572956560097830e-01	-4.491535877309713598e+00
6.030166761147331966e-01	1.078866770199389535e-01	-5.522781101956248939e+00
5.460645362823374205e-01	-6.865628203252749362e-01	-4.542681743834611652e+00
4.434349390968266302e-01	-1.077182531982175673e-01	-5.019618325824716898e+00
4.147227240989357355e-01	2.519420452664262733e-01	-6.214973246500060888e+00
5.590567084782869234e-01	-3.674086645890181635e-01	-3.986441104343629860e+00
4.206079550691467217e-01	-7.594598317858751724e-01	-5.109264942723864777e+00
5.993046388344641651e-01	5.268245613592584808e-01	-4.974284222128582122e+00
5.763005645122787346e-01	-6.301737155807343171e-01	-5.063493809818467639e+00
5.836396730711711500e-01	-2.297827055626833204e-01	-3.708995249596541921e+00
4.596221627395703502e-01	-3.357735031923290703e-01	-4.276285146767399681e+00
5.448631479761045782e-01	-8.533864478637920303e-02	-5.420788117429382602e+00
5.396795368683794392e-01	-5.639690641841169638e-01	-3.133076120339082227e+00
4.011199596734991712e-01	-7.844796500668860251e-01	-4.350442865718892271e+00
5.571511526169530271e-01	-1.176333105264900092e-01	-4.618215467417020825e+00
5.742848764995370781e-01	-2.584801731453147400e-01	-4.457318620278486243e+00
7.350274497450193234e-01	-2.715879513627434405e-01	-6.089947178259657257e+00
6.033640062206179211e-01	-5.383296962669615882e-01	-6.221675808460141788e+00
4.092080652711173050e-01	-9.513118644863383100e-02	-4.405801400036172488e+00
5.495043619175272731e-01	-7.836720869288162916e-01	-4.979235490272120757e+00
3.964167781174834371e-01	-8.169795489521393117e-01	-4.183147157349575096e+00
4.412572465606185990e-01	-1.078401823680267047e+00	-3.963280444678506598e+00
3.405048420720203639e-01	-6.790340497411234688e-01	-4.546126295452374677e+00
4.186162968762342507e-01	-5.912888764210036951e-01	-5.559580064496824292e+00
3.684822882190667559e-01	-8.443609449960879365e-01	-4.945609516069146672e+00
3.310482464435462457e-01	-5.816724973823916844e-01	-4.222009092111700390e+00
6.098194226732511769e-01	-6.703998318626603892e-01	-5.052457305548282207e+00
5.029973793515057912e-01	-7.003719806428458927e-01	-4.691708482776706823e+00
4.623413213853481696e-01	-1.117329947259822376e+00	-3.686272036858627477e+00
2.411447664001609981e-01	-9.175117492919936391e-01	-2.783930137895286983e+00
4.201932635894463086e-01	-2.787475265370039645e-01	-5.507249794525200137e+00
3.649257372915138409e-01	-1.259902861721283074e+00	-5.111624891007651605e+00
3.462057708608041739e-01	-8.642972682656256955e-01	-4.906920629360397079e+00
4.411390011048887394e-01	-6.366596931881878252e-01	-3.265733816147482926e+00
4.013233269866877118e-01	-8.560681313002104220e-01	-5.000950392763879648e+00
4.217028357159216534e-01	-1.348120302192538533e+00	-4.249573169658622085e+00
4.248924975500185108e-01	-1.203497218825922532e+00	-6.292814733143938355e+00
2.822135909022229217e-01	-1.007730856828525479e+00	-3.259144819285900496e+00
4.035468002087806982e-01	-1.141637220644719619e+00	-4.319946260889826029e+00
3.843129681243723228e-01	-1.226610115055119188e+00	-5.247273710458689067e+00
3.082063532091062763e-01	-9.978230912887954274e-01	-4.529761919076003451e+00
4.137580535627448097e-01	-2.799906746540979929e-01	-3.563411823468416895e+00
4.167194723000225975e-01	-1.048106285023691742e+00	-3.232411228434919348e+00
2.732821928608472617e-01	-8.959290318570274358e-01	-3.233492781953388739e+00
4.277231377617579100e-01	-1.341498917076998865e+00	-4.394692080036357140e+00
3.254089413508862161e-01	-9.496295167799803094e-01	-3.638238845447248071e+00
3.644964298230057298e-01	-4.292842895646977741e-01	-3.214873310235199622e+00
2.755504674891072758e-01	-1.195728647516632215e+00	-1.881799297472876775e+00
2.621376745827026511e-01	-1.923009914590201763e+00	-3.544929019819394789e+00
3.603057482919124199e-01	-1.444718333936813259e+00	-4.079750820069728334e+00
2.441312622314861236e-01	-1.218718464148001557e+00	-1.936769653422655946e+00
2.832111728484065782e-01	-8.980357652021853099e-01	-2.494197379784253599e+00
1.588601558916861167e-01	-1.227053834875239779e+00	-3.792362717804490746e+00
3.857033548168351533e-01	-1.300497155487864820e+00	-4.017448341829248371e-01
3.887952483107391943e-01	-9.357981088987394891e-01	-3.406207594786888393e+00
2.290519094581232040e-01	-1.114949785450494835e+00	-2.569756110464491705e+00
5.179047019395237594e-01	-1.408656017506200175e+00	-2.664807567942806710e+00
4.387405215595611141e-01	-1.239189478722734883e+00	-2.313097723892686641e+00
1.640728736295862800e-01	-1.401772194252523196e+00	-1.952857451434077074e+00
2.896554294102359206e-01	-1.257743452515871274e+00	-8.198209790857788892e-01
3.156201414570234398e-01	-1.191152714732955920e+00	-2.067209113172792545e+00
3.389679189020785577e-01	-1.488408616534921958e+00	-3.170085070549326645e+00
2.552843671535838244e-01	-1.733717946024020851e+00	-8.831042614759072595e-01
1.717743244843421280e-01	-1.575596558443874473e+00	-2.037726231996125570e+00
4.547416864897164124e-01	-1.213136151784267369e+00	-3.008908415089100785e+00
2.181728440647903167e-01	-1.736074456746544481e+00	-2.220521125646020444e+00
2.055651329011108086e-01	-1.056372759788224869e+00	-1.063983727813755165e+00
2.013283625413669897e-01	-1.378274168714857195e+00	-2.226041821849181979e+00
2.070411281019390037e-01	-1.713425801010727945e+00	-2.810412384464622271e+00
6.396201511305468768e-02	-1.495919866795254238e+00	-1.609358073955695412e+00
2.054878767005668960e-01	-9.593520936127057919e-01	-7.507213749287576787e-01
2.558201171978441435e-01	-1.202090918346901072e+00	-1.453609972704074105e+00
2.893408252604453001e-01	-1.731142098153380715e+00	-2.203919287536676208e+00
1.336052233749338569e-01	-1.155318172071573279e+00	-2.691292135047849143e+00
2.059719001936819449e-01	-1.578304610580653300e+00	-1.351260317941528566e+00
2.496539049183816861e-01	-1.486337039761632894e+00	-1.931511952579660463e+00
-1.247572224596701917e-02	-1.000523496759222697e+00	-7.155114216693962970e-01
-3.405148153012663159e-02	-1.838579293036784135e+00	-8.153403228961995097e-01
2.153655843748951138e-01	-1.898300561276495380e+00	-1.066190181039534002e+00
1.458468975896493047e-01	-1.346313909168021850e+00	-9.892435563191748216e-01
2.212740433636379844e-01	-1.694682183830353184e+00	1.307856440056609504e-01
4.227149202979364750e-02	-1.948228388117476229e+00	-9.998220002070064005e-01
1.276611851096308148e-01	-1.626696010016297045e+00	1.590029115454472119e-01
6.780499886222569883e-02	-1.933207993277488601e+00	-5.078568516043799885e-01
1.340522987136178457e-01	-2.059160883590456237e+00	-7.059763965438975442e-01
5.321306613265642388e-02	-1.372291777861473605e+00	8.610335585923614143e-01
