theta1	omega1	alpha1	theta2	omega2	alpha2
-6.757428387132748959e-01	-7.388483353325927538e-01	9.236467879673810444e+00	2.405376284730413872e-01	-2.169178987563513683e+00	-4.541574770260532468e+00
-5.982001870019544310e-01	-4.855969792709058375e-01	9.510979651053780515e+00	4.083805651276478654e-02	-2.319792064497052220e+00	-5.008093154168534511e+00
-8.595724191848321816e-01	-6.425581785425917847e-01	9.462717515848872551e+00	3.929620921119725274e-02	-2.020057929340297154e+00	-4.586521546664461546e+00
-7.642352484570618110e-01	-6.109270770040378107e-01	1.100362608633654382e+01	-6.115473033470467112e-02	-2.729717318622714384e+00	-4.507344412164122183e+00
-7.601527493842337169e-01	1.461803008996173103e-01	9.791133720660742057e+00	5.618689669411625065e-02	-2.617246590435743592e+00	-4.362505354568753546e+00
-8.389795868790175248e-01	-3.892058927647630284e-01	8.788294529410665135e+00	-5.265041904552331120e-02	-2.797968598016492336e+00	-4.740187221592219835e+00
-8.187286195223804075e-01	-1.774592166222538347e-01	9.798466669896875203e+00	2.055206653068747946e-01	-2.744191739448877509e+00	-3.989236511875480229e+00
-7.363833717470321671e-01	-9.933773556237792679e-01	6.750547467184464523e+00	-1.983855798169194551e-01	-2.563306442611923419e+00	-3.762227764422426901e+00
-6.008379520415014774e-01	-9.038915384646381557e-02	9.986755834442387680e+00	2.239334546101990064e-01	-2.334140891392610939e+00	-2.967922804575013451e+00
-6.483707623040684265e-01	1.235259774156698687e-01	1.169498222775753860e+01	1.476201206906442298e-01	-2.769762335957144384e+00	-1.741706065495442823e+00
-5.684742128070319200e-01	1.306239106919130366e-01	9.411050302253903155e+00	2.271728307059834029e-01	-2.856772836009758176e+00	-3.201431732992676249e+00
-6.992855164478063434e-01	-6.143986317072870351e-01	8.118962817342213256e+00	-1.484523448601678119e-01	-2.783624572451078638e+00	-3.128923194071473013e+00
-9.004269944995855202e-01	2.076903243540806909e-01	8.927481909012655592e+00	-4.235958216417010785e-02	-2.046968875373294861e+00	-4.370744875551086928e+00
-6.320367018877450782e-01	1.649897164510825687e-01	1.171598036224841977e+01	-1.998288723881805340e-01	-2.523613334099595651e+00	-4.378620384539710919e+00
-8.253637938908389149e-01	3.151784728996593898e-01	9.707016823276619633e+00	2.602394930200587625e-02	-2.645088630563457333e+00	-3.050242947023664275e+00
-6.873665297850495293e-01	-7.194882745925756939e-02	9.547642275263704903e+00	-1.591495063745910765e-01	-3.240342944656248836e+00	-3.167421610035138002e+00
-7.347593637680281953e-01	2.699302834417061092e-01	1.015114832794464306e+01	-3.637067132995761704e-02	-2.821256451107461594e+00	-3.518821326382245207e+00
-5.649256102385677991e-01	4.443811486203683714e-01	8.570312838631940267e+00	2.641459223105454557e-01	-2.549961911401177783e+00	-3.345206632064922303e+00
-6.634920907401433698e-01	4.510760483963386358e-01	9.283800297837860427e+00	2.538300294738398688e-01	-2.166566655425967269e+00	-3.821230767721162103e+00
-5.688488219108791544e-01	6.435370973616995061e-01	9.408573639332271199e+00	-2.326976542402655612e-01	-3.423170636583452886e+00	-3.110230903104161726e+00
-6.783134538693487148e-01	1.008623447967240017e+00	1.017671065842375988e+01	1.193406751346416522e-01	-2.115418376928489774e+00	-3.006261693196996099e+00
-6.431066915574994436e-01	3.820262112907591989e-01	9.128049193320803667e+00	-6.144859531373298572e-02	-2.638559572631203221e+00	-3.890014493411309005e+00
-6.488138107807464028e-01	3.113107443912245809e-01	9.809717001660576585e+00	1.578059630776848521e-01	-2.787091788317954677e+00	-2.713645497723363942e+00
-7.150109542536786655e-01	5.033333328476642388e-01	1.095381761851842128e+01	-2.938473533313839536e-01	-2.650015575558221759e+00	-2.549477511644102634e+00
-5.284740265419637373e-01	9.660533977250197468e-01	1.076871062744400120e+01	-9.889649656915674991e-02	-3.320346647931088135e+00	-2.702357042998936976e+00
-5.138528547925236278e-01	1.189991971043802721e+00	1.074488337744273103e+01	1.091918946978778782e-01	-2.400704954503393829e+00	-4.426816809251410412e+00
-5.900274609451867658e-01	5.659142129390773990e-01	1.025226296774146917e+01	-2.957605917458944189e-01	-2.726190216136547217e+00	-4.083290628552531665e+00
-7.368740153902983980e-01	4.772007889961547566e-01	7.962489631426943326e+00	-1.695856568789117502e-01	-3.570252835318946882e+00	-3.431228528427014091e+00
-7.371825488855480168e-01	7.824162122471247649e-01	9.958373144684140144e+00	9.754166397293026480e-02	-2.759134254676990139e+00	-3.500289235993857329e+00
-5.883328744557303480e-01	7.130380368416845416e-01	1.031128478901255363e+01	-7.998981930473546276e-02	-2.674426472917041941e+00	-3.762026655143984488e+00
-7.727344062937078206e-01	1.029152232122457988e+00	8.607836010401410221e+00	4.665365472329871532e-02	-3.341807170680616501e+00	-2.880579277993636111e+00
-6.605085434114024157e-01	1.284142761301965585e+00	7.371890989064150190e+00	-3.564309322915605316e-01	-2.885066410405071391e+00	-2.733114610242328713e+00
-7.000280645476264496e-01	1.044801029522996361e+00	8.994543030660235416e+00	-1.039200076632243452e-01	-3.232337097084287070e+00	-2.540960352190666960e+00
-6.801430487637992739e-01	1.246797158465547506e+00	7.674183234345167470e+00	-3.163044401368467207e-01	-2.858997224492466405e+00	-4.344073507861470951e+00
-5.966914722296194906e-01	1.326430964568872106e+00	8.942368618126041113e+00	-2.577562402489217974e-01	-3.317781667786319666e+00	-2.413318519882218016e+00
-6.410690151156061001e-01	1.291973545269645696e+00	8.320992596747503356e+00	1.051679737738242526e-02	-3.085736859385830755e+00	-2.458284319907388493e+00
-6.359925462529492091e-01	6.456915925181390126e-01	6.172326832837948807e+00	-5.030435230326812945e-02	-3.509303861717599116e+00	-2.375703806016708164e+00
-5.219341420593934799e-01	9.975787178287405244e-01	8.822950105126317055e+00	3.468687438743367490e-02	-3.041348069121969200e+00	-1.612973275184022004e+00
-7.193460207177836407e-01	1.445735982255032193e+00	8.866834842403344297e+00	-4.133481678770829504e-01	-3.232114728703260109e+00	-2.638003463281968219e+00
-6.278539254412541792e-01	1.460186679828052947e+00	6.523892870986491843e+00	-3.194296926289803551e-01	-2.431605014590688008e+00	-2.513818407594433424e+00
-5.655340253941082418e-01	1.645511716724821216e+00	7.323177387614054901e+00	-2.643002807793752851e-01	-2.697271777698567963e+00	-2.933842507713517289e+00
-4.845405842362157101e-01	9.248171509704962157e-01	5.810437382619690005e+00	-3.898085507302448960e-01	-3.183200697585508721e+00	-3.174665901952976821e+00
-7.026140343816958955e-01	1.030942845003633757e+00	5.990021897580213306e+00	-1.473223603724855280e-01	-3.084024085855102015e+00	-1.825695836284592088e+00
-5.485582331088471042e-01	1.119162931310107689e+00	6.197105157063359293e+00	-2.279358399364118382e-01	-3.303469907104414904e+00	-1.311558649941247490e+00
-4.768329320272174932e-01	1.782636148327156889e+00	7.122871840039385560e+00	-5.363717966328168663e-01	-3.039549145999878466e+00	-2.822506350905069183e+00
-5.953842302352382321e-01	1.517313829416658821e+00	4.462649271822497710e+00	-2.472807359850038855e-01	-3.828946737635440023e+00	-3.601625089268003510e-01
-5.563002452477348037e-01	1.910613318874335498e+00	4.904401791237149588e+00	-1.191528835099316952e-01	-3.186916392324837588e+00	-1.858914133780332989e+00
-6.490773858968614807e-01	2.004955996662020290e+00	6.258906765897147118e+00	-3.747926897746204911e-01	-2.796781372687472622e+00	1.058314550384432007e+00
-4.408920420602150392e-01	1.685970184831603103e+00	5.753092497192063171e+00	-3.530107666718294013e-01	-3.318614023312436156e+00	-1.095232402398621296e+00
-7.836115521397732930e-01	1.928788138410085118e+00	6.439652117007047316e+00	-7.671092329605717630e-01	-3.383423418069441801e+00	-1.107017686711399218e+00
-2.813607755755300754e-01	1.837222514405528528e+00	6.614876407381816037e+00	-3.845661984764859875e-01	-3.439020365024163528e+00	9.124561327922275922e-02
-4.409823028368101139e-01	6.743991835531448764e-01	4.640307396209528257e+00	-5.087412567523097451e-01	-3.554203211297798148e+00	3.669139609333441771e-02
-5.363623384747348011e-01	1.410901978774439236e+00	3.175835850346292677e+00	-4.705689589747540924e-01	-3.251073664769073446e+00	1.473994327813443750e-01
-4.816121091250925024e-01	1.702068079763479291e+00	6.072409888225729802e+00	-8.687031205434847525e-01	-3.214776743404464732e+00	8.038871318890579154e-01
-3.967246918127723121e-01	2.031360516806106187e+00	4.496035866732420949e+00	-6.960452034051118897e-01	-3.604870103788418767e+00	1.263273552195745220e+00
-4.713647514769100932e-01	2.068148998583422049e+00	2.721542943474788867e+00	-4.794416034640703872e-01	-3.518622401097431407e+00	1.746747748060666794e+00
-4.288621592391166359e-01	1.794826338747063099e+00	4.330246018862085933e+00	-5.744157414821122742e-01	-2.870065697455598919e+00	1.236599037588122396e+00
-4.513079854193428608e-01	2.129893862211670097e+00	3.761875767553824801e+00	-2.799155524393318051e-01	-2.620651590442910184e+00	2.109103984005920029e+00
-4.506121487770537448e-01	2.180810028108047138e+00	1.954274985787069152e+00	-8.637754744674085439e-01	-2.937379445213003315e+00	1.819367528102649345e+00
-5.698251634020158329e-01	1.573004394591327904e+00	3.531990607100928603e+00	-5.464584179854362622e-01	-2.950246656842989701e+00	2.262789343513160745e+00
-3.113652845290316717e-01	1.022201980988151071e+00	1.951346243354679544e+00	-6.164670132431305793e-01	-2.324549303047346527e+00	2.151602961130095082e+00
-5.455395149889917805e-01	1.971858011455856818e+00	1.686560125303823154e+00	-5.750382915132378203e-01	-2.589997861995559703e+00	1.832898863936235578e+00
-4.303477414449144445e-01	1.944953743508281319e+00	1.500737864721178871e+00	-5.860090038075780328e-01	-3.029050524055887816e+00	2.246263284844640662e+00
-4.636528234481880340e-01	1.832561510788260017e+00	2.322151199043876346e+00	-8.059781917644694982e-01	-2.323558366935075004e+00	2.627102597721147070e+00
-2.344879183814072010e-01	1.882078260094757871e+00	1.183444667721313737e+00	-8.472462527555655321e-01	-2.857487409407288403e+00	3.997122182678063851e+00
-4.267721498705470129e-01	2.305153233130850854e+00	1.879494760819153676e-01	-8.871421591823309694e-01	-2.540926191720041416e+00	3.808108175508209570e+00
-5.016826698824070618e-01	2.108159314383292404e+00	1.625350806637089196e+00	-9.104965173112700150e-01	-2.989597623211122102e+00	2.975368018859812835e+00
-3.366048536182570383e-01	1.753978479222837672e+00	1.578072491770694086e+00	-9.818504428375968152e-01	-3.433046282821964112e+00	4.164282534112214051e+00
-4.810414493576301576e-01	2.343945096295894537e+00	6.528447921247957364e-01	-7.482369811569932194e-01	-2.578041563124249258e+00	4.018783072388013800e+00
-2.946144236498426938e-01	2.500378945599375236e+00	8.036869136014446191e-01	-8.671126969202050949e-01	-2.746749687580729571e+00	4.107034168335893298e+00
-4.821784736218711065e-01	2.167449407887286572e+00	1.516728691564307452e-01	-9.752846832671209221e-01	-3.302281867950528138e+00	3.162836122188914079e+00
-2.220306844150019832e-01	2.583514330079675680e+00	-1.013327561914952879e+00	-7.256920033776228518e-01	-2.703393846584072779e+00	4.347717269686309116e+00
-3.073438363707432508e-01	1.707879790007138521e+00	3.531856241399933816e-01	-6.476277304681290481e-01	-2.895298190733015087e+00	5.458181295967112767e+00
-2.985185951129268322e-01	2.154497062099964833e+00	-4.660858187043624978e-01	-7.684642629982424422e-01	-3.113499168690998520e+00	5.646501320336552610e+00
-4.353604056093445251e-01	1.552057674087891304e+00	-1.613731908692880523e+00	-8.014398547882527479e-01	-2.824681787542075551e+00	4.532060775780856865e+00
-2.537546556078031368e-01	1.992329309210236099e+00	-1.948316385130418382e+00	-8.906378739393105981e-01	-3.237376778242779807e+00	4.197098529288654234e+00
-2.928913586418407378e-01	1.754254297198670765e+00	-3.103822936178927683e-01	-8.593318239740601605e-01	-2.503148118140166467e+00	5.812711961728078691e+00
-3.402190582172576194e-01	1.879773077320957331e+00	-5.989841606404620045e-01	-1.029780199014658670e+00	-3.139409040945077667e+00	5.403231752493885764e+00
-3.536852285686524211e-01	1.649005648784937605e+00	-1.110027647667298112e+00	-1.060022828115669391e+00	-3.102115726221320813e+00	6.299802398338076870e+00
-2.567931884558603550e-01	2.025034603548134360e+00	6.496389462949865301e-01	-9.136858567097758677e-01	-3.063703687110693075e+00	5.386750863332562922e+00
-3.759524666767630752e-01	2.182414897239394413e+00	-2.431238433024812018e+00	-9.654086775913250928e-01	-2.217197495773715943e+00	4.871872471884474365e+00
-2.296109388233764925e-01	2.004015055873467066e+00	-1.482992013760617400e+00	-1.187620571216372767e+00	-2.532061700064418996e+00	5.865634567138966027e+00
-4.233606746628624240e-01	1.593079912596551573e+00	-2.570551870902520797e+00	-6.865739206259815486e-01	-2.110310105046781626e+00	6.151590074510617789e+00
-6.331010087819854970e-02	1.860087325062902197e+00	-1.346266640940133819e+00	-1.196778743172063342e+00	-2.647015852637118360e+00	5.749056376186941542e+00
-2.406999370949339800e-01	1.737285701327508480e+00	-9.163650099570381791e-01	-8.720882786883650262e-01	-2.591261168384519031e+00	6.100040389738677682e+00
-1.815768349256954572e-01	1.459473859605059376e+00	-3.285018135012170326e+00	-9.504362546345980212e-01	-3.017878867367628004e+00	6.410515740647715788e+00
-3.368052532421537126e-01	2.296143953092974588e+00	-1.780064444502803767e+00	-1.014957251231683566e+00	-2.820547284425915624e+00	7.445881080308868860e+00
-2.960477615380654459e-01	2.259661519275525610e+00	4.218647128924186696e-01	-1.124082096487143634e+00	-2.052026282976444183e+00	6.879277601167514078e+00
-4.289027810601169777e-01	2.043409089564431902e+00	-1.053006036930733469e+00	-9.420302781877132325e-01	-2.619297655910112432e+00	7.014493093092364795e+00
-1.621339043104611521e-01	1.602764087126812065e+00	-1.857946732023879832e+00	-1.359926917594583395e+00	-2.095097610725619397e+00	5.479141040201776391e+00
-1.673035833112481163e-01	1.313928033772236548e+00	-1.295942339980994840e+00	-9.816553569552293190e-01	-2.057203473378217407e+00	6.888957999997127324e+00
-1.596372309807999046e-01	1.965068433083570376e+00	-7.918143010723222019e-01	-1.183308101468722118e+00	-2.105682799814895922e+00	5.670161066080386725e+00
-1.542121347604468451e-01	1.760542149467900108e+00	-1.698238043807423159e+00	-1.375348518591398062e+00	-1.867247365855099428e+00	4.672113457870708864e+00
-5.647021997666973325e-02	1.378492123230733224e+00	-1.751957353766874670e+00	-1.130754482314442644e+00	-1.727902917056089116e+00	5.269531170102491835e+00
-8.536315495742000103e-02	1.579828213721025776e+00	-1.713514364287786140e+00	-1.006090475697654529e+00	-1.599860766006257595e+00	6.815775812372527831e+00
-6.037195761132476551e-02	1.732868426649451399e+00	-9.495262036071235867e-01	-7.469286349294299576e-01	-3.278890525124904087e+00	6.469354929643543528e+00
-7.902556712404536221e-02	1.946421194889016437e+00	-2.783498512439095851e+00	-1.370727495504831195e+00	-1.762961833641928378e+00	5.902764391478207529e+00
-1.933572359981464706e-01	1.566024970777166514e+00	-1.707893842503498183e+00	-1.224839589386194971e+00	-1.755651904624329074e+00	6.494005168355045043e+00
-1.555666876113766528e-01	1.556248849831953773e+00	-1.877706129593092133e+00	-1.437517877750517981e+00	-1.927426602845649484e+00	6.276041557563887707e+00
6.166236072188591155e-02	1.798979883691665949e+00	-1.089870818442470135e+00	-1.281169194766434982e+00	-2.344734978228447897e+00	6.685620541692870233e+00
3.030796687782889159e-02	1.619759828661296197e+00	-7.385706322029326198e-01	-1.380605541514985823e+00	-2.180463184524827458e+00	5.744993603406763683e+00
-1.478924664306824344e-05	1.640829662908500408e+00	-2.578694326663150349e+00	-1.128163932223089194e+00	-1.959056708528263302e+00	5.961588386713986942e+00
-2.418979691324368853e-01	1.343770894214062039e+00	-1.406624708303438887e+00	-1.007383209774351362e+00	-2.234201310298205456e+00	6.763240353147145889e+00
-5.989285236912358229e-03	1.697051482754427854e+00	-3.217137495313103557e+00	-9.597913638989357121e-01	-2.197038956421697886e+00	5.854159482205929521e+00
1.052203117612310335e-05	1.874241552255595300e+00	-3.425652177926801212e+00	-1.250659025297869764e+00	-1.927486157634169750e+00	7.651169018919672382e+00
4.647314544535406655e-02	1.505293455992722462e+00	-2.105981193098908744e+00	-9.811529360785908871e-01	-2.539122774609044342e+00	4.749970171600175206e+00
-7.656826652823270352e-02	1.859217527248069768e+00	-1.426189098081622975e+00	-1.142560865245980661e+00	-1.908727318252539051e+00	7.007823771115601730e+00
2.778296066622236091e-02	1.842728357680888163e+00	-6.700783707533517486e-01	-1.065162437689169739e+00	-1.973278942360856325e+00	6.208250068094597118e+00
-1.708946153206775398e-01	1.609728164023874974e+00	-1.062767645910529968e+00	-1.264391251860808918e+00	-1.305368955678090082e+00	6.084513352650799511e+00
-4.322297992582074810e-04	2.036035784986343522e+00	-3.037236370656444695e+00	-1.593280361484121332e+00	-1.808397105534468530e+00	5.471661075260099594e+00
8.045257266872145319e-02	2.067801026658252272e+00	-3.011935395553495542e+00	-1.213880218501552477e+00	-2.062925713618788848e+00	7.828679139576672164e+00
1.493888524685722530e-01	1.627232270411670623e+00	-2.503248005474317139e+00	-1.375640333484445366e+00	-1.379321024150376385e+00	6.428501267792673168e+00
1.026342803789494079e-01	1.605361186762186199e+00	-2.745214230983222592e+00	-1.248094962465897240e+00	-1.637963727631124522e+00	5.312398689981495004e+00
1.180744198495210229e-01	1.353722985486073727e+00	-1.044187721308913019e+00	-1.038617182317818521e+00	-1.813223867104010623e+00	6.881407761137229961e+00
1.470748767200818208e-01	1.574705170530258824e+00	-1.450139754869235409e+00	-1.343759335657051190e+00	-1.358761333313737829e+00	6.548180632354888786e+00
6.558893855412473162e-03	1.751312791219089782e+00	-3.120772483336934133e+00	-1.439460786640705425e+00	-1.776602287886878573e+00	5.244341630559006262e+00
2.702322529178173838e-01	1.610087104396263014e+00	-1.069369366787108477e+00	-1.544080440136495369e+00	-8.495716377586548518e-01	5.343164954537458655e+00
1.552865939781039595e-01	1.869969617568856712e+00	-2.548812993990091424e+00	-1.179800989438347880e+00	-1.983731632436870118e+00	6.051328610184887324e+00
3.990438535099153500e-02	2.020087350217549371e+00	-1.799121498059888191e+00	-1.417956273317822147e+00	-1.608492347890289720e+00	6.277516089797313903e+00
-2.121593313537591119e-02	1.943677639477454866e+00	-3.035451257696520244e+00	-1.335739350844832751e+00	-1.476526430863088546e+00	4.805017177052786970e+00
8.845298813022064999e-02	1.633969295893425100e+00	-3.713307905397489783e+00	-1.795513228734459510e+00	-9.805395483160230796e-01	6.095832533081904536e+00
2.303547156619534242e-01	1.148728967617878904e+00	-1.894756866437474319e+00	-1.467180935251934715e+00	-2.285828320004649861e+00	4.887419251583785318e+00
2.246985191152147676e-01	1.936979039728471186e+00	-2.020501206818866802e+00	-1.357668691783601389e+00	-1.885025923381083324e+00	6.916621212081111914e+00
1.374331372096865567e-01	1.304367027051060557e+00	-2.338273222754263081e+00	-1.683465445896755286e+00	-6.115893110949611744e-01	6.773256945546457963e+00
-2.865657193753595733e-02	1.886102649714253454e+00	-1.074752755913825242e+00	-1.576301394142030521e+00	-9.402036427141338137e-01	6.565712487887570781e+00
1.354796370355061119e-01	1.862506449147974585e+00	-1.172590654409310540e+00	-1.204887320191833755e+00	-1.248627139974769928e+00	6.176494751485466672e+00
1.924739007734816987e-01	1.624562874683624702e+00	-2.276500201066738338e+00	-1.118821342721600498e+00	-1.438390176353566030e+00	5.250026324477143014e+00
1.428941346301142445e-01	1.510989641032781217e+00	-2.049976824093060035e+00	-1.581291595874932510e+00	-6.704816717075413601e-01	5.925245654106224613e+00
1.969066238187039963e-01	1.446870716720841887e+00	-2.118835407633549384e+00	-1.273692836762577052e+00	-1.026873906602272291e+00	6.293343453526402342e+00
1.652410612754037500e-01	1.741190378048859788e+00	-2.644619943334376888e+00	-1.470152222447131729e+00	-3.135859216256260407e-01	5.377958155983873390e+00
1.463996411932916852e-01	1.527306891402065769e+00	-7.139960661665314401e-01	-1.532659995917435403e+00	-1.001927929731039946e+00	6.477449513101250389e+00
2.610600400334687765e-01	1.376243202011304456e+00	-1.865855571485320219e+00	-1.443275994767197368e+00	-1.301464281549895796e+00	5.537416195567594457e+00
1.851168266449678412e-01	1.736353229001216247e+00	-8.182372205389791819e-01	-1.733489507841275312e+00	-1.203195824074428932e+00	6.522168686016827976e+00
2.157311625755550244e-01	1.566961229488724516e+00	-1.802422557880963172e+00	-1.490937855216031283e+00	-1.019961829933767161e+00	5.821613001524438502e+00
2.719235521779906350e-01	1.648562955561699628e+00	-1.681251714151089427e+00	-1.736357272013605790e+00	-8.195526210126237165e-01	5.874450879314097484e+00
1.022829129820986283e-01	8.053641824917970871e-01	-3.657585227259882998e+00	-1.518254803040106626e+00	-4.646632356555889798e-01	5.906955687816631162e+00
1.153522123273021810e-01	1.032028861822148480e+00	-2.899528554461998198e+00	-1.351325099501268223e+00	-9.358046619519936327e-01	6.322990919652976771e+00
2.048083038776506992e-01	1.552810729685075941e+00	1.155366839386015698e+00	-1.662782627576174566e+00	-9.530804068360677617e-01	5.186329416974951201e+00
1.344814779719558651e-01	1.348474677539737376e+00	-2.538950514327150021e+00	-1.637003178502923317e+00	-5.242782147742537369e-01	4.343973830914040768e+00
2.072928361288066679e-01	1.231323965841222057e+00	-1.993817928190125377e+00	-1.203450742631552384e+00	-9.401022872027008370e-01	5.141192095441343035e+00
5.623870643166097860e-01	7.582342918774223062e-01	-3.604268887431273605e+00	-1.641240750158580175e+00	-5.710839288018105808e-01	4.815325255350074940e+00
2.609478798865884630e-01	1.760757635371536622e+00	-1.270139304474479314e+00	-1.395499290686311067e+00	-1.053420625129538823e+00	4.626797248603707224e+00
3.641118096655520109e-01	1.347429586522054468e+00	-2.022883042623999206e+00	-1.450024998085634564e+00	-2.193191307564168469e-01	6.006191520311658927e+00
3.110075083543715202e-01	1.392867444931396026e+00	-3.123086374521954589e+00	-1.516732382395419965e+00	5.212803732062938344e-01	5.258888218204820220e+00
2.285370700005132094e-01	1.488002779814746601e+00	-3.378803678702368529e+00	-1.792613297029195252e+00	-1.348958208517828439e+00	4.953439303765424739e+00
2.776314058818131203e-01	1.712234984053406572e+00	-3.367352600991108780e+00	-1.688631309159811300e+00	-5.556626192208357073e-01	5.186388131214187958e+00
3.242869375526612474e-01	1.033506155049696229e+00	-3.643217899895288880e+00	-1.421595578954660155e+00	-8.131540147351333792e-01	5.761296262271265789e+00
3.456048880955307490e-01	9.625343687556402461e-01	-2.012647415785616456e+00	-1.379762962403963344e+00	-6.961293538530006764e-01	6.593951852147982073e+00
2.642246822475806667e-01	9.891839047289643361e-01	-2.724215932808869312e+00	-1.463349395324812452e+00	-8.880340718802348654e-01	5.191080233984768810e+00
4.315368094883648142e-01	7.138639000298605541e-01	-4.346888247555016349e+00	-1.381088206946491814e+00	-1.121557645935745140e-01	6.047626705540054992e+00
3.035355042575728080e-01	9.495728032680602615e-01	-2.169137937454001186e+00	-1.527054193389581149e+00	-6.617587113596298254e-01	4.564566692494121725e+00
2.878619221839011089e-01	8.784473154379963677e-01	-1.673800286836454099e+00	-1.630614010069940667e+00	-1.088326568657854043e+00	4.705701841337408098e+00
2.853909913683523314e-01	1.323006397844803894e+00	-4.490147506701569036e+00	-1.491226682793905800e+00	-4.436403147888851595e-01	6.418571333385724387e+00
3.637982945269599977e-01	9.801676059953665643e-01	-3.183653039855821820e+00	-1.781380659304610425e+00	-5.328636950869002353e-01	5.726531593008616916e+00
4.479290553605398961e-01	8.317744492766677711e-01	-3.256274873707102557e+00	-1.564393645607168981e+00	-5.410253996885323602e-01	4.810428487253489926e+00
3.934991413599183696e-01	1.312454046387454110e+00	-5.174979813441442644e-01	-1.693169147348945858e+00	9.640674799612614088e-02	5.689679984556833325e+00
5.343233371167812606e-01	1.343371208199261035e+00	-2.729676557090883637e+00	-1.553685167837383085e+00	6.383032932959414874e-02	5.502399447065868365e+00
3.810253605571667368e-01	1.712165730734015900e+00	-3.147172731192584116e+00	-1.645260587362159299e+00	-8.801058111084003599e-01	5.222454853486557802e+00
3.272989312918334059e-01	5.757297234746646675e-01	-3.857865195363671340e+00	-1.738764861344884283e+00	-3.417394081098355518e-01	4.275653931400958285e+00
4.675247276935253771e-01	1.006942629481413887e+00	-2.612719154233359209e+00	-1.385291097402422622e+00	-6.155495418866123725e-01	4.844564182597384416e+00
3.530840902357007538e-01	8.453490859244042754e-01	-3.855118991440977361e+00	-1.681972063308278864e+00	-1.329021226266967337e-01	3.357633209929299589e+00
4.186967168528302197e-01	7.286608648928669663e-01	-2.170103007637248727e+00	-1.626007393025218795e+00	3.980313029874418818e-01	4.951741182394664875e+00
4.811601873697534670e-01	9.939146992439636952e-01	-3.598664610866582070e+00	-1.492990164417969501e+00	-2.018056193110401575e-01	6.716562261122098754e+00
3.553174884772368203e-01	1.008300734550993560e+00	-3.173531968396215319e+00	-1.488669322864187849e+00	4.350045894333872676e-01	4.628761036167460041e+00
2.210605547376623958e-01	1.184974618899080179e+00	-3.624832185240945304e+00	-1.388152851959199019e+00	1.609540077687687809e-01	4.211825530870964229e+00
3.771987804510809617e-01	1.181194774926760616e+00	-2.873220489185682069e+00	-1.813075665854359864e+00	7.220731702189758794e-01	4.273612911493820832e+00
4.163563800848311680e-01	1.345846323340975426e+00	-2.136099760172401663e+00	-1.515296045698963701e+00	1.679601129927710268e-01	4.338547769528805276e+00
1.269948554638880567e-01	9.736433522051122225e-01	-1.520226519750172756e+00	-1.371580998789437622e+00	-1.482089851467532637e-01	4.329094671570825170e+00
5.394044927927805766e-01	1.158754762650199277e+00	-3.637521619707019038e+00	-1.703747436083283162e+00	3.109142294486089697e-01	4.858432923839289153e+00
5.706767195560747963e-01	3.329046305209361067e-01	-2.247028728154946364e+00	-1.406002736013955978e+00	5.482193519375314072e-02	3.964843541695139084e+00
3.269174323749799438e-01	7.019276294107774650e-01	-4.422978879446237244e+00	-1.472653244609885892e+00	-1.850367836709060076e-01	5.768353237250008370e+00
4.200834794017172524e-01	8.645016127739874046e-01	-2.414962553730837236e+00	-1.565710776256668213e+00	1.851407322179990933e-01	4.259764296945347084e+00
2.881205639225487003e-01	9.432698625634547973e-01	-5.039447466078295079e+00	-1.867548149842330085e+00	-1.279580165787423396e-01	4.111863391027281267e+00
2.838082061147275126e-01	3.819503156184920201e-01	-3.801944148995073380e+00	-1.640887918856006378e+00	5.530381596821247470e-02	4.303218803822138838e+00
2.829186174029953982e-01	6.705524327454990274e-01	-4.450596413726755074e+00	-1.484457966465524636e+00	3.437163294004466074e-01	4.886493920665617274e+00
2.453061341140669593e-01	8.220371619677472319e-01	-4.109566358135710473e+00	-1.705819557126565744e+00	-1.020841909684631066e+00	5.267506684755434598e+00
3.616909837122364579e-01	6.332861625544944362e-01	-3.491337602972295784e+00	-1.221368235392645607e+00	7.857325793988963192e-02	4.127528115537714370e+00
6.309855689773508081e-01	5.403425030836679355e-01	-2.925443697456545422e+00	-1.298955961684833849e+00	3.604408886492533881e-01	4.945285366521144255e+00
2.863446659538479988e-01	9.854133554183370780e-01	-2.181428414321365583e+00	-1.528853081667786329e+00	1.721487239999499874e-01	4.314287870780063372e+00
4.002562234779021844e-01	5.857728305082515741e-01	-1.373048129873411849e+00	-1.463867088171691533e+00	7.237020056185203831e-01	4.170932110916923286e+00
3.631586193805959040e-01	9.860034013560075028e-01	-4.359268110273294639e+00	-1.315174362651723383e+00	2.956389740283730250e-01	4.610098701198138471e+00
4.427782443959306646e-01	5.486404991067970194e-01	-3.122210335186694774e+00	-1.762440517302310550e+00	7.058488441759338539e-01	5.194912928658409257e+00
5.036338373782264233e-01	7.046057878184009970e-01	-2.837750068156053462e+00	-1.669597771411411635e+00	3.763156492590215008e-01	4.698974318089508273e+00
5.337059301312639947e-01	8.631692667089357895e-01	-3.602907655814268306e+00	-1.436813138469909434e+00	6.818869800135587411e-01	5.209926148811574897e+00
5.023875979084018173e-01	6.286344622606487853e-01	-2.492890150373335167e+00	-1.338568917856687523e+00	7.158564572650851776e-01	4.117352305697663084e+00
