Pos_TX	Vel_TX	Acc_TX	Pos_TY	Vel_TY	Acc_TY	Pos_TZ	Vel_TZ	Acc_TZ
-8.476143810217412478e-01	7.849640137351987512e-01	3.119031744948852491e-01	-1.229328913884443653e+00	-1.274503173419651858e-01	5.107651800471301184e-01	8.580938004816880404e-01	-1.179515596102048702e-01	-3.052648092323361761e-01
-8.199795097451403336e-01	7.964501587866459342e-01	2.963072995674901899e-01	-1.234605431077447246e+00	-9.459177464517462552e-02	5.194855682857940637e-01	8.529328543398521090e-01	-1.348249424682407271e-01	-3.150890646619076141e-01
-7.919525384828217662e-01	8.073563174626527950e-01	2.814691355368558745e-01	-1.238262699608109196e+00	-6.121351765754639435e-02	5.268029307331877353e-01	8.470647429822677488e-01	-1.522169401545029332e-01	-3.243733735504188420e-01
-7.635533735183631654e-01	8.177106933596097749e-01	2.673548026752568529e-01	-1.240286760436122959e+00	-2.745567135435842548e-02	5.326652637414514002e-01	8.404758670778584850e-01	-1.700968753033684222e-01	-3.331194147412050999e-01
-7.348008451200142011e-01	8.275408448935972494e-01	2.539473172435061654e-01	-1.240656675001201803e+00	6.723248353455828219e-03	5.404340768508201220e-01	8.331390279644911301e-01	-1.884414684462384915e-01	-3.414512089701096098e-01
-7.057128151422286111e-01	8.368745148179270732e-01	2.412683137651712162e-01	-1.239344525223079474e+00	4.126636365966617620e-02	5.434632502297646051e-01	8.250474259766272800e-01	-2.072265153773863999e-01	-3.493764178676260213e-01
-6.763061770256640903e-01	8.457345916721537016e-01	2.291182073784762685e-01	-1.236343331581528204e+00	7.590137599785604094e-02	5.451522849102955481e-01	8.161806621176525001e-01	-2.264327576575207168e-01	-3.568916226982353224e-01
-6.465971786017813416e-01	8.541422127921335372e-01	2.175431309926362244e-01	-1.231653094076597510e+00	1.106666098492156830e-01	5.468860378114399623e-01	8.065115377254333806e-01	-2.460315898634524989e-01	-3.639129423440204958e-01
-6.166013144913117250e-01	8.621194371998800454e-01	2.065295151664312545e-01	-1.225259853668129617e+00	1.455787231174326957e-01	5.491754498017059616e-01	7.960400527999603737e-01	-2.660011138215391258e-01	-3.705359487773970950e-01
-5.863333261042559252e-01	8.696866341594526872e-01	1.960358219337048902e-01	-1.217163610356025050e+00	1.806635904214360100e-01	5.521888678855317867e-01	7.847390086790901886e-01	-2.863188336824357694e-01	-3.767398548654316004e-01
-5.558072016398846182e-01	8.768608855876193209e-01	1.858864702237634225e-01	-1.207350405100225066e+00	2.159697619032624472e-01	5.562245699692280887e-01	7.725948060317562316e-01	-3.069519934972442798e-01	-3.822270474714097865e-01
-5.250366064928709831e-01	8.836539276214401273e-01	1.761945068041125828e-01	-1.195806278860423122e+00	2.515693459839248303e-01	5.578756131579835076e-01	7.596074448579489546e-01	-3.278787615007331957e-01	-3.875828019064453400e-01
-4.940343452456236184e-01	8.900895704866256253e-01	1.670374234748758790e-01	-1.182524252116589736e+00	2.870547154763042896e-01	5.588423401881162933e-01	7.457565261610730190e-01	-3.490910192646151655e-01	-3.926046496642996431e-01
-4.628126844728882583e-01	8.961817316441397230e-01	1.582236924792933819e-01	-1.167511304388803683e+00	3.227954403453184851e-01	5.619051919071229584e-01	7.310284506100520607e-01	-3.705591154332223969e-01	-3.971387171221855139e-01
-4.313834603432786796e-01	9.019452809639744162e-01	1.497997737971797638e-01	-1.150746497116729161e+00	3.585452359958649082e-01	5.613386717209408738e-01	7.154164185393478981e-01	-3.922690876380686142e-01	-4.014577094866059737e-01
-3.997579710177446843e-01	9.073926612092433341e-01	1.416686471204124664e-01	-1.132250768860751933e+00	3.942304631337066323e-01	5.624571188908760178e-01	6.989068306178842782e-01	-4.142085341083341921e-01	-4.055038745468263484e-01
-3.679470842511040618e-01	9.125343181563870809e-01	1.338143178989351090e-01	-1.112003181060485790e+00	4.297231722332249260e-01	5.542015677280538455e-01	6.814996868456707491e-01	-4.363627121766995298e-01	-4.094074294968180205e-01
-3.359613449935770491e-01	9.173794379440991520e-01	1.261755680892900078e-01	-1.090052590356632933e+00	4.642851676415258866e-01	5.362084173082461991e-01	6.631813878916309468e-01	-4.587357557667711139e-01	-4.134029545371604164e-01
-3.038109753907840549e-01	9.219349024956819960e-01	1.186749537553438150e-01	-1.066454832910023187e+00	4.973734185809219888e-01	5.140559807167900397e-01	6.439383344246886187e-01	-4.813324462841661600e-01	-4.174076063803621728e-01
-2.715060899868138589e-01	9.262036919297080839e-01	1.112788424666537601e-01	-1.041265744881338273e+00	5.292059099527132160e-01	4.952791328654622127e-01	6.237637267793152418e-01	-5.041423576083027269e-01	-4.212304547525618226e-01
-2.390565881226887623e-01	9.301931490125582291e-01	1.040907560566770446e-01	-1.014555121471665711e+00	5.598649798447824510e-01	4.753095533038098619e-01	6.026575649555009351e-01	-5.271566906246768491e-01	-4.248858461331703751e-01
-2.064721539363655878e-01	9.339132586775947820e-01	9.716249931746662183e-02	-9.863927578818446618e-01	5.888744980700484355e-01	4.473857174570515793e-01	5.805994499566508038e-01	-5.503711121844481191e-01	-4.284771972716428512e-01
-1.737620411596693115e-01	9.373650962253335939e-01	9.014070038675439656e-02	-9.568554288329920166e-01	6.159163434496970346e-01	4.159930349318242682e-01	5.575893817827453081e-01	-5.737791806717156273e-01	-4.319396742908119813e-01
-1.409358263290245439e-01	9.405479857525933518e-01	8.324788693228238334e-02	-9.260478271265901729e-01	6.410966040674209721e-01	3.890694256717702193e-01	5.336137611027370609e-01	-5.973683947030425934e-01	-4.350834763205149169e-01
-1.080026555747232997e-01	9.434733561677151048e-01	7.654493716317789520e-02	-8.940606865238147627e-01	6.642808063023666332e-01	3.529519871417202692e-01	5.086725879166069664e-01	-6.211211560494213080e-01	-4.379868069357527594e-01
-7.497167502705871789e-02	9.461339568729343341e-01	6.970770177865241723e-02	-8.609917203061184798e-01	6.852169569761016321e-01	3.232391095993160657e-01	4.827522628932977011e-01	-6.450314049433163444e-01	-4.408408711302052585e-01
-4.185181561325685556e-02	9.485474842424562736e-01	6.335625398526580077e-02	-8.269595803150427971e-01	7.039531569837540470e-01	2.806810852082425312e-01	4.558527860327901138e-01	-6.690905082912520507e-01	-4.433335566656261828e-01
-8.651900659012357400e-03	9.507059810524629562e-01	5.671027592595566380e-02	-7.920759388721982930e-01	7.200840682944270599e-01	2.483456326406373316e-01	4.279605580040368173e-01	-6.932727660380358925e-01	-4.453773805420334075e-01
2.461924650998128031e-02	9.526172509124131160e-01	5.029054616189194277e-02	-7.564594478192254723e-01	7.340500244147708520e-01	2.060120731569417829e-01	3.990755788070087795e-01	-7.175534244483375845e-01	-4.471190736669333754e-01
5.795301777109573144e-02	9.542753335851609231e-01	4.375916406790346380e-02	-7.202147999575569948e-01	7.457549809340195957e-01	1.803937040579150775e-01	3.691978484417349771e-01	-7.419111498200106070e-01	-4.481421302710474341e-01
9.134037459557081684e-02	9.556817344914290135e-01	3.708553897012429462e-02	-6.834536676087046292e-01	7.551712676763321364e-01	1.369155905450536448e-01	3.383205672426579658e-01	-7.663083217880254372e-01	-4.487712386554247868e-01
1.247723860561800874e-01	9.568259464090326238e-01	3.035954508294107235e-02	-6.462877230942792872e-01	7.627308627281458309e-01	1.147460466083303487e-01	3.064437352097873490e-01	-7.907110222562852009e-01	-4.484242370002282096e-01
1.582399060226311605e-01	9.577109801794165822e-01	2.355735331883588787e-02	-6.088007206554271189e-01	7.679340575932861457e-01	7.448010925550253847e-02	2.735673523431231824e-01	-8.150848018614021973e-01	-4.478157936510873682e-01
1.917338959661638309e-01	9.583329032749795529e-01	1.671897956907697144e-02	-5.710973530935313791e-01	7.718339213630701634e-01	5.753946171508224350e-02	2.396982183082035922e-01	-8.393697436142356638e-01	-4.457530446316274042e-01
2.252449945534205911e-01	9.586842500378535137e-01	9.583352331672468846e-03	-5.332543951297582518e-01	7.736524986024622130e-01	2.058709556772901281e-02	2.048363331050189751e-01	-8.635508724180267492e-01	-4.437173097276539413e-01
2.587635176464442299e-01	9.587605963744869619e-01	2.538777257407930782e-03	-4.953556010051549663e-01	7.741446242686491619e-01	6.714385242708631636e-03	1.689816967335789344e-01	-8.875913648086815044e-01	-4.406803126585010499e-01
2.922798887088104980e-01	9.585636934885777283e-01	-4.685662587035374464e-03	-4.574707659207591925e-01	7.730099038363161812e-01	-2.679436459934302767e-02	1.321479085249502028e-01	-9.114471256010640010e-01	-4.371460116690047970e-01
3.257844236025629336e-01	9.580779648840798135e-01	-1.217684875196655379e-02	-4.196836441177668187e-01	7.700168177679965753e-01	-4.950721368597998939e-02	9.434176814466126160e-02	-9.351054873907090892e-01	-4.333225222838952839e-01
3.592669001820806840e-01	9.573086948949577346e-01	-1.957385749047273540e-02	-3.820710103171457428e-01	7.660809999382907076e-01	-6.423205886884619797e-02	5.557007525826966610e-02	-9.585046571508556434e-01	-4.279908516196154200e-01
3.927173115048080976e-01	9.562393853390090959e-01	-2.753771388071024964e-02	-3.446887006797263453e-01	7.606814956198332256e-01	-8.793757423532411188e-02	1.585322886237059553e-02	-9.815917571839664069e-01	-4.219819355538712013e-01
4.261246822143938129e-01	9.548518482760782744e-01	-3.587759376657500415e-02	-3.076134899265261513e-01	7.534162145221181550e-01	-1.151526363419308613e-01	-2.480877104304559863e-02	-1.004331674042540090e+00	-4.150373237862976517e-01
4.594777141498889717e-01	9.531329343169985258e-01	-4.458367625501243048e-02	-2.709151732585830530e-01	7.452436406627888088e-01	-1.289829562073868396e-01	-6.639552546135471522e-02	-1.026652869265450407e+00	-4.073210240485423683e-01
4.927646787442118703e-01	9.510796326203252438e-01	-5.329762997663720775e-02	-2.346286482763415004e-01	7.363551331948308132e-01	-1.433669841871220429e-01	-1.088866353959518918e-01	-1.048548735215767636e+00	-3.992519230149775833e-01
5.259737398287490651e-01	9.486835251191618745e-01	-6.218343297318696533e-02	-1.988167306606115625e-01	7.258892540172143804e-01	-1.685131860871879328e-01	-1.522617018502322173e-01	-1.070044341068776550e+00	-3.918767642429574760e-01
5.590928460318206339e-01	9.459396347082632550e-01	-7.134360751845701676e-02	-1.635561951325596453e-01	7.136232539222510107e-01	-1.989111843139229341e-01	-1.965139251586575653e-01	-1.091098580017851649e+00	-3.834508632140027906e-01
5.921095155756158634e-01	9.428328150117900597e-01	-8.085993801475807596e-02	-1.289307959332823550e-01	6.999437570887169224e-01	-2.134048311561923261e-01	-2.416093069935562887e-01	-1.111613532860457276e+00	-3.730730168257186952e-01
6.250108362761926939e-01	9.393574744670593057e-01	-9.041461155587011966e-02	-9.499636922360991942e-02	6.853421881287061757e-01	-2.303455546795961650e-01	-2.875410476893806022e-01	-1.131652785650461235e+00	-3.650435670192915816e-01
6.577841111526734341e-01	9.355147805432028063e-01	-9.995746269140431961e-02	-6.180875116422383797e-02	6.692425810293776145e-01	-2.536862757420454972e-01	-3.342819485839971239e-01	-1.151223178454232388e+00	-3.548495997628604570e-01
6.904159976149851774e-01	9.312803392799436919e-01	-1.104570910589146998e-01	-2.944471647629048547e-02	6.518142045861685663e-01	-2.738639592868823414e-01	-3.818184103463197476e-01	-1.170200012877358642e+00	-3.450384698357287228e-01
7.228923998623237868e-01	9.266304018973152701e-01	-1.213483665261847061e-01	2.032919159429674109e-03	6.324842832977236595e-01	-3.096258644977224472e-01	-4.301164346486866519e-01	-1.188683449406258363e+00	-3.343224738752887948e-01
7.551980384770239363e-01	9.215299750442409454e-01	-1.333684264515234696e-01	3.251946294140471011e-02	6.114885716405210614e-01	-3.324953122786644677e-01	-4.791624221600118139e-01	-1.206583936298226245e+00	-3.250055038527997486e-01
7.873167732291579402e-01	9.159409930824553570e-01	-1.464468629053561899e-01	6.191720158833047272e-02	5.878905758038813767e-01	-3.709375395822043786e-01	-5.289223745526139275e-01	-1.223909857615195662e+00	-3.138305426489100824e-01
8.192303118581403254e-01	9.098113807441138290e-01	-1.608617975800347433e-01	9.012144229872461054e-02	5.623900050017055507e-01	-4.026801237466842709e-01	-5.793894921609644699e-01	-1.240611539865476010e+00	-3.020523303004493676e-01
8.509188556819267113e-01	9.030820886694538308e-01	-1.770112275313511785e-01	1.170274922711048021e-01	5.343821213888793054e-01	-4.474177870647289001e-01	-6.305229769918537786e-01	-1.256586979729234610e+00	-2.867163284180102023e-01
8.823599159801500669e-01	8.956681988405860162e-01	-1.954080154142305570e-01	1.425097201438509376e-01	5.043230536499885286e-01	-4.741262080457789851e-01	-6.822888307175812850e-01	-1.271615003992470738e+00	-2.681925907020042965e-01
9.135279911895243243e-01	8.874770817987780447e-01	-2.164501104204746285e-01	1.664634331153815039e-01	4.716589976658729921e-01	-5.188024145388925312e-01	-7.346462553449467636e-01	-1.285302275634759184e+00	-2.397866988284557133e-01
9.443940288961791829e-01	8.784044333939808880e-01	-2.399941678767851250e-01	1.887699793441553753e-01	4.367385633147866653e-01	-5.507535049494112211e-01	-7.875272542185878244e-01	-1.297080770309618769e+00	-2.014639648416145234e-01
9.749258562417916218e-01	8.683895145084785661e-01	-2.646656775767706749e-01	2.093525841090557449e-01	4.013232563100461725e-01	-5.469471820842937149e-01	-8.408434316865371905e-01	-1.306367737605352186e+00	-1.530716017881977864e-01
1.005090009149644192e+00	8.574079311819945426e-01	-2.898998763454728733e-01	2.282391654904481759e-01	3.673717931735479003e-01	-5.210405380152616228e-01	-8.944791934346747464e-01	-1.312895535022116533e+00	-1.012677710810234583e-01
1.034852270332288882e+00	8.454398978850351520e-01	-3.155401930936365673e-01	2.454855596491628822e-01	3.342186589624666082e-01	-5.109078495917469542e-01	-9.483257448144281065e-01	-1.316571572632387221e+00	-4.880464943874531641e-02
1.064178099697680402e+00	8.324806525724581796e-01	-3.412579697325970329e-01	2.611615617861385297e-01	3.029781147753956017e-01	-4.698981349260805129e-01	-1.002267491511687147e+00	-1.317431279323619586e+00	2.954299040178394106e-03
1.093032419146108936e+00	8.185066922472715722e-01	-3.681883247217919708e-01	2.753648851827288357e-01	2.737463767098174960e-01	-4.472632957808205245e-01	-1.056182039546803120e+00	-1.315464876457242083e+00	5.535616033016396015e-02
1.121378859359469127e+00	8.034812723547016811e-01	-3.951892073005373041e-01	2.881583455198430954e-01	2.451854472608293312e-01	-4.360482744524937782e-01	-1.109960594271203638e+00	-1.310717621365589780e+00	1.066094738881504522e-01
1.149180728215058567e+00	7.873990163921680274e-01	-4.233713651799304589e-01	2.996047584782416950e-01	2.185106680814800362e-01	-4.070056562167551628e-01	-1.163487561370759149e+00	-1.303131240667703361e+00	1.595327481739827191e-01
1.176399181559516505e+00	7.701482774432419909e-01	-4.545193992570103481e-01	3.097739192590120982e-01	1.925009889353904990e-01	-4.045209232628903528e-01	-1.216647346531378737e+00	-1.292559104591322061e+00	2.158733111212824685e-01
1.202991286381235536e+00	7.516138140154837721e-01	-4.887379641463354130e-01	3.186867664223911878e-01	1.672956906714815617e-01	-3.833711715311357016e-01	-1.269303956442337178e+00	-1.278710609928378927e+00	2.777974841735284528e-01
1.228910236013423640e+00	7.317063761660679289e-01	-5.247853323276432391e-01	3.264130951693177130e-01	1.439062083522711089e-01	-3.565897174941312642e-01	-1.321321397792900143e+00	-1.261406553580846968e+00	3.421468441017885276e-01
1.254107179360165691e+00	7.103704476654990607e-01	-5.623291841170193761e-01	3.330296802209083973e-01	1.230702454620649505e-01	-2.557714722900498172e-01	-1.372556877606823322e+00	-1.240444804946679414e+00	4.130451307381439729e-01
1.278530790490290503e+00	6.875226773623533960e-01	-6.026901907092186983e-01	3.391088422250781997e-01	1.209767391296120431e-01	-1.266607008907259975e-02	-1.422847203911239200e+00	-1.215198252795397282e+00	4.914341721412618380e-01
1.302125116606714705e+00	6.630032448770869502e-01	-6.469519768875625632e-01	3.451112295081312231e-01	1.191610648264548461e-01	-3.046085195720292862e-02	-1.472022385067751182e+00	-1.185834478753041488e+00	5.684946074532389870e-01
1.324830223655638184e+00	6.367333153204431939e-01	-6.929465432162289495e-01	3.509740263893069701e-01	1.150954818841012361e-01	-7.366862024938333753e-02	-1.519905629772414724e+00	-1.152142353877828373e+00	6.492797245889365687e-01
1.346583595146473300e+00	6.086429327131407385e-01	-7.405696179925811418e-01	3.565716015067869615e-01	1.081317813807691625e-01	-1.228661517176234258e-01	-1.566313347055757088e+00	-1.113963394496071624e+00	7.323114088270984423e-01
1.367320347354910037e+00	5.786732320326483103e-01	-7.901007987153351175e-01	3.617643644586444052e-01	9.845878865965049243e-02	-1.588201687284041541e-01	-1.611068745613853048e+00	-1.071132924349726068e+00	8.195424907353581201e-01
1.386973121721382318e+00	5.467243332224684949e-01	-8.421778969858167985e-01	3.664266838831599649e-01	8.691100989881568595e-02	-1.826372584018459144e-01	-1.653967835480615323e+00	-1.023389211287559331e+00	9.111317583688116617e-01
1.405471008835738944e+00	5.127221634384873106e-01	-8.959502181289823453e-01	3.704887645793950024e-01	7.334598661436235456e-02	-2.212366475676866284e-01	-1.694806626689956630e+00	-9.705491341152743257e-01	1.005753627554321739e+00
1.422741054858705612e+00	4.765897926095052917e-01	-9.517914602482689945e-01	3.738319547056596637e-01	5.778957625654777830e-02	-2.485706319827252764e-01	-1.733374329610270381e+00	-9.124286917271232644e-01	1.103242900107694435e+00
1.438707831115751956e+00	4.383063599055126436e-01	-1.007649055897538393e+00	3.763655205007287452e-01	4.009290211971035245e-02	-2.797299573567055275e-01	-1.769453354944402701e+00	-8.490224386333755646e-01	1.200279739644412702e+00
1.453296124135413647e+00	3.978711894233280533e-01	-1.063440200373755751e+00	3.780057077234560414e-01	2.108423672338180163e-02	-3.012916709469248833e-01	-1.802826113395199492e+00	-7.803073809216013457e-01	1.297528327112350333e+00
1.466431043250825406e+00	3.553166937927897950e-01	-1.118094255989605434e+00	3.786966802130112830e-01	1.321989110609081549e-03	-3.153794971436353900e-01	-1.833275015665506436e+00	-7.063449463722991650e-01	1.393013732260695914e+00
1.478039419419646006e+00	3.107141193537986124e-01	-1.170309800851722093e+00	3.783965608488710219e-01	-1.972231217657516300e-02	-3.322706484746530964e-01	-1.860596071789236250e+00	-6.273558101363846395e-01	1.482886672565824515e+00
1.488051742051652360e+00	2.641942502996807995e-01	-1.219419291843538478e+00	3.770285749099184791e-01	-4.237455313489221082e-02	-3.593309377133536153e-01	-1.884578492134792338e+00	-5.436498504633189288e-01	1.568116634267242349e+00
1.496402912219468861e+00	2.158662726448273839e-01	-1.265235261670128786e+00	3.745368862354224726e-01	-6.557766236951434458e-02	-3.626472820742484005e-01	-1.905045485398210836e+00	-4.554898786410189748e-01	1.647311612044582096e+00
1.503032350260097960e+00	1.659060072404605346e-01	-1.306097946698211443e+00	3.709145153053041155e-01	-8.870524661746122252e-02	-3.555876583766471866e-01	-1.921813460610038327e+00	-3.633071342906880052e-01	1.717941833186925171e+00
1.507886793414778381e+00	1.145415867717604064e-01	-1.340681354852787832e+00	3.661614621195138364e-01	-1.117465411215959464e-01	-3.605106405767927735e-01	-1.934739624794021395e+00	-2.676723146973636891e-01	1.777094016116718356e+00
1.510921479445841875e+00	6.203209721733105031e-02	-1.368170043287591620e+00	3.602916857182590915e-01	-1.346735180254176045e-01	-3.560681837037986130e-01	-1.943681184973887088e+00	-1.692483252252429127e-01	1.823436288629423085e+00
1.512101975862776060e+00	8.697599625148761185e-03	-1.387079111480182148e+00	3.533051861015399364e-01	-1.576258845331935943e-01	-3.539591866035937118e-01	-1.948556545163216080e+00	-6.882584932301136216e-02	1.854836641786892892e+00
1.511404825531418972e+00	-4.515144339644439758e-02	-1.398366716740918836e+00	3.452159223095639384e-01	-1.795955320125420251e-01	-3.335896683732267332e-01	-1.949284109375569507e+00	3.291422258713021937e-02	1.874392236298532133e+00
1.508817761877025543e+00	-9.916487897537590301e-02	-1.399391325224331295e+00	3.361076485835268746e-01	-1.994901309122051603e-01	-3.046373134523595594e-01	-1.945836678948804188e+00	1.350366226633054334e-01	1.875063895730353591e+00
1.504342183719522552e+00	-1.529427069943976591e-01	-1.390489181461529444e+00	3.260571396443968095e-01	-2.181722925257768564e-01	-2.846570068812647181e-01	-1.938214253882929894e+00	2.365798019348461234e-01	1.858711625875759887e+00
1.497992509664311411e+00	-2.061322872577293353e-01	-1.372476685578583266e+00	3.151341906932114689e-01	-2.351367285387899742e-01	-2.549913058324712045e-01	-1.926457632171146628e+00	3.366850863613164990e-01	1.826718549447652773e+00
1.489795747696140538e+00	-2.583744632484639148e-01	-1.345400744285882633e+00	3.034225559711171694e-01	-2.504083621396183679e-01	-2.260907757759731407e-01	-1.910648409799893255e+00	4.344821140218833588e-01	1.779253435987867560e+00
1.479790526765302205e+00	-3.093741141315636267e-01	-1.311070377092796724e+00	2.910339077996255130e-01	-2.630165910898655257e-01	-1.823263248591868169e-01	-1.890895381417751597e+00	5.292568782798159344e-01	1.719479470535524079e+00
1.468024837155449402e+00	-3.588651276076244012e-01	-1.269822466716972187e+00	2.781008570606339769e-01	-2.723921308514152262e-01	-1.312533523386223422e-01	-1.867327740669898928e+00	6.203694676833468868e-01	1.648181527612091690e+00
1.454556138085126848e+00	-4.065917572742159813e-01	-1.222366517039713107e+00	2.647909122363854562e-01	-2.788488104351640740e-01	-8.405755011095578100e-02	-1.840122278860279570e+00	7.072071152188487142e-01	1.566345424024065291e+00
1.439449420880177355e+00	-4.523831839636593410e-01	-1.171099636463234672e+00	2.512366842087773167e-01	-2.820020945173888904e-01	-3.015268732385618933e-02	-1.809448987627289895e+00	7.893391789408201742e-01	1.477609274327911670e+00
1.422774734138488428e+00	-4.961213704021730786e-01	-1.117022820569120167e+00	2.376196405003095369e-01	-2.815846096512861219e-01	2.640119703630745829e-02	-1.775518656602536494e+00	8.664422664880907510e-01	1.383423080250126835e+00
1.404605677308531808e+00	-5.377034871375591107e-01	-1.060253894546563602e+00	2.241072895932745002e-01	-2.779230756587310891e-01	7.714163896853527824e-02	-1.738535275752115972e+00	9.382357857206039542e-01	1.284337288733722326e+00
1.385019185486297433e+00	-5.770549390368812093e-01	-1.002009720572921259e+00	2.108531809298065940e-01	-2.707365415350747040e-01	1.320812000341413661e-01	-1.698730033704239917e+00	1.004544700668144941e+00	1.182992201429929446e+00
1.364094022993834532e+00	-6.141490586473433710e-01	-9.432782911791074421e-01	1.980318025123268266e-01	-2.601562617752321560e-01	1.847503046290838447e-01	-1.656313720090543340e+00	1.065302802144597605e+00	1.080822130511165158e+00
1.341909276957789832e+00	-6.489776122392805213e-01	-8.842352672091330357e-01	1.858176423432561508e-01	-2.460034389709895020e-01	2.389750535421397426e-01	-1.611531122870304422e+00	1.120453726010828932e+00	9.771293486872736356e-01
1.318544680114007717e+00	-6.815381727058137384e-01	-8.258617009153339517e-01	1.743572703446499839e-01	-2.292477310838014204e-01	2.789866870229903428e-01	-1.564599831340676817e+00	1.170029331702183928e+00	8.762495451827563286e-01
1.294078028370741817e+00	-7.119159652935512783e-01	-7.698134629931231432e-01	1.637832973983065765e-01	-2.096603941781212399e-01	3.237238586864354950e-01	-1.515744234464362794e+00	1.214246326467000037e+00	7.789137494346553003e-01
1.268584427597923447e+00	-7.401959080203828201e-01	-7.160054751999316291e-01	1.542283343860242628e-01	-1.873629824493708573e-01	3.648871707185566970e-01	-1.465188721204044864e+00	1.253287167415460868e+00	6.850381413739028424e-01
1.242135755619497628e+00	-7.664713984168376459e-01	-6.646989552622410979e-01	1.458249921897004642e-01	-1.626547315375276304e-01	4.009360904757927613e-01	-1.413137281525800759e+00	1.287348572864087659e+00	5.948826975220775637e-01
1.214800339408828034e+00	-7.908441906345982098e-01	-6.160860451913524605e-01	1.386779636108174951e-01	-1.359021983056312721e-01	4.312325396798053490e-01	-1.359793905395708435e+00	1.316655102855859738e+00	5.090361119258122180e-01
1.186643062690223571e+00	-8.134217840023892920e-01	-5.702963606727099455e-01	1.328779824105013885e-01	-1.074476287776372219e-01	4.562293098687499326e-01	-1.305335384117711994e+00	1.341451090538236190e+00	4.277314385644723771e-01
1.157724827931280842e+00	-8.343141049558143729e-01	-5.273707536219440772e-01	1.285018233099185225e-01	-7.762373464183351668e-02	4.760429231826955321e-01	-1.249952108326813027e+00	1.361984073264523420e+00	3.509344290340177253e-01
1.128102663944410944e+00	-8.536315714964273216e-01	-4.872981116159980641e-01	1.255983429497705695e-01	-4.696908139055126774e-02	4.859467687381035517e-01	-1.193814069661417676e+00	1.378492274608336121e+00	2.785329213374371227e-01
1.097829941089909056e+00	-8.714839257226004721e-01	-4.500878239742816533e-01	1.242094184505314475e-01	-1.567845404213566093e-02	4.957493110980888407e-01	-1.137070860763317537e+00	1.391246474866953520e+00	2.113332639286804315e-01
1.066955940869823705e+00	-8.879778374455177259e-01	-4.156065176881201806e-01	1.243559883725372933e-01	1.602573370018355037e-02	5.010826908011555281e-01	-1.079885673605380569e+00	1.400525041498651202e+00	1.491365627115922021e-01
1.035526609138681220e+00	-9.032152451540925719e-01	-3.836909765509531889e-01	1.260589912761242437e-01	4.791631813401465295e-02	5.022693662207322607e-01	-1.022380902167245864e+00	1.406574880976827924e+00	9.129945134321465483e-02
1.003584125697360996e+00	-9.172882252953635795e-01	-3.541444636084215003e-01	1.293114476411637015e-01	7.971799460160394757e-02	4.998398997134326227e-01	-9.646925397596383123e-01	1.409627327002420660e+00	3.758154998235553601e-02
9.711677651053547411e-01	-9.302853211861026317e-01	-3.268578090762249144e-01	1.341133574676061091e-01	1.111950844547728579e-01	4.941251301288123732e-01	-9.069361806966682593e-01	1.409919274980817372e+00	-1.163117101477778061e-02
9.383138966807664794e-01	-9.422911436154803866e-01	-3.017316632653848640e-01	1.404368026751355025e-01	1.422418916278318235e-01	4.865983898658628459e-01	-8.492206196269176388e-01	1.407679319265987106e+00	-5.669829608155793621e-02
9.050556616957151634e-01	-9.533855413275250656e-01	-2.786436379529761975e-01	1.482678242235443422e-01	1.727760451262772834e-01	4.775690190593822049e-01	-7.916478515334204324e-01	1.403107448788709632e+00	-9.841856027003116625e-02
8.714236189855315562e-01	-9.636424949977354659e-01	-2.574349842381898901e-01	1.575645449922099262e-01	2.026830413558531330e-01	4.676425797403359619e-01	-7.342994724026155051e-01	1.396384377438371294e+00	-1.369431431172979663e-01
8.374459601518227103e-01	-9.731312539793395278e-01	-2.379971545685984347e-01	1.683060264208952883e-01	2.318044134770475273e-01	4.540803770063079892e-01	-6.772706775519987676e-01	1.387673818551051541e+00	-1.723068607816902464e-01
8.031485095624736337e-01	-9.819215591915159136e-01	-2.204836248287578016e-01	1.804434118688987565e-01	2.598867518960150114e-01	4.391653195980899649e-01	-6.206362633024709030e-01	1.377256928738303632e+00	-2.016254817802411448e-01
7.685541863439820931e-01	-9.900926449208550251e-01	-2.050015146287213486e-01	1.939348242156472557e-01	2.873303871144149424e-01	4.292705026089627673e-01	-5.644642263094039603e-01	1.365407094827551182e+00	-2.263434798662096181e-01
7.336830043814588365e-01	-9.977411960451785244e-01	-1.921796211849949865e-01	2.087523453807256513e-01	3.144534975399670418e-01	4.265788277646029303e-01	-5.087953645659883950e-01	1.352351632810845361e+00	-2.478195826326141660e-01
6.985520723186274816e-01	-1.004933358907654117e+00	-1.805860852536035899e-01	2.248959753641835146e-01	3.413339717131463336e-01	4.211320099366818170e-01	-4.536840753965393214e-01	1.338132861448318556e+00	-2.692235958662004824e-01
6.631768847762190555e-01	-1.011697367827543825e+00	-1.696420556918084854e-01	2.423238370453981716e-01	3.674607698144763401e-01	4.066296518688277128e-01	-3.991847561253235588e-01	1.322730343551377752e+00	-2.908707819258004590e-01
6.275721831642342430e-01	-1.018030611360737359e+00	-1.581872854453202082e-01	2.610080123440041144e-01	3.923817548755342277e-01	3.835760347445196783e-01	-3.453382047455700876e-01	1.306064322617991991e+00	-3.144486622405472387e-01
5.917531392988057970e-01	-1.023939602756074541e+00	-1.475433471473759361e-01	2.808647470188551099e-01	4.156209540887287890e-01	3.567309114368866774e-01	-2.921988185815554417e-01	1.288189485974907900e+00	-3.361097399656363116e-01
