theta1	omega1	alpha1	theta2	omega2	alpha2
-4.751545397988207853e+00	-2.467305586478978352e+00	-3.978842666426771757e-01	-1.546589753117805621e+01	-4.101929440803321114e+00	-9.566230058060682495e+00
-4.763875160886771987e+00	-2.468909124993319271e+00	-2.429135848321948288e-01	-1.548650872644313026e+01	-4.150092862073654132e+00	-9.715956227630158537e+00
-4.776210972953152556e+00	-2.469721873914962895e+00	-8.127206433232458949e-02	-1.550736237860642674e+01	-4.198997062112435508e+00	-9.862820790386194858e+00
-4.788548799988517679e+00	-2.469710348739496020e+00	8.710410427465831162e-02	-1.552846215175393496e+01	-4.248627954306188670e+00	-1.000691524546027722e+01
-4.800884440380862372e+00	-2.468840759920273076e+00	2.622714799108507577e-01	-1.554981164361988988e+01	-4.298971990335134663e+00	-1.014835754898194864e+01
-4.813213522740756645e+00	-2.467079057518108520e+00	4.442789506038025138e-01	-1.557141438393527899e+01	-4.350016268159243360e+00	-1.028729350706726109e+01
-4.825531504858682652e+00	-2.464390959848528073e+00	6.331717444800233352e-01	-1.559327383896306252e+01	-4.401748706532722544e+00	-1.042390704102854215e+01
-4.837833672864003454e+00	-2.460741960341686685e+00	8.289913517808145116e-01	-1.561539341962585681e+01	-4.454158249187325502e+00	-1.055842115315726915e+01
-4.850115140036963979e+00	-2.456097378027861655e+00	1.031768548837135313e+00	-1.563777648344245108e+01	-4.507235028839093438e+00	-1.069109209952785022e+01
-4.862370845984599121e+00	-2.450422387155455350e+00	1.241531309690117268e+00	-1.566042634042881687e+01	-4.560970566508848023e+00	-1.082222058626302896e+01
-4.874595555891109377e+00	-2.443682009795758781e+00	1.458310587800951907e+00	-1.568334626434505097e+01	-4.615358020697419406e+00	-1.095215981866567745e+01
-4.886783859987725798e+00	-2.435841149799781391e+00	1.682123826276438194e+00	-1.570653949946194672e+01	-4.670392404552889509e+00	-1.108130062866166554e+01
-4.898930173168278834e+00	-2.426864626655243384e+00	1.912987678874060293e+00	-1.573000926805215549e+01	-4.726070814358047656e+00	-1.121008686780123753e+01
-4.911028734102835358e+00	-2.416717154066348794e+00	2.150930087022743464e+00	-1.575375878464191715e+01	-4.782392722019485731e+00	-1.133902823137532323e+01
-4.923073604578287465e+00	-2.405363328238272036e+00	2.395965944053614294e+00	-1.577779126986239255e+01	-4.839360269207976906e+00	-1.146868048944634211e+01
-4.935058669958886313e+00	-2.392767672099067600e+00	2.648112479391329543e+00	-1.580210995938607610e+01	-4.896978522196167027e+00	-1.159966169847166384e+01
-4.946977638164987923e+00	-2.378894595501225506e+00	2.907402807699554614e+00	-1.582671812176598891e+01	-4.955255816568223892e+00	-1.173266826038343424e+01
-4.958824037723191580e+00	-2.363708317340736720e+00	3.173869947171851891e+00	-1.585161908016695342e+01	-5.014204152887533184e+00	-1.186846109362295465e+01
-4.970591219127983074e+00	-2.347172908495764432e+00	3.447548017460803749e+00	-1.587681622433372297e+01	-5.073839481762192349e+00	-1.200786904794540533e+01
-4.982272353625309513e+00	-2.329252230436556381e+00	3.728490209149640577e+00	-1.590231303239443861e+01	-5.134182106990542671e+00	-1.215181109616651156e+01
-4.993860429568318438e+00	-2.309909798412570048e+00	4.016773738046140352e+00	-1.592811309953553511e+01	-5.195257193580295585e+00	-1.230130488109261933e+01
-5.005348252393128305e+00	-2.289108745622389751e+00	4.312480909212808911e+00	-1.595422015925164594e+01	-5.257095163255404380e+00	-1.245744568920099482e+01
-5.016728442433275426e+00	-2.266811723022746250e+00	4.615722588616563371e+00	-1.598063811071817497e+01	-5.319732187472030915e+00	-1.262144211535087379e+01
-5.027993431679715464e+00	-2.242980768822455229e+00	4.926631834851150415e+00	-1.600737104951976519e+01	-5.383210738119743155e+00	-1.279460444098913285e+01
-5.039135461849982178e+00	-2.217577190674795418e+00	5.245373193489285768e+00	-1.603442329800578392e+01	-5.447580107519266690e+00	-1.297836292639203748e+01
-5.050146577917345780e+00	-2.190561334923179171e+00	5.572163492602840051e+00	-1.606179944571363194e+01	-5.512897142188262656e+00	-1.317430549896334924e+01
-5.061018624143696520e+00	-2.161892410536594866e+00	5.907243943323692292e+00	-1.608950438620622947e+01	-5.579226881012371742e+00	-1.338412898607066381e+01
-5.071743238893721362e+00	-2.131528279285781480e+00	6.250919112643941844e+00	-1.611754335767321322e+01	-5.646643265247552890e+00	-1.360971489541225310e+01
-5.082311843900443549e+00	-2.099425114777263790e+00	6.603551083561342239e+00	-1.614592199572891218e+01	-5.715230118275121285e+00	-1.385311737111123875e+01
-5.092715639079383294e+00	-2.065537168507527888e+00	6.965556818950290108e+00	-1.617464637720352982e+01	-5.785081886056847367e+00	-1.411655637455805845e+01
-5.102945590104909890e+00	-2.029816368048173114e+00	7.337453132227096830e+00	-1.620372307982582072e+01	-5.856304762187180657e+00	-1.440252353914229388e+01
-5.112992414384191164e+00	-1.992211869171361949e+00	7.719828928675497082e+00	-1.623315924671292620e+01	-5.929017915431556318e+00	-1.471371163118419645e+01
-5.122846568335100770e+00	-1.952669633549078965e+00	8.113381160600624753e+00	-1.626296264942823200e+01	-6.003354649064529980e+00	-1.505310497582649987e+01
-5.132498228992444567e+00	-1.911131870185620141e+00	8.518912925667450509e+00	-1.629314176446373352e+01	-6.079463895615923263e+00	-1.542396870414313526e+01
-5.141937275394359297e+00	-1.867536456454121918e+00	8.937368209807345920e+00	-1.632370585169264032e+01	-6.157511743176665497e+00	-1.582994161715805603e+01
-5.151153261964164010e+00	-1.821816163905344288e+00	9.369836228850772386e+00	-1.635466505211327970e+01	-6.237683487485953471e+00	-1.627504280280436433e+01
-5.160135395021023363e+00	-1.773897956500015471e+00	9.817572406952081110e+00	-1.638603047945080959e+01	-6.320185452425020500e+00	-1.676372716625019166e+01
-5.168872497449953585e+00	-1.723701999386793249e+00	1.028203178287719766e+01	-1.641781434098684400e+01	-6.405247616639534236e+00	-1.730097527541147429e+01
-5.177352976539165930e+00	-1.671140734680395923e+00	1.076487089780118822e+01	-1.645003005136835483e+01	-6.493126010062984399e+00	-1.789229423818596842e+01
-5.185564779064570473e+00	-1.616117637710535293e+00	1.126801852009668892e+01	-1.648269237960865752e+01	-6.584106046105730137e+00	-1.854392495905221949e+01
-5.193495344351812371e+00	-1.558525923461743901e+00	1.179366596285171909e+01	-1.651581760146146394e+01	-6.678505959408448156e+00	-1.926280419568638536e+01
-5.201131549693888800e+00	-1.498247071494259508e+00	1.234432047330403748e+01	-1.654942367248505164e+01	-6.776680775599469797e+00	-2.005672252131580535e+01
-5.208459648795187746e+00	-1.435149170662121998e+00	1.292285512046555596e+01	-1.658353041967406583e+01	-6.879026808010406668e+00	-2.093448343896625374e+01
-5.215465197538183162e+00	-1.369084963773015140e+00	1.353253518967221680e+01	-1.661815976800057371e+01	-6.985987114675724641e+00	-2.190597516937850742e+01
-5.222132974484403611e+00	-1.299889789433150922e+00	1.417708206882196009e+01	-1.665333598181249286e+01	-7.098057259354816573e+00	-2.298239705858304660e+01
-5.228446886791851433e+00	-1.227379202975332095e+00	1.486069761261603617e+01	-1.668908594733025907e+01	-7.215792153581879198e+00	-2.417632331457161854e+01
-5.234389865483593418e+00	-1.151346431368428513e+00	1.558812878210017061e+01	-1.672543948723907192e+01	-7.339813609560986940e+00	-2.550199439646530664e+01
-5.239943747877158664e+00	-1.071559586128495445e+00	1.636468255869738186e+01	-1.676242971227765111e+01	-7.470818767201067523e+00	-2.697536284904890636e+01
-5.245089143273962584e+00	-9.877588531626322332e-01	1.719624877976519883e+01	-1.680009342698630803e+01	-7.609589274100904355e+00	-2.861433208356129398e+01
-5.249805288282216154e+00	-8.996535013090596333e-01	1.808927013919725368e+01	-1.683847156573470016e+01	-7.757001149792356998e+00	-3.043875842080842631e+01
-5.254069883777513716e+00	-8.069196326838186106e-01	1.905058988718639057e+01	-1.687760970186275600e+01	-7.914034301783292591e+00	-3.247038223064510021e+01
-5.257858926119089560e+00	-7.091983084349466893e-01	2.008733967930953668e+01	-1.691755858050817807e+01	-8.081781612057852726e+00	-3.473262774068598446e+01
-5.261146530403154387e+00	-6.060953349461448703e-01	2.120634964158909952e+01	-1.695837470039521833e+01	-8.261455560930167863e+00	-3.724967740897955082e+01
-5.263904759913239140e+00	-4.971843701984753894e-01	2.241355034906243304e+01	-1.700012092203608205e+01	-8.454388951528361673e+00	-4.004529310957877897e+01
-5.266103481986277757e+00	-3.820144638792594138e-01	2.371250946191761955e+01	-1.704286704892727755e+01	-8.662026761820285969e+00	-4.313990973855561606e+01
-5.267710282286119039e+00	-2.601266851016547643e-01	2.510238147208085024e+01	-1.708669033277541516e+01	-8.885899445659745766e+00	-4.654629581982135278e+01
-5.268690492864092079e+00	-1.310844701351830399e-01	2.657426155665090306e+01	-1.713167577614467518e+01	-9.127566727541536196e+00	-5.026165247158223792e+01
-5.269007425216496010e+00	5.473257700004965920e-03	2.810554825424491909e+01	-1.717791603886079699e+01	-9.388511274768454484e+00	-5.425503974651201133e+01
-5.268622951127515996e+00	1.497432237666392330e-01	2.965110143152333677e+01	-1.722551062746882522e+01	-9.669951822018452603e+00	-5.844727599335965351e+01
-5.267498654205335917e+00	3.016142104044197692e-01	3.112988625534831044e+01	-1.727456386136958599e+01	-9.972530658106837365e+00	-6.268002322462689335e+01
-5.265597888873163157e+00	4.604429267035107798e-01	3.240594505004435177e+01	-1.732518083500844952e+01	-1.029581304792700891e+01	-6.667099780286935129e+01
-5.262889220966134651e+00	6.247200497461208313e-01	3.326369636924840734e+01	-1.737746025892302626e+01	-1.063752568370943408e+01	-6.995471976301269024e+01
-5.259351857359097160e+00	7.916053385276777821e-01	3.338145172960850005e+01	-1.743148272098028784e+01	-1.099247696408049180e+01	-7.181708572765819554e+01
-5.254983708884814142e+00	9.563510008719415811e-01	3.231701348807212071e+01	-1.748729277135517890e+01	-1.135119176777986816e+01	-7.125543916375954723e+01
-5.249812377069877023e+00	1.111736112091217032e+00	2.953302736310627097e+01	-1.754487399662390246e+01	-1.169853349362811379e+01	-6.702873361159527121e+01
-5.243908360879143693e+00	1.247816899704758731e+00	2.450638366774603583e+01	-1.760411850418007873e+01	-1.201301507429332460e+01	-5.790316055784660421e+01
-5.237397680111871345e+00	1.352504407838018397e+00	1.695073286726938022e+01	-1.766479712569029914e+01	-1.226799922797835585e+01	-4.316537059798793052e+01
-5.230468459154997696e+00	1.413458787525934346e+00	7.099831333084694052e+00	-1.772654293095017053e+01	-1.243595968451266387e+01	-2.328562934473484347e+01
-5.223364764468574784e+00	1.421194609521020169e+00	-4.134480348501710978e+00	-1.778886375008105958e+01	-1.249559857060920187e+01	-2.958356211911450373e-01
-5.216364201431575864e+00	1.372187908379059351e+00	-1.534623201011902438e+01	-1.785119207894370774e+01	-1.243902040806365861e+01	2.262936656577585381e+01
-5.209743837506417563e+00	1.270167681075652588e+00	-2.514197171554474153e+01	-1.791296196116406847e+01	-1.227471381408030560e+01	4.234742891061250702e+01
-5.203746420366004877e+00	1.124712823412353346e+00	-3.263888969955758057e+01	-1.797368511187267259e+01	-1.202428230441547896e+01	5.690183436876941414e+01
-5.198558661568327466e+00	9.481089688835518947e-01	-3.763032511872177110e+01	-1.803299903432790430e+01	-1.171516775290703372e+01	6.589566894179279188e+01
-5.194305729180602071e+00	7.522858011739703699e-01	-4.041669365203205189e+01	-1.809067776459175292e+01	-1.137362540944163314e+01	7.008571197207129444e+01
-5.191058182420297484e+00	5.469923424659499656e-01	-4.152193561649625053e+01	-1.814661430395835495e+01	-1.102062578670473236e+01	7.071769469439732347e+01
-5.188844627489338279e+00	3.392728781061991050e-01	-4.147639801552907102e+01	-1.820079049835209517e+01	-1.067078377053254989e+01	6.902528430692291295e+01
-5.187664757487663536e+00	1.337417300242479956e-01	-4.071272693891148720e+01	-1.825324668804998751e+01	-1.033311132238209495e+01	6.599676828447627486e+01
-5.187500110496329420e+00	-6.684599201586395589e-02	-3.954324153138202291e+01	-1.830405711749592612e+01	-1.001241265559780658e+01	6.233132286326144822e+01
-5.188321896785844878e+00	-2.610234074009289973e-01	-3.817581666289248687e+01	-1.835331239736369824e+01	-9.710640808040192695e+00	5.848252523182873119e+01
-5.190096238277246421e+00	-4.481553972108929251e-01	-3.674039712160521276e+01	-1.840110805726308740e+01	-9.427961785846296294e+00	5.472395326504101831e+01
-5.192787458340546003e+00	-6.281126344059545508e-01	-3.531345531732836207e+01	-1.844753760570003465e+01	-9.163500984881510547e+00	5.120796289846930449e+01
-5.196360026052605718e+00	-8.010539419856681498e-01	-3.393670770824161309e+01	-1.849268864346815988e+01	-8.915831741878944783e+00	4.800982029134502227e+01
-5.200779621977409839e+00	-9.672875449927468283e-01	-3.263015780719422310e+01	-1.853664092808819319e+01	-8.683279369839960182e+00	4.515793135179501405e+01
-5.206013653684758324e+00	-1.127185824123212665e+00	-3.140071966062350839e+01	-1.857946562780161059e+01	-8.464102243936791226e+00	4.265346118970319367e+01
-5.212031438980400111e+00	-1.281134858619549455e+00	-3.024774288410594636e+01	-1.862122526867189976e+01	-8.256594509178620811e+00	4.048263548502291087e+01
-5.218804195894097830e+00	-1.429505982980554979e+00	-2.916645449991358419e+01	-1.866197406494418232e+01	-8.059140364859002759e+00	3.862419424684367186e+01
-5.226304927708674164e+00	-1.572640936981019033e+00	-2.815007145821959966e+01	-1.870175844093306239e+01	-7.870239384669850402e+00	3.705380190443975152e+01
-5.234508256009707594e+00	-1.710845305407618477e+00	-2.719107134954981575e+01	-1.874061763374117362e+01	-7.688514903351831187e+00	3.574656706190671684e+01
-5.243390234554566653e+00	-1.844386836550650166e+00	-2.628193356803501501e+01	-1.877858431144956342e+01	-7.512713064079486358e+00	3.467839790765128782e+01
-5.252928162084610442e+00	-1.973496632278375795e+00	-2.541555679536577372e+01	-1.881568517372318894e+01	-7.341696863484886038e+00	3.382666921558757167e+01
-5.263100405764078005e+00	-2.098371855747231063e+00	-2.458548274180202498e+01	-1.885194151543927887e+01	-7.174438046675873260e+00	3.317049257589724220e+01
-5.273886240098472733e+00	-2.219179238243041308e+00	-2.378599699469236839e+01	-1.888736974811309466e+01	-7.010008267622366063e+00	3.269075013592100731e+01
-5.285265704433101952e+00	-2.336058902822706784e+00	-2.301216286986664272e+01	-1.892198187707361967e+01	-6.847570413145711576e+00	3.237001238842640305e+01
-5.297219479718034307e+00	-2.449128244116165032e+00	-2.225981406736536883e+01	-1.895578593672709644e+01	-6.686370507491731452e+00	3.219239625378259007e+01
-5.309728784458041417e+00	-2.558485714026138780e+00	-2.152552472529760053e+01	-1.898878638725684098e+01	-6.525730382395829920e+00	3.214340143020490359e+01
-5.322775289281096889e+00	-2.664214410000771860e+00	-2.080656952059098330e+01	-1.902098447662511305e+01	-6.365041202152228017e+00	3.220975023376922763e+01
-5.336341048619831717e+00	-2.766385478774215034e+00	-2.010087655185316180e+01	-1.905237857251161060e+01	-6.203757699879631993e+00	3.237923612883514579e+01
-5.350408449065771954e+00	-2.865061256568822490e+00	-1.940698241191330453e+01	-1.908296446689943338e+01	-6.041393174455910398e+00	3.264059801768917168e+01
-5.364960172730030230e+00	-2.960298180948226054e+00	-1.872398179721926681e+01	-1.911273565740682656e+01	-5.877515072360951720e+00	3.298340300570635009e+01
-5.379979174541571041e+00	-3.052149467871426047e+00	-1.805148161816578067e+01	-1.914168360789546242e+01	-5.711741071425740834e+00	3.339795803061406332e+01
-5.395448672357360032e+00	-3.140667558618581712e+00	-1.738955640202402719e+01	-1.916979799037326870e+01	-5.543735566764556921e+00	3.387524082167283268e+01
-5.411352148754395408e+00	-3.225906345254083263e+00	-1.673870484650410617e+01	-1.919706691028170908e+01	-5.373206460418923136e+00	3.440684796656387334e+01
-5.427673363382960581e+00	-3.307923182923376615e+00	-1.609980743201731457e+01	-1.922347711629241829e+01	-5.199902164374837987e+00	3.498495957396289668e+01
-5.444396374860244414e+00	-3.386780695893528481e+00	-1.547408602099267227e+01	-1.924901419548682568e+01	-5.023608739798702594e+00	3.560231954741948357e+01
-5.461505571204217091e+00	-3.462548384920272948e+00	-1.486306496587280890e+01	-1.927366275429823972e+01	-4.844147106322043150e+00	3.625222738009551904e+01
-5.478985707796890203e+00	-3.535304044158475545e+00	-1.426853362672704861e+01	-1.929740658573943435e+01	-4.661370252312714513e+00	3.692855008595051913e+01
-5.496821951872199463e+00	-3.605134995960014965e+00	-1.369251138288382208e+01	-1.932022882349208004e+01	-4.475160375446166405e+00	3.762572061104947352e+01
-5.514999933069592686e+00	-3.672139154991871379e+00	-1.313721327241205472e+01	-1.934211207847664227e+01	-4.285426013890473840e+00	3.833877811841102812e+01
-5.533505798367802875e+00	-3.736425928957064269e+00	-1.260502141986512470e+01	-1.936303856526919631e+01	-4.092098927747178649e+00	3.906337671882556606e+01
-5.552326271806238722e+00	-3.798116981305177831e+00	-1.209845401467964621e+01	-1.938299020793518324e+01	-3.895130971401626230e+00	3.979583889731634372e+01
-5.571448716928134814e+00	-3.857346850169744990e+00	-1.162014565160143320e+01	-1.940194873407149601e+01	-3.694490642548201365e+00	4.053317168213470723e+01
-5.590861202834166654e+00	-3.914263475010199667e+00	-1.117282102621175000e+01	-1.941989574738152058e+01	-3.490159577120104384e+00	4.127312805084920910e+01
-5.610552571764947594e+00	-3.969028609641779948e+00	-1.075928705851310951e+01	-1.943681278534690904e+01	-3.282128709222450702e+00	4.201422988127546887e+01
-5.630512509570336555e+00	-4.021818198289475177e+00	-1.038241321199416234e+01	-1.945268135471613746e+01	-3.070394318986352289e+00	4.275583173489462752e+01
-5.650731616847400218e+00	-4.072822683317549597e+00	-1.004513791890713037e+01	-1.946748294852641692e+01	-2.854953756843583879e+00	4.349815310047438288e+01
-5.671201482726463183e+00	-4.122247339222441020e+00	-9.750458305601114262e+00	-1.948119903977200806e+01	-2.635800994956915222e+00	4.424234067758266065e+01
-5.691914759222321152e+00	-4.170312602032584692e+00	-9.501453176698305469e+00	-1.949381105323077179e+01	-2.412921860459677159e+00	4.499051662677061358e+01
-5.712865238569391657e+00	-4.217254496270953723e+00	-9.301285320147144375e+00	-1.950530031202425718e+01	-2.186289025592225599e+00	4.574583713117885964e+01
-5.734047931740965609e+00	-4.263325139813620268e+00	-9.153243593676052114e+00	-1.951564795894926618e+01	-1.955856661559818743e+00	4.651256665831374448e+01
-5.755459151010159147e+00	-4.308793428660968594e+00	-9.060760759037293610e+00	-1.952483484982936091e+01	-1.721554757308442873e+00	4.729613386409937448e+01
-5.777096594983947675e+00	-4.353945894203110178e+00	-9.027477180696678261e+00	-1.953284141808227048e+01	-1.483283050690360927e+00	4.810324281421901560e+01
-5.798959440986183544e+00	-4.399087864716284102e+00	-9.057286347608624055e+00	-1.953964750661088701e+01	-1.240904444976838938e+00	4.894195134063613750e+01
-5.821048441065138412e+00	-4.444544887168757619e+00	-9.154403623953839997e+00	-1.954523216708188116e+01	-9.942379681069101194e-01	4.982178916075565667e+01
-5.843366027255160411e+00	-4.490664551993080345e+00	-9.323457878277622513e+00	-1.954957342198997239e+01	-7.430510760949671223e-01	5.075390767765441069e+01
-5.865916428293333595e+00	-4.537818792308440763e+00	-9.569581599275352346e+00	-1.955264798553367100e+01	-4.870511616734184424e-01	5.175122627427671773e+01
-5.888705797263416919e+00	-4.586406666486951167e+00	-9.898524762886609096e+00	-1.955443094102855994e+01	-2.258762664708818535e-01	5.282862880774895586e+01
-5.911742355254055781e+00	-4.636857751461823440e+00	-1.031678067699431267e+01	-1.955489536931363403e+01	4.091522992601773212e-02	5.400316896691745683e+01
-5.935036554059688996e+00	-4.689636209343870377e+00	-1.083172732794628246e+01	-1.955401192233884800e+01	3.138560702950738968e-01	5.529431437428712570e+01
-5.958601260201238148e+00	-4.745245559959172965e+00	-1.145177265268875999e+01	-1.955174833735141249e+01	5.935827653354107669e-01	5.672419268179828578e+01
-5.982451965262864491e+00	-4.804234222704561574e+00	-1.218650624212023104e+01	-1.954806888375972207e+01	8.808495542728695948e-01	5.831784121982241231e+01
-6.006607025463856608e+00	-4.867201726887188329e+00	-1.304683449630965697e+01	-1.954293373805114342e+01	1.176543401556486401e+00	6.010341868344937666e+01
-6.031087933795397760e+00	-4.934805554170994313e+00	-1.404503798538826231e+01	-1.953629828123416701e+01	1.481699912641191608e+00	6.211221962124068341e+01
-6.055919626696097957e+00	-5.007767979420922444e+00	-1.519477423002217620e+01	-1.952811231774655099e+01	1.797518628527634998e+00	6.437855248270352604e+01
-6.081130824228917930e+00	-5.086882488001148950e+00	-1.651082057698249628e+01	-1.951831922099534822e+01	2.125376646610330322e+00	6.693899100285534587e+01
-6.106754397775103094e+00	-5.173018044122428272e+00	-1.800845642358808618e+01	-1.950685502354335554e+01	2.466836409376765626e+00	6.983075205121349427e+01
-6.132827748859963179e+00	-5.267118725309297034e+00	-1.970215299221445093e+01	-1.949364749457220469e+01	2.823641663356807996e+00	7.308840706537171172e+01
-6.159393165574541307e+00	-5.370194122659836644e+00	-2.160306945155616631e+01	-1.947861528873061943e+01	3.197690524428843162e+00	7.673772415751091103e+01
-6.186498092525620329e+00	-5.483292623658232223e+00	-2.371451054607678088e+01	-1.946166732384440223e+01	3.590966711024725200e+00	8.078461501818424040e+01
-6.214195198315765722e+00	-5.607444247903861978e+00	-2.602397018632700565e+01	-1.944270266966325522e+01	4.005396945786480423e+00	8.519588766697961546e+01
-6.242542037825405288e+00	-5.743551108440398956e+00	-2.848967166300008103e+01	-1.942161143795740941e+01	4.442581903961944079e+00	8.986679342262277714e+01
-6.271599968342616016e+00	-5.892190894202188112e+00	-3.101857744320295751e+01	-1.939827749599109552e+01	4.903317680221780606e+00	9.456810745976326871e+01
-6.301431762747286669e+00	-6.053282068520281278e+00	-3.343244511885541215e+01	-1.937258434323099365e+01	5.386784692204349412e+00	9.886453668542253581e+01
-6.332097070023484875e+00	-6.225545017871181308e+00	-3.542014340126661409e+01	-1.934442619369806593e+01	5.889246351634729315e+00	1.020002134000092155e+02
-6.363644543356782535e+00	-6.405699973092958466e+00	-3.648249688773285015e+01	-1.931372709666715082e+01	6.402116113297505073e+00	1.027664908012598062e+02
-6.396099308163906372e+00	-6.587420293653727832e+00	-3.589749931232108793e+01	-1.928047127691782592e+01	6.909439762998881740e+00	9.941937845802794982e+01
-6.429445036818535186e+00	-6.760292065826932983e+00	-3.277431936179482364e+01	-1.924474642891803811e+01	7.385401701093171845e+00	8.981208001650520600e+01
-6.463602183295514614e+00	-6.909479063887627781e+00	-2.630070292636764862e+01	-1.920679616030874826e+01	7.793547660109100050e+00	7.199562081633575872e+01
-6.498408670844629142e+00	-7.017247645933884392e+00	-1.623327258018889552e+01	-1.916706630805852285e+01	8.090517790764373274e+00	4.540711939032462396e+01
-6.533614877339589455e+00	-7.067201110913154949e+00	-3.420100736598669755e+00	-1.912621642127740174e+01	8.236343369903593725e+00	1.213508424661540630e+01
-6.568904916183821996e+00	-7.050161528656317955e+00	1.016359667314191029e+01	-1.908506736318854280e+01	8.208726991238405546e+00	-2.299663665776461130e+01
-6.603944399503171248e+00	-6.968207362765647339e+00	2.218154389288292805e+01	-1.904448464346307190e+01	8.012836979951924121e+00	-5.428935082397083534e+01
-6.638436594192732798e+00	-6.833736214274377829e+00	3.100223245320103160e+01	-1.900524141531336042e+01	7.679024697303521663e+00	-7.775653742306985805e+01
-6.672162158290150913e+00	-6.664314439287635672e+00	3.619980660764304048e+01	-1.896792136661196793e+01	7.250314707199497555e+00	-9.234022896800297531e+01
-6.704990342665283265e+00	-6.477058574334696672e+00	3.828612350980029078e+01	-1.893289092757807524e+01	6.768752287757286545e+00	-9.926247552807171814e+01
-6.736867339140967026e+00	-6.285345876229215811e+00	3.815007991811580723e+01	-1.890032704869942393e+01	6.267394191408157234e+00	-1.006663878287122316e+02
-6.767794896572763008e+00	-6.098077647636064746e+00	3.664378340311714055e+01	-1.887026874530240406e+01	5.768488617586578826e+00	-9.861239015498313165e+01
-6.797809368925315177e+00	-5.920381185196713858e+00	3.441355341150529057e+01	-1.884266775560840657e+01	5.285147319295742996e+00	-9.466726489247957943e+01
-6.826965596438780537e+00	-5.754713592386368148e+00	3.188781841359468672e+01	-1.881742761217020643e+01	4.823999356608434042e+00	-8.987318158897187459e+01
-6.855326119920294836e+00	-5.601842357986332566e+00	2.932486400298921581e+01	-1.879442987480138427e+01	4.387554236029549415e+00	-8.486189260177934557e+01
-6.882954630526857187e+00	-5.461555420128038740e+00	2.686759933242501575e+01	-1.877355014743203654e+01	3.975916274285422158e+00	-7.998627493104413588e+01
-6.909912316813106692e+00	-5.333123364928815668e+00	2.458679665327599650e+01	-1.875466709260774323e+01	3.587903195866748884e+00	-7.542432332189446242e+01
-6.936256044034319501e+00	-5.215579779393970661e+00	2.251078119137218891e+01	-1.873766700473079894e+01	3.221727174845467445e+00	-7.125063019086564964e+01
-6.962037611699905426e+00	-5.107882615455821451e+00	2.064410368668131923e+01	-1.872244575733654770e+01	2.875389224287460799e+00	-6.748140650052164347e+01
-6.987303618464029142e+00	-5.009002014872868003e+00	1.897887079144675226e+01	-1.870890925970155294e+01	2.546896102429079711e+00	-6.410186418700573086e+01
-7.012095647109995333e+00	-4.917964461643898666e+00	1.750129521884309725e+01	-1.869697311693126096e+01	2.234371499481599965e+00	-6.108211005841189944e+01
-7.036450601398000160e+00	-4.833871968251336249e+00	1.619541134799283100e+01	-1.868656190159335750e+01	1.936106475328485343e+00	-5.838622218284490373e+01
-7.060401100705546718e+00	-4.755907377691741544e+00	1.504507727067493761e+01	-1.867760826664114759e+01	1.650575815730331852e+00	-5.597719998374657280e+01
-7.083975880979900275e+00	-4.683332346998438922e+00	1.403500260947521383e+01	-1.867005202679580478e+01	1.376436132160868020e+00	-5.381956293251516854e+01
-7.107200175479511550e+00	-4.615481795133661080e+00	1.315119590638232694e+01	-1.866383927535411758e+01	1.112514848680974611e+00	-5.188054390685408634e+01
-7.130096063645432025e+00	-4.551756929848271405e+00	1.238111634177812448e+01	-1.865892156737814034e+01	8.577952091950717950e-01	-5.013056155740849817e+01
-7.152682784112273318e+00	-4.491618005920326340e+00	1.171365181032797409e+01	-1.865525518154815998e+01	6.114001253411955883e-01	-4.854326576190436526e+01
-7.174977012210814742e+00	-4.434577416955062468e+00	1.113901741644667709e+01	-1.865280046228248523e+01	3.725763590253264312e-01	-4.709538264614815262e+01
-7.196993104397621188e+00	-4.380193403407280250e+00	1.064861702860298465e+01	-1.865152123850246468e+01	1.406797625908111360e-01	-4.576646248678701312e+01
-7.218743313083283653e+00	-4.328064471598773721e+00	1.023489890889823073e+01	-1.865138431269374308e+01	-8.483815558349036556e-02	-4.453860558761973465e+01
-7.240237975337253218e+00	-4.277824544177342148e+00	9.891211284166729456e+00	-1.865235901373961980e+01	-3.044422522807416764e-01	-4.339618056334782636e+01
-7.261485679150779582e+00	-4.229138794058338924e+00	9.611671973286320281e+00	-1.865441680631744248e+01	-5.185244378059846726e-01	-4.232556947793526092e+01
-7.282493410439679238e+00	-4.181700100725754154e+00	9.391050752391947753e+00	-1.865753095063852385e+01	-7.274131427371417491e-01	-4.131493663547178130e+01
-7.303266683767444256e+00	-4.135226056954827811e+00	9.224666338338920468e+00	-1.866167620669520488e+01	-9.313817027005432125e-01	-4.035402578145721009e+01
-7.323809659333236688e+00	-4.089456455488374331e+00	9.108297102364986131e+00	-1.866682857798114981e+01	-1.130655796164560245e+00	-3.943398349268545644e+01
-7.344125248378941428e+00	-4.044151189994488860e+00	9.038104702562577586e+00	-1.867296509043407937e+01	-1.325420059355475910e+00	-3.854720680791263021e+01
-7.364215209403808693e+00	-3.999088501356448333e+00	9.010570478241106684e+00	-1.868006360187691328e+01	-1.515824009994621635e+00	-3.768721467778493661e+01
-7.384080235581550689e+00	-3.954063534161575522e+00	9.022438652277514848e+00	-1.868810264098380003e+01	-1.701987328692022849e+00	-3.684852864612253143e+01
