angle	angular_velocity	angular_acceleration
4.682320778848472198e-01	-5.579506630161009673e-01	-5.023282013560331549e+00
5.568313451333799513e-01	1.236323599874981638e-01	-4.952418611986789898e+00
5.444192985933025142e-01	-5.111110189286973693e-01	-4.992605135310320463e+00
5.471324326196834731e-01	-3.067785026392469971e-01	-4.313564756883217832e+00
4.840412296933775393e-01	-3.752436661368405701e-01	-4.590632147294669174e+00
5.256213342292308521e-01	-2.516582795194847733e-01	-5.154479099701273270e+00
5.218835730355668723e-01	-5.208382356370170330e-01	-4.009218707178515473e+00
4.513312417812942456e-01	-6.509256537815564236e-01	-4.608219686808610049e+00
5.281589106033401926e-01	-3.029105232029771777e-01	-4.733956486813253761e+00
5.354088942041552723e-01	-3.900144881136559105e-01	-4.645742112025823545e+00
6.144738550724737625e-01	-4.082619760396785091e-01	-5.449778955036232553e+00
5.471315766736615238e-01	-5.631186984910465654e-01	-5.506106800153215630e+00
4.484524180020348361e-01	-3.354473307491781520e-01	-4.592358406337963217e+00
5.171047215186536095e-01	-7.174675385033106867e-01	-4.867438083264829629e+00
4.388611003268423350e-01	-7.464282164075687342e-01	-4.460206372776602812e+00
4.596200563072759815e-01	-8.982389241828582227e-01	-4.339248271906794407e+00
4.074520229272592942e-01	-6.939911354671777222e-01	-4.617310984669229512e+00
4.447456535820517587e-01	-6.575786969084356226e-01	-5.109163138493890699e+00
4.177951646533805130e-01	-8.047278503526895665e-01	-4.790318487929085656e+00
3.971430983801530479e-01	-6.739465939838379382e-01	-4.416329270179726763e+00
5.346920802741397249e-01	-7.324316671918048582e-01	-4.815370871823056120e+00
4.791971916794648401e-01	-7.591969369244765398e-01	-4.620869941481321241e+00
4.567611653891823220e-01	-9.943869186339867605e-01	-4.104875602001142099e+00
3.439094937159508647e-01	-8.972127137723007184e-01	-3.639629811011068306e+00
4.313217339023149299e-01	-5.634793158368442967e-01	-4.978661116883914772e+00
4.014048591873519700e-01	-1.102417315381210239e+00	-4.764520078009120141e+00
3.897246493406922307e-01	-8.995341790717266139e-01	-4.644849825807009225e+00
4.348723840011088915e-01	-7.870645261035569273e-01	-3.809531533156383265e+00
4.125249809103924692e-01	-9.153615977729739894e-01	-4.654413356154878834e+00
4.202510784715841607e-01	-1.190461865969562938e+00	-4.260907156312755184e+00
4.193204863409749072e-01	-1.122458492784019102e+00	-5.257988443998574013e+00
3.453308899059561732e-01	-1.026809695543491330e+00	-3.727231242777039988e+00
4.034252526378105386e-01	-1.108681051153479036e+00	-4.234130354415282405e+00
3.911150235745614046e-01	-1.164092261298119491e+00	-4.674023922807184483e+00
3.502891414215003607e-01	-1.050362932865870347e+00	-4.294560362617810156e+00
4.003313256583772572e-01	-6.730537549701484101e-01	-3.790668164053180078e+00
3.989776823360918212e-01	-1.096208435532496361e+00	-3.602496532380081273e+00
3.243029823023008684e-01	-1.023439390559994111e+00	-3.579078781935414622e+00
3.986653532249387899e-01	-1.272602386268669283e+00	-4.132616903583137713e+00
3.444752308104245264e-01	-1.070474626853642475e+00	-3.731004847209029585e+00
3.610079794957009591e-01	-7.990142905202182178e-01	-3.494657493485869626e+00
