angle	angular_velocity	angular_acceleration
-5.398487806797291899e-01	-7.384272849890488599e-01	4.144803024861248630e+00
-4.712379551979652970e-01	-2.350580210724986241e-01	4.298626748281116683e+00
-5.001445313293113593e-01	-5.582244813441208375e-01	5.361461132729442802e+00
-4.148058502134879255e-01	-5.616646818864770019e-01	4.758858845234930079e+00
-4.706432341236356232e-01	-4.327475572956518413e-01	4.642312741998495973e+00
-4.248656208945525981e-01	-6.796728166040464370e-01	3.874738125718626414e+00
-4.864468335358894668e-01	-5.300955452937279322e-01	4.497407967875290957e+00
-4.719406073849740091e-01	-4.811423760425413976e-01	4.916200004724315065e+00
-4.789571058750980992e-01	-3.203151671930202227e-01	5.487605140170160212e+00
-5.177916401238588096e-01	-4.718156421365530817e-01	3.808228991737549585e+00
-4.236985670630008527e-01	-3.239266814434177966e-01	5.645240797499719854e+00
-4.200272314694397657e-01	-9.524699117711410423e-02	4.969591204008968255e+00
-4.641102705037075671e-01	-9.469190407110050778e-02	4.806585975091449470e+00
-5.453620351376813336e-01	-6.519278805405920307e-02	5.034121758519481737e+00
-5.495366223532535122e-01	-1.153568642669367539e-01	4.152869370213860378e+00
-4.752545402370394467e-01	-4.742053021261903867e-01	5.451328245400858030e+00
-5.762442831170985214e-01	-9.275431647690726700e-02	5.040518587967207864e+00
-5.212109420659889469e-01	6.690418278090470849e-03	3.917029284397478772e+00
-5.459808207703706895e-01	-2.471127775978864682e-01	5.062606012976942793e+00
-5.394950187717684198e-01	-4.188982635591832482e-01	5.210344067502364673e+00
-4.995627117783887350e-01	-9.629805640761726626e-02	4.324981235245552114e+00
-5.268492795571292353e-01	-2.797219278436706702e-01	4.980102386626787059e+00
-5.281082717081239108e-01	-1.525762301587041403e-02	4.530810976412082525e+00
-4.720281337809376088e-01	-7.509396608864124523e-02	5.068407090108617119e+00
-5.797494408647323461e-01	-3.967375281550098443e-01	4.462928358989718625e+00
-5.354948113636306406e-01	1.108028721134441258e-01	4.803381021883728508e+00
-5.065585277397189889e-01	1.704182868302573095e-01	4.242774393204443051e+00
-4.677730699690871297e-01	-1.799690880167621465e-01	4.903279981498624984e+00
-5.862559486222967964e-01	1.307838507142568100e-02	4.658341997397283052e+00
-5.089796562357160603e-01	-1.910068626549469295e-01	5.771229097617982973e+00
-4.749709497545696046e-01	-1.017336425802577993e-01	5.419638101875253966e+00
-5.410028336304297802e-01	-6.232344488915159131e-03	4.763860537580343113e+00
-5.240833962992567097e-01	2.146318108640331013e-01	4.908569330844662737e+00
-5.764743964753309413e-01	-1.815197262783934395e-01	4.614043866530441740e+00
-4.705232797152192337e-01	-4.147474677304305302e-02	4.980323864610270768e+00
-6.542784798442200511e-01	2.571577203815163526e-01	3.899453886057919760e+00
-3.935570040864959651e-01	2.360743964464691036e-01	4.779742155837185535e+00
-4.809005254569945209e-01	4.215739550658494372e-01	5.312091713963576822e+00
-5.343962605587625481e-01	5.197351848235036709e-01	4.591018451464310424e+00
-5.088666484576106486e-01	2.478786934768790751e-01	4.494340656997955818e+00
-4.674205376374795939e-01	6.453774132993131407e-02	4.407744761713885850e+00
-5.098115189197053310e-01	6.336265546572410479e-01	4.236819541148216572e+00
-4.905179356470807384e-01	4.316256432094960349e-01	4.637071397864620081e+00
-5.053099829384209984e-01	1.955350777969683262e-01	4.668647246659961780e+00
-5.078523655464558528e-01	5.427636080792046513e-01	4.112656509811183803e+00
-5.733814458238265521e-01	5.143152798903652956e-01	4.207373685102625771e+00
-4.401842145968946074e-01	2.717522137613482824e-01	5.070712155124883935e+00
-5.660078221524779130e-01	6.123857506338459267e-01	5.383829598356104640e+00
-5.079877931423405490e-01	4.076509306301631108e-01	4.917653021831529081e+00
-5.279792866499498638e-01	4.289496572335352864e-01	4.865588115292685423e+00
-4.098259633210041830e-01	4.628497047571500378e-01	5.686769051508406392e+00
-5.132420765494464243e-01	6.692989523294385901e-01	5.282888924077918880e+00
-5.548238747080754818e-01	5.364832211647706517e-01	4.638238615272506138e+00
-4.700782289741165521e-01	4.270000163213841793e-01	5.560976858035185266e+00
-5.480216116856841957e-01	7.355990553707911772e-01	4.781016853330652516e+00
-4.518363083625343002e-01	7.866427240655198272e-01	5.165165909068146100e+00
-5.522485822865984550e-01	6.846935167332195427e-01	4.497157509657656149e+00
-4.170706612269086122e-01	7.666542595212065825e-01	3.833887785690346384e+00
-4.634812191549303462e-01	7.084773623277494936e-01	4.949355083701155067e+00
-4.602654594634690288e-01	5.601209907510429353e-01	4.658262523872017447e+00
-5.335511110790568390e-01	8.465713869363645783e-01	3.834298642341959162e+00
-4.392295164018557019e-01	7.543580679318490079e-01	4.591672264380367352e+00
-4.608941641723827698e-01	6.037819694973227680e-01	4.262164888190285161e+00
-4.867498169654377871e-01	5.916899463200251397e-01	3.894509023684164184e+00
-4.946776566651355789e-01	9.180430686053702161e-01	4.220323182651632088e+00
-4.444426185672864515e-01	9.105056739753756290e-01	3.581908101291040314e+00
-5.077238870834124285e-01	8.629714677386709498e-01	4.514854471408209058e+00
-4.312421213813241172e-01	1.205407581525694827e+00	3.566046847093957695e+00
-5.335166922748489915e-01	7.115722240925418385e-01	3.539392349999439080e+00
-3.443928423168568509e-01	9.110261751391091067e-01	3.512559111957377578e+00
-4.378238298209720658e-01	7.579654558642359152e-01	4.592545476573360652e+00
-4.067382976262513550e-01	1.002165487239163877e+00	4.077861063754382620e+00
-4.882749318477453970e-01	1.108032747363097537e+00	4.572058100547186754e+00
-4.666114239966112631e-01	7.300179246486309115e-01	3.750030016600214733e+00
-5.361436563239482256e-01	1.018743783631279376e+00	3.739246177191956289e+00
-3.953705287596598894e-01	1.426478027213540445e+00	3.065389845375599442e+00
-3.975102778062685194e-01	1.199048364118543653e+00	3.246067447511498116e+00
-3.927824739871829118e-01	1.086071425106883481e+00	4.208952776413900310e+00
-3.891180237054769897e-01	1.207796118810239072e+00	3.338251904954524729e+00
-3.367836659401587940e-01	1.318572160483878930e+00	3.963523418797438413e+00
-3.509410126682058206e-01	1.185190029021101488e+00	3.920545131576318454e+00
-3.366446046255131552e-01	1.197980088197422743e+00	3.757949192281470285e+00
-3.451922102161250616e-01	1.225837472810980433e+00	3.987818164060018322e+00
-4.039525673712007769e-01	1.378028955928198851e+00	4.080697597733677462e+00
-3.825928593739348904e-01	1.081480089105741227e+00	4.157043045248016711e+00
-2.667469392753447077e-01	1.285967436788090223e+00	1.753601677599989639e+00
-2.815401714014402756e-01	1.275028391265417449e+00	3.731770754940320067e+00
-2.956853610327951909e-01	1.428601368473028099e+00	3.639608933268848823e+00
-4.209996206822861908e-01	1.506302827272964606e+00	3.300889002989955134e+00
-2.949099439826176061e-01	1.205545358341204576e+00	2.624490949358231795e+00
-2.896428045059866729e-01	1.423686194794667959e+00	2.745008336409107574e+00
-2.629939283869284772e-01	1.126995163489831420e+00	2.943078375504981192e+00
-3.253998016915982117e-01	1.106076931114516437e+00	2.459228296557556259e+00
-2.681086388433217560e-01	1.348226954013457712e+00	2.403007943495838461e+00
-3.701045239266488873e-01	1.479599457452773104e+00	2.664820304582503407e+00
-2.778525432889490387e-01	1.623718332822078114e+00	1.717175043827115832e+00
-2.326231671798763834e-01	1.569339383465335969e+00	2.472554350225534492e+00
-1.935879400112032744e-01	1.241815657620431557e+00	2.273997567026829980e+00
-2.153132265973147219e-01	1.258776545555800430e+00	3.079528556743971635e+00
-2.042393071303754415e-01	1.358746993391095392e+00	2.278247663647329446e+00
-1.859477951293924680e-01	1.328938814872544949e+00	1.817244491070779233e+00
-2.567321463734217879e-01	1.633864900090539862e+00	2.642524596620317467e+00
-1.148455419933325089e-01	1.575146981318398920e+00	2.174763504585887297e+00
-1.720186278414059522e-01	1.298043580144520703e+00	1.820858410087997203e+00
-2.293428084659488997e-01	1.662488373080011517e+00	2.330256806987533125e+00
-2.580504147092331224e-01	1.417780314776965422e+00	1.642629380080081525e+00
-1.968540110764935014e-01	1.557195560818515512e+00	2.799334896880997015e+00
-1.186310271492050789e-01	1.353866029493898004e+00	1.128247390756124791e+00
-1.179466488498834842e-01	1.246577820146904880e+00	1.527226678297273432e+00
-1.601159795881059444e-01	1.569519208608503025e+00	1.592127941025247129e+00
-2.436760467762505988e-01	1.556925963983595507e+00	2.156010974475918829e+00
-1.534829569214866685e-01	1.510968132767815497e+00	2.487285659879086008e-01
-1.195781784640461420e-01	1.737445390609951623e+00	6.814169102720778470e-01
-1.416647753010447097e-01	1.728920424904052400e+00	2.310834768285788599e+00
-1.092046375437111805e-01	1.546661931185109307e+00	1.742441996996188180e+00
-1.217488777960229612e-01	1.593585366366612410e+00	1.201518979015042454e+00
-1.274906632160827114e-01	1.589331081587769257e+00	8.231635315134153696e-01
-6.295965574718270785e-02	1.506042368501778528e+00	1.758286437781838796e+00
-9.862536746271341470e-02	1.846103635613498550e+00	1.151039358498787246e+00
-7.819351389546823350e-02	1.654371107785673756e+00	2.010966675354104449e+00
-4.425813696610309683e-02	1.841681815580701986e+00	9.481586329135398561e-01
-1.290541339998392822e-01	1.678379733803538443e+00	4.186107202099659808e-01
-1.177043982852016973e-01	1.705444947352476648e+00	4.346935029647858717e-01
-6.613280108933096424e-02	1.370564796620609371e+00	5.673066743714511029e-01
-9.855781065859428591e-02	1.506964288231546378e+00	7.234875511964402595e-01
-5.565558871311807043e-02	2.211631796929577121e+00	1.091606144959109459e+00
1.357572300020710443e-01	1.579750144955066382e+00	3.267072574304840660e-01
-1.810452502844757047e-02	1.678678515892382928e+00	1.844714231639345281e-01
4.087694167720594407e-02	1.405635252193706775e+00	6.542426578862571285e-01
1.770186553076643840e-02	1.812548554295538406e+00	-3.443212961547736928e-02
-2.088551604642143594e-02	1.686890099343006044e+00	3.536419036290489037e-01
9.756972744503353973e-03	1.501049727099228681e+00	-4.259071527204458807e-01
3.914662616983138888e-02	1.460567084176387365e+00	6.005437715601580351e-01
5.523786207226179246e-02	1.465884533291439640e+00	1.498983375907643856e+00
1.734016953320781373e-02	1.421381711149866778e+00	-1.183631625204089488e+00
1.102706258666298900e-01	1.705352571014510543e+00	-2.123347326347417852e-01
4.790022270784959069e-02	1.585156502312966786e+00	-6.820940115716469521e-01
4.463187878771555928e-02	1.307562142009577988e+00	-6.377727763690075324e-01
4.832778849243585251e-02	1.685036021408765405e+00	-1.016838664442074824e+00
9.458127904993773871e-02	1.772097776696811566e+00	-6.797961898536220016e-02
1.438620786707818788e-01	1.287787263173842289e+00	-9.368781164545456619e-01
1.202803828480802917e-01	1.514133496581402394e+00	-1.636556431292890856e+00
1.994091656051389105e-01	1.502358579236669600e+00	-8.663025861364764824e-01
1.238526389137386274e-01	1.975084324025754068e+00	-1.102264790310346410e+00
1.006779601560407744e-01	1.593743305387743892e+00	-1.226510153262692304e+00
1.795244486931417416e-01	1.521570637791930691e+00	-4.646374946457926258e-01
1.244333937302457282e-01	1.398522908281492061e+00	-6.212567907632806641e-01
1.640501759995419140e-01	1.612427401507563252e+00	-2.027410736339011699e+00
2.020154695544794932e-01	1.397050273343946492e+00	-1.399652280960538064e+00
1.409419169776162939e-01	1.686161110368350480e+00	-1.885333473275223382e+00
7.544473940516233101e-02	1.438029690094014823e+00	-1.332712294555179033e+00
1.626854620212369040e-01	1.509224811641449948e+00	-7.131782649765880944e-01
1.883977206776555890e-01	1.428952401560263485e+00	-1.644041578638230305e+00
4.131850709974366209e-02	1.555778533022596166e+00	-8.778578550743779685e-01
2.633419248322847461e-01	1.679768159497870617e+00	-1.360378786765117365e+00
2.848958019508467387e-01	1.782509667702535383e+00	-6.965274406222516923e-01
1.617866559597082865e-01	1.413593389356669672e+00	-1.561683136403066552e+00
2.158803532663104707e-01	1.649227014534558666e+00	-2.099654609572334962e+00
1.515553078858993541e-01	1.269506762478375794e+00	-1.573335364091799971e+00
1.543595016786502572e-01	1.610935363313392266e+00	-2.027262177186272663e+00
1.589523125510828305e-01	1.153172783938192447e+00	-2.458078443407091029e+00
1.442172954113131733e-01	1.361033525872195504e+00	-2.051239958189193580e+00
2.104651428399454127e-01	1.243289059132399732e+00	-2.580789207931292850e+00
3.571225737606635864e-01	1.295856782961929854e+00	-2.428584973772550448e+00
1.808554634711009579e-01	1.395873175209107808e+00	-2.131242278745033580e+00
2.457525322836238979e-01	1.486511977087607406e+00	-4.100391184187937910e+00
2.312051824946352585e-01	1.607513469900235803e+00	-2.688740878268999879e+00
2.780266479507920163e-01	1.739261055836633041e+00	-2.397594208201964339e+00
3.149575139742383234e-01	1.216303068385772068e+00	-2.750422207894749782e+00
3.356748270433343451e-01	1.421267190706358541e+00	-2.087430342815805417e+00
3.240793191787459393e-01	1.461610166011972467e+00	-2.767221513206588046e+00
3.048715693358998724e-01	1.320602201225262728e+00	-2.296158131173088535e+00
2.640716885936257308e-01	1.502604429322429658e+00	-2.838820765505939647e+00
