angle	angular_velocity	angular_acceleration
-5.062820562801580992e-01	-4.365422852767050221e-01	4.757147592045555484e+00
-5.084033707435579030e-01	-4.127320357398916451e-01	4.775336462486905020e+00
-5.104055183913888127e-01	-3.888335250841841173e-01	4.792483741918204032e+00
-5.122880713156948707e-01	-3.648519575454353125e-01	4.808589051047846397e+00
-5.140506276031795441e-01	-3.407925384750678521e-01	4.823652472869525809e+00
-5.156928113272338798e-01	-3.166604726123914970e-01	4.837673799716327494e+00
-5.172142725829235177e-01	-2.924609667156150006e-01	4.850652738246907347e+00
-5.186146874825188213e-01	-2.681992283877480121e-01	4.862589153864774971e+00
-5.198937581599146762e-01	-2.438804658447735751e-01	4.873482934415548584e+00
-5.210512127760579260e-01	-2.195098878220152760e-01	4.883333982818498953e+00
-5.220868055246178363e-01	-1.950927035169134627e-01	4.892142221842135541e+00
-5.230003165815716448e-01	-1.706341217525780829e-01	4.899907895714548545e+00
-5.237915521105696026e-01	-1.461393509685191272e-01	4.906630839968570967e+00
-5.244603443381813390e-01	-1.216136002371503155e-01	4.912311024913485369e+00
-5.250065515185442511e-01	-9.706207870256838843e-02	4.916948435861748123e+00
-5.254300579369610702e-01	-7.248999559067804965e-02	4.920543054030666497e+00
-5.257307739144750913e-01	-4.790256023937351781e-02	4.923094852702000424e+00
-5.259086358088184143e-01	-2.330498210320519625e-02	4.924603862676917743e+00
-5.259636059110235351e-01	1.297530192104545677e-03	4.925070267394509926e+00
-5.258956725474224214e-01	2.589976791529970124e-02	4.924493934147065488e+00
-5.257048500995470386e-01	5.049652204866765526e-02	4.922874855530270821e+00
-5.253911789791737563e-01	7.508258352323343710e-02	4.920213018359177681e+00
-5.249547256332989242e-01	9.965274318927257180e-02	4.916508403492521495e+00
-5.243955825504708068e-01	1.242017917868975113e-01	4.911760986037847942e+00
-5.237138682410535928e-01	1.487245200324087968e-01	4.905970824496833416e+00
-5.229097271127638447e-01	1.732157191474252567e-01	4.899137957246566089e+00
-5.219833296598835881e-01	1.976701801074791376e-01	4.891262338215838668e+00
-5.209348724191802393e-01	2.220826938688304497e-01	4.882343979916484500e+00
-5.197645779590936987e-01	2.464480514765341190e-01	4.872382906003466019e+00
-5.184726948845650440e-01	2.707610441290166925e-01	4.861379154921678492e+00
-5.170594978429008393e-01	2.950164632619679539e-01	4.849332784070014668e+00
-5.155252874602881397e-01	3.192091007703516392e-01	4.836243935406258743e+00
-5.138703902797840950e-01	3.433337492536812086e-01	4.822112716357963791e+00
-5.120951589394112657e-01	3.673852018920713003e-01	4.806939279681273547e+00
-5.101999720956352791e-01	3.913582527739606354e-01	4.790723830310525955e+00
-5.081852344209143446e-01	4.152476971340174905e-01	4.773466623472188530e+00
-5.060513766036227601e-01	4.390483316221817089e-01	4.755167971897890311e+00
-5.037988553468671915e-01	4.627549546089610999e-01	4.735828249871048001e+00
-5.014281532323099366e-01	4.863623664281012116e-01	4.715447876029685403e+00
-4.989397787877750678e-01	5.098653698149661073e-01	4.694027392466381343e+00
-4.963342665582505253e-01	5.332587703914835053e-01	4.671567414074729641e+00
-4.936121770374295448e-01	5.565373770920041263e-01	4.648068654072176287e+00
-4.907740966548950201e-01	5.796960026798240184e-01	4.623531933995820964e+00
-4.878206377619646594e-01	6.027294643136096308e-01	4.597958193918600500e+00
-4.847524386018817744e-01	6.256325841194670945e-01	4.571348453833650183e+00
-4.815701631463281118e-01	6.484001893858516441e-01	4.543703836687257080e+00
-4.782745012339004176e-01	6.710271138058332419e-01	4.515025723127962465e+00
-4.748661685243210084e-01	6.935081981819954944e-01	4.485315598952468008e+00
-4.713459064393272224e-01	7.158382911544519667e-01	4.454575118321258742e+00
-4.677144821261655649e-01	7.380122500717032352e-01	4.422806115760806733e+00
-4.639726884178531630e-01	7.600249419224636149e-01	4.390010618570556744e+00
-4.601213437519669491e-01	7.818712440743986747e-01	4.356190696977080279e+00
-4.561612920271502225e-01	8.035460446828148751e-01	4.321348747843785532e+00
