angle	angular_velocity	angular_acceleration
-1.793029911865686443e-01	-1.921557441309541536e+00	2.220125585528813339e+00
-2.207987164367004040e-01	-9.959443366106119910e-01	2.601768052856860969e+00
-5.052192253976850456e-02	-2.304704208007227084e+00	2.892862824429417223e+00
-1.206368221598061452e-01	-1.649945094419855929e+00	3.288498568904945074e-01
1.240413928929154364e-02	-1.894000673294804926e+00	1.300150646503922758e+00
-1.208295746943940374e-01	-2.306961392473870109e+00	-8.410824702262322816e-01
-2.060990853535322187e-01	-3.110573483600110656e+00	-1.430964056244206084e-01
-1.537942918171070761e-01	-1.047721399647831175e+00	3.368356457171728824e+00
-1.177088721602351229e-01	-1.549007061061466572e+00	2.711114614810913981e+00
-4.902859022894498486e-01	-1.344802534496211566e+00	1.310759672400152009e+00
-3.218181293803635823e-01	-1.495606278277957557e+00	1.804031274572279964e+00
-3.604171399392224195e-01	-1.027281698283303291e+00	4.126298622039689334e+00
1.932352185504306874e-01	-1.017270657616863527e+00	4.018784683875178398e-01
-3.202867338987777091e-01	-8.575069324422091022e-01	3.682845053191664775e+00
-3.476864848967151644e-01	-1.344935248715775300e+00	1.512990482018571559e+00
-1.322754306564288274e-01	-2.048051066450855551e+00	1.932247077153018466e+00
-4.988744298347560502e-01	-9.792832380870812869e-01	1.302735383545975623e+00
-2.301688909150786944e-01	-1.541126421457545526e+00	6.476411508874864165e-01
-9.470837250601826796e-02	-1.537901794967307723e+00	3.534878906256914366e+00
-2.044262390897742532e-01	-1.666412369942555927e+00	-1.204780015604414611e+00
-1.129449095330834485e-01	-1.698523112239089805e+00	2.858634281288350731e+00
-1.379082224782247068e-01	-1.710435486848720377e+00	2.171820483756002229e+00
-3.415124019658568599e-01	-1.513690478553858076e+00	2.705370733925383853e+00
-3.289132416332610220e-01	-1.817743741582432904e+00	3.861601302981328754e+00
-5.404585486900367330e-01	-1.455088930434630834e+00	2.845492959807078392e+00
-3.942283051827032980e-01	-6.027428988522979258e-01	3.417765191791440671e+00
-8.975477366811551727e-02	-1.403869902147989235e+00	4.252376621671111856e+00
-5.376232537181140358e-01	-1.898612472506655102e+00	1.155241402521498539e+00
-2.948492070266376386e-01	-1.358849905988352980e+00	2.235302871189982721e+00
-3.458530405183007361e-01	-1.663838934690599070e+00	3.212098138551342963e+00
-2.665060033495488812e-01	-1.601148355088245268e+00	9.166794311828554420e-01
-4.486129381360952628e-01	-1.281565281668918921e+00	2.168198234146409220e+00
-4.463403435144395193e-01	-4.725289941709193142e-01	3.382607260464059351e+00
-3.301729818063227628e-01	-5.398240314518786276e-01	3.320064076864840175e+00
-4.291896526280666868e-01	-2.109220767231581917e+00	4.240066914846019053e+00
-4.016693553062364863e-01	-1.554654952600484030e+00	2.183068106643775153e+00
-9.623231451899566524e-02	-5.927385845615273929e-01	-2.444220942141024366e-01
1.377403975706470440e-02	-1.062239233700002838e+00	3.793929959969998933e+00
-9.902057779682649219e-02	-9.528747417882068582e-01	2.767527898588490132e+00
-2.663170831896535251e-01	-1.518055364124168971e+00	3.846523650973407094e+00
-2.986958216267939226e-01	-1.879460740568471788e+00	2.368240727669196133e+00
-3.480619204693957691e-01	-1.063602645229511312e+00	5.015294553351242968e+00
-4.039900150716144722e-01	-1.016440535071166273e+00	3.663176191148288741e+00
