theta1	omega1	alpha1	theta2	omega2	alpha2
1.683158287611999260e+00	-1.931695835112255066e+00	4.175139810562200182e+00	-2.629114905015905279e+00	-5.382620472571580272e+00	1.189396556919746217e+00
1.673556296953353284e+00	-1.910827269630649416e+00	4.176980791707137541e+00	-2.656002148945951546e+00	-5.377336763045960311e+00	9.253137046403026034e-01
1.664058646862351054e+00	-1.889936477204666732e+00	4.184035752037743805e+00	-2.682866278272840521e+00	-5.373369335599556429e+00	6.625831220280815614e-01
1.654665513623352346e+00	-1.868997378251775254e+00	4.196314228884830300e+00	-2.709713856038102886e+00	-5.370712319539492796e+00	4.008479038593577570e-01
1.645377203869492488e+00	-1.847983833718526370e+00	4.213830356069024674e+00	-2.736551420394555123e+00	-5.369361662339700025e+00	1.397357213008945109e-01
1.636194155235158432e+00	-1.826869620266606598e+00	4.236604142400778983e+00	-2.763385494104236173e+00	-5.369315209459517568e+00	-1.211387725829808915e-01
1.627116936543146819e+00	-1.805628397718466394e+00	4.264662292747061656e+00	-2.790222593840074428e+00	-5.370572763175256448e+00	-3.821759634829504648e-01
1.618146248836762391e+00	-1.784233674736962261e+00	4.298038727729817765e+00	-2.817069240736418845e+00	-5.373136180781052929e+00	-6.437956165023024369e-01
1.609282925853786184e+00	-1.762658771197639362e+00	4.336775224640177839e+00	-2.843931970216365901e+00	-5.377009446636342282e+00	-9.064308413876460691e-01
1.600527934896712967e+00	-1.740876776512072288e+00	4.380922644878182837e+00	-2.870817342584680354e+00	-5.382198763019041543e+00	-1.170538860368651513e+00
1.591882379019831317e+00	-1.718860499120133500e+00	4.430542190041592221e+00	-2.897731956074994564e+00	-5.388712703788588243e+00	-1.436606668613421789e+00
1.583347497818983207e+00	-1.696582419497524530e+00	4.485704390460341529e+00	-2.924682457474488295e+00	-5.396562301374202342e+00	-1.705134981933497329e+00
1.574924668939311712e+00	-1.674014636205230611e+00	4.546492398846339711e+00	-2.951675554187240369e+00	-5.405761168233718550e+00	-1.976658143155418657e+00
1.566615411185337869e+00	-1.651128792063332185e+00	4.613004228438512655e+00	-2.978718029988327132e+00	-5.416325697729342359e+00	-2.251749608184582030e+00
1.558421386161902511e+00	-1.627896016250010902e+00	4.685348512340169691e+00	-3.005816757325160626e+00	-5.428275191152388324e+00	-2.531003732593944733e+00
1.550344400673784095e+00	-1.604286854863357981e+00	4.763651174083747719e+00	-3.032978711445877273e+00	-5.441632022690046533e+00	-2.815059507900059543e+00
1.542386411157325332e+00	-1.580271168441219398e+00	4.848058679209430011e+00	-3.060210989607368148e+00	-5.456421910367938999e+00	-3.104609638047350018e+00
1.534549526331576930e+00	-1.555818057500717444e+00	4.938730360674981057e+00	-3.087520825745966313e+00	-5.472674091787104622e+00	-3.400375092868216598e+00
1.526836010743805705e+00	-1.530895772329330162e+00	5.035848899423740477e+00	-3.114915607392850116e+00	-5.490421546493550409e+00	-3.703137263726603123e+00
1.519248291026353614e+00	-1.505471572102205835e+00	5.139625374265619939e+00	-3.142402899645580394e+00	-5.509701365050002408e+00	-4.013751621888786758e+00
1.511788959879915462e+00	-1.479511627063397006e+00	5.250286801167703743e+00	-3.169990463077925202e+00	-5.530554991750875615e+00	-4.333111608973013062e+00
1.504460781121359281e+00	-1.452980900170394163e+00	5.368091778195889674e+00	-3.197686274405281193e+00	-5.553028524753794493e+00	-4.662193058028151427e+00
1.497266698383197703e+00	-1.425842954040566601e+00	5.493338172517724161e+00	-3.225498556935836536e+00	-5.577173225590073891e+00	-5.002075385340049252e+00
1.490209840887422477e+00	-1.398059819661899184e+00	5.626344152011824917e+00	-3.253435802984430580e+00	-5.603045854269385728e+00	-5.353888236029433756e+00
1.483293530440107144e+00	-1.369591840195127030e+00	5.767469661188897589e+00	-3.281506799506066052e+00	-5.630709073366641171e+00	-5.718871565626614029e+00
1.476521292966207266e+00	-1.340397417670954994e+00	5.917128820432822067e+00	-3.309720665956597863e+00	-5.660232124312797986e+00	-6.098410402299577981e+00
1.469896867948311092e+00	-1.310432806425323893e+00	6.075769320088852510e+00	-3.338086886368385908e+00	-5.691691371150118250e+00	-6.493976614720850193e+00
1.463424218950786226e+00	-1.279651883128062551e+00	6.243896891016447626e+00	-3.366615344403371513e+00	-5.725170908943667314e+00	-6.907197483668369387e+00
1.457107546705873835e+00	-1.248005860683607748e+00	6.422070078055753584e+00	-3.395316365451908069e+00	-5.760763328877354539e+00	-7.339840912664840289e+00
1.450951301865596621e+00	-1.215443013267159866e+00	6.610913020637894988e+00	-3.424200757358417668e+00	-5.798570452832876754e+00	-7.793852393098404718e+00
1.444960203180041036e+00	-1.181908278800741119e+00	6.811130707919801353e+00	-3.453279866038225343e+00	-5.838704425635528494e+00	-8.271399529754944524e+00
1.439139252860465179e+00	-1.147342927420924141e+00	7.023492003640399162e+00	-3.482565623365117435e+00	-5.881288606583101597e+00	-8.774820508322136448e+00
1.433493756594143242e+00	-1.111684127660685029e+00	7.248873362178869684e+00	-3.512070607921969678e+00	-5.926458761187286761e+00	-9.306753395973828447e+00
1.428029346432523106e+00	-1.074864449884274764e+00	7.488233653936504197e+00	-3.541808113607254338e+00	-5.974364435502271142e+00	-9.870060511212159327e+00
1.422752001913793585e+00	-1.036811409681831275e+00	7.742647584533642657e+00	-3.571792213056974141e+00	-6.025170211296824618e+00	-1.046792998259161322e+01
1.417668080530492647e+00	-9.974468037064994075e-01	8.013322239537842506e+00	-3.602037848010090748e+00	-6.079057601959751977e+00	-1.110392697362431136e+01
1.412784345760638827e+00	-9.566861040653772408e-01	8.301590406375737530e+00	-3.632560912074198178e+00	-6.136226751531210333e+00	-1.178197128423607865e+01
1.408108001049777069e+00	-9.144377371187911718e-01	8.608937595765439710e+00	-3.663378350612374490e+00	-6.196898511241244911e+00	-1.250642392080453646e+01
1.403646725602959222e+00	-8.706023137825765756e-01	8.937013611054453577e+00	-3.694508265709702588e+00	-6.261316654475403531e+00	-1.328212632856821074e+01
1.399408717980598515e+00	-8.250717211525830930e-01	9.287656355765761873e+00	-3.725970044595948494e+00	-6.329750605130489483e+00	-1.411448551451394451e+01
1.395402739701639083e+00	-7.777282082716897582e-01	9.662892105413334320e+00	-3.757784487230096282e+00	-6.402498138873392364e+00	-1.500947512074753831e+01
1.391638168038338286e+00	-7.284433624647623784e-01	1.006496171498423564e+01	-3.789973962815567088e+00	-6.479888602192136027e+00	-1.597374686683224354e+01
1.388125049964635593e+00	-6.770770305455868776e-01	1.049632112188857036e+01	-3.822562568653910642e+00	-6.562286247511602610e+00	-1.701463912334429551e+01
1.384874165276398505e+00	-6.234762546920215032e-01	1.095964689777110834e+01	-3.855576321027541997e+00	-6.650093920139523718e+00	-1.814026190318509180e+01
1.381897091828201640e+00	-5.674740941433313868e-01	1.145784071257975256e+01	-3.889043349914238501e+00	-6.743756961752614743e+00	-1.935950375924858236e+01
1.379206279029920434e+00	-5.088887490088503940e-01	1.199395441225752279e+01	-3.922994127455432523e+00	-6.843766961101176882e+00	-2.068199601457217796e+01
1.376815124422980707e+00	-4.475227619976653859e-01	1.257118001380553096e+01	-3.957461708572621806e+00	-6.950665490953984893e+00	-2.211807373999545234e+01
1.374738051589410537e+00	-3.831625394401596552e-01	1.319275228794998611e+01	-3.992481982302446220e+00	-7.065047369203147909e+00	-2.367866435183941576e+01
1.372990591582764042e+00	-3.155788427242912086e-01	1.386166786311775923e+01	-4.028093949553373854e+00	-7.187562388298626814e+00	-2.537478239731217400e+01
1.371589457391356515e+00	-2.445282442721123661e-01	1.458054155456737533e+01	-4.064339996412413392e+00	-7.318915184776701999e+00	-2.721723135646334413e+01
1.370552607825622493e+00	-1.697564290339177162e-01	1.535099994324222905e+01	-4.101266160420594886e+00	-7.459861470171797571e+00	-2.921540963069219288e+01
1.369899287185001979e+00	-9.100455138797229615e-02	1.617308449333759768e+01	-4.138922364314071345e+00	-7.611198007260977505e+00	-3.137603650050459692e+01
1.369650024103565400e+00	-8.019834252903385724e-03	1.704408694074891173e+01	-4.177362578460511067e+00	-7.773743496009847931e+00	-3.370065214957730859e+01
1.369826561017464694e+00	7.942703420913735379e-02	1.795696089529407757e+01	-4.216644853341672494e+00	-7.948304634778486033e+00	-3.618210086350200072e+01
1.370451672840015789e+00	1.715145032755403531e-01	1.889789684591089269e+01	-4.256831128666338948e+00	-8.135619838626215738e+00	-3.879907533491677896e+01
1.371548816412896832e+00	2.683283516995812468e-01	1.984286234099019453e+01	-4.297986688309481274e+00	-8.336270247826202962e+00	-4.150820014397868363e+01
1.373141520237103563e+00	3.697989825902979200e-01	2.075269078143557522e+01	-4.340179053766560990e+00	-8.550542544816250867e+00	-4.423262805212016247e+01
1.375252393826518871e+00	4.756102098570563208e-01	2.156652694215100041e+01	-4.383476035550700978e+00	-8.778225079613688919e+00	-4.684660137195533025e+01
1.377901591988732077e+00	5.850709014072579262e-01	2.219357811374703715e+01	-4.427942554505832184e+00	-9.018315800772443325e+00	-4.915570588900027360e+01
1.381104530081592952e+00	6.969427941954939865e-01	2.250407741042414500e+01	-4.473635744329821584e+00	-9.268624177368108619e+00	-5.087474456406835088e+01
1.384868626016194204e+00	8.092259295976000910e-01	2.232216248158215421e+01	-4.520597785502331156e+00	-9.525267246578275504e+00	-5.160934913551318459e+01
1.389188909857823395e+00	9.189237057215626781e-01	2.142601911846139728e+01	-4.568846055101261072e+00	-9.782107200532928815e+00	-5.085371170914459071e+01
1.394042513740252787e+00	1.021845991808168597e+00	1.956507201156688325e+01	-4.618360557448309756e+00	-1.003026303967980937e+01	-4.802748568959395925e+01
1.399382499248857714e+00	1.112563443829336141e+00	1.650523485834298754e+01	-4.669069623435537331e+00	-1.025795878185088306e+01	-4.257825961113121593e+01
1.405132162595333689e+00	1.184672974042133564e+00	1.210778634695179790e+01	-4.720836463721177267e+00	-1.045108477404136771e+01	-3.416376669620694884e+01
1.411181761448433880e+00	1.231517248763390082e+00	6.426716156483848863e+00	-4.773451068262251518e+00	-1.059481480623095884e+01	-2.287954270438967797e+01
1.417390005002975517e+00	1.247349053030317290e+00	-2.212899282715170557e-01	-4.826632928259908972e+00	-1.067626984589984396e+01	-9.424985411002126057e+00
1.423591930827319496e+00	1.228648309504901004e+00	-7.275539521172731838e+00	-4.880048434805345892e+00	-1.068755444517911357e+01	4.936778290855727391e+00
1.429612651747135921e+00	1.175058334876703414e+00	-1.406289457694538214e+01	-4.933341832010790462e+00	-1.062792026133631573e+01	1.868326897816223209e+01
1.435283791317611746e+00	1.089474933396252565e+00	-1.998885037097159056e+01	-4.986172366820119883e+00	-1.050396382778640714e+01	3.047646799672929774e+01
1.440458040475944612e+00	9.772413611533015132e-01	-2.468634796351204841e+01	-5.038247032585505103e+00	-1.032775025028137605e+01	3.950692724164127867e+01
1.445018252152753702e+00	8.448602700625635897e-01	-2.805524040088266702e+01	-5.089340624270966451e+00	-1.011382944732049260e+01	4.558129459876636247e+01
1.448880060776954082e+00	6.987726996458710760e-01	-3.020430343450362898e+01	-5.139300851734946995e+00	-9.876431835384908098e+00	4.898279288162848388e+01
1.451989355982722829e+00	5.445519129119895663e-01	-3.135456393379098472e+01	-5.188041713941458077e+00	-9.627647720584620927e+00	5.024381975344931561e+01
1.454316924754856188e+00	3.865653553875162407e-01	-3.175518202601105600e+01	-5.235530578933176749e+00	-9.376700858391624038e+00	4.995067053359070997e+01
1.455852325559465088e+00	2.279773822730069566e-01	-3.163225831087567030e+01	-5.281773761644455334e+00	-9.130006966111636757e+00	4.862691498512504040e+01
1.456598280869688677e+00	7.092876100771786096e-02	-3.116755838478544050e+01	-5.326803533278321900e+00	-8.891628867388464030e+00	4.668704646428432170e+01
1.456566139769341239e+00	-8.322989283768217339e-02	-3.049615095631973460e+01	-5.370667768954719534e+00	-8.663841836550664866e+00	4.443383196513423172e+01
1.455772491757834075e+00	-2.337184614223834778e-01	-2.971281008351886044e+01	-5.413422352230426782e+00	-8.447654448468554733e+00	4.207530407564445341e+01
1.454236782067454214e+00	-3.801482232713234710e-01	-2.888101081050561447e+01	-5.455125935778201374e+00	-8.243226533860234184e+00	3.974702980287383980e+01
1.451979709754162684e+00	-5.223871480079026464e-01	-2.804140741893706945e+01	-5.495836515604851868e+00	-8.050178764420898858e+00	3.753256235778735572e+01
1.449022199166535962e+00	-6.604638157745204019e-01	-2.721868893894804842e+01	-5.535609312994522746e+00	-7.867809860722228876e+00	3.547970572046460802e+01
1.445384773705756354e+00	-7.945012441292108596e-01	-2.642674420009126379e+01	-5.574495558288956154e+00	-7.695243368149711216e+00	3.361257774059640724e+01
1.441087201503255200e+00	-9.246727269811541028e-01	-2.567235462396843104e+01	-5.612541871301109708e+00	-7.531523392392582394e+00	3.194010723432847954e+01
1.436148321324025590e+00	-1.051173073939303926e+00	-2.495772691809622756e+01	-5.649790027686807825e+00	-7.375675175455223886e+00	3.046176038574139966e+01
1.430585984016217616e+00	-1.174200441982097720e+00	-2.428224572870453812e+01	-5.686276964665222700e+00	-7.226741936385446152e+00	2.917142737625908921e+01
1.424417065902823687e+00	-1.293945308878217793e+00	-2.364362084578385748e+01	-5.722034929383627677e+00	-7.083806066144645364e+00	2.805989802466729088e+01
1.417657524374957845e+00	-1.410584144032554832e+00	-2.303864915970245875e+01	-5.757091705591840913e+00	-6.946000332141923472e+00	2.711645348446199932e+01
1.410322477170102839e+00	-1.524276207699162056e+00	-2.246371182065058747e+01	-5.791470879940249006e+00	-6.812512668242858282e+00	2.632985933001327794e+01
1.402426291878406062e+00	-1.635162302283925451e+00	-2.191509045700013303e+01	-5.825192120885725799e+00	-6.682587193549516691e+00	2.568895562673833410e+01
1.393982678655794727e+00	-1.743364821513824436e+00	-2.138916369191088052e+01	-5.858271457239375479e+00	-6.555522892536381541e+00	2.518298796413318996e+01
1.385004780365669985e+00	-1.848988567877158484e+00	-2.088252937231993656e+01	-5.890721546300858869e+00	-6.430671096852299762e+00	2.480178171317993474e+01
1.375505257435973405e+00	-1.952122041828256771e+00	-2.039207460258819538e+01	-5.922551927891920975e+00	-6.307432379540146350e+00	2.453581080470485176e+01
1.365496365499152986e+00	-2.052838989905586331e+00	-1.991501528585718006e+01	-5.953769262267147866e+00	-6.185253281451990937e+00	2.437620814558658822e+01
1.354990025081792782e+00	-2.151200110773325846e+00	-1.944891019078045247e+01	-5.984377551773292225e+00	-6.063623052698069671e+00	2.431473197726381841e+01
1.343997882280977274e+00	-2.247254766708841167e+00	-1.899166822576262348e+01	-6.014378346489238858e+00	-5.942070673417733317e+00	2.434372391489205256e+01
1.332531361202601072e+00	-2.341042731590552428e+00	-1.854154225745219264e+01	-6.043770935940058209e+00	-5.820162062159079497e+00	2.445604970130261790e+01
1.320601707582153672e+00	-2.432595895219256565e+00	-1.809712162881737640e+01	-6.072552527274636347e+00	-5.697497587442284406e+00	2.464504553505639706e+01
1.308220024021529149e+00	-2.521939917318182900e+00	-1.765732137299391979e+01	-6.100718411793562446e+00	-5.573709854608338787e+00	2.490446526835512486e+01
1.295397297113349833e+00	-2.609095821909147350e+00	-1.722136902790657587e+01	-6.128262121077405311e+00	-5.448461743926466205e+00	2.522843222571282240e+01
1.282144416764645856e+00	-2.694081525591066839e+00	-1.678879116645521208e+01	-6.155175573842037728e+00	-5.321444670464576809e+00	2.561139795222243265e+01
1.268472188106691156e+00	-2.776913296586814628e+00	-1.635939909065041320e+01	-6.181449214755613930e+00	-5.192377022229166528e+00	2.604811203552071674e+01
1.254391336207780983e+00	-2.857607144020642309e+00	-1.593327553060680657e+01	-6.207072145567622989e+00	-5.061002754497939016e+00	2.653358221626740487e+01
1.239912503704566404e+00	-2.936180138000845208e+00	-1.551075901355397946e+01	-6.232032248726507184e+00	-4.927090126857302188e+00	2.706308829023419094e+01
1.225046243035591287e+00	-3.012651652010725822e+00	-1.509243096863815481e+01	-6.256316307609107952e+00	-4.790430399540595019e+00	2.763212625201458650e+01
1.209803001371958953e+00	-3.087044541060727454e+00	-1.467910014622339077e+01	-6.279910116877541526e+00	-4.650836704501733365e+00	2.823646072361998449e+01
1.194193100730428281e+00	-3.159386242690690239e+00	-1.427178924204963550e+01	-6.302798589669940554e+00	-4.508142816952443788e+00	2.887206355311809602e+01
1.178226712490941130e+00	-3.229709809454269998e+00	-1.387171995932658319e+01	-6.324965857238204592e+00	-4.362201927738063034e+00	2.953518939198329463e+01
1.161913826506158598e+00	-3.298054868643511384e+00	-1.348029928483947515e+01	-6.346395363222383956e+00	-4.212885386971183088e+00	3.022233234087389064e+01
1.145264216694420023e+00	-3.364468514450011050e+00	-1.309910556120462388e+01	-6.367069950441029746e+00	-4.060081272507395589e+00	3.093029077760093060e+01
1.128287400750132674e+00	-3.429006129553954008e+00	-1.272987572941656254e+01	-6.386971941668718955e+00	-3.903692972556439322e+00	3.165616448905916513e+01
1.110992597754320244e+00	-3.491732148190766605e+00	-1.237449178498377478e+01	-6.406083211013041456e+00	-3.743637484804464677e+00	3.239739321226306856e+01
1.093388680236642818e+00	-3.552720752731849618e+00	-1.203497240232104559e+01	-6.424385248847118035e+00	-3.579843708738710273e+00	3.315179783709277217e+01
1.075484124589534574e+00	-3.612056525654068206e+00	-1.171345779559487710e+01	-6.441859215301239949e+00	-3.412250435541150484e+00	3.391759411975999683e+01
1.057286957045418418e+00	-3.669835051758738587e+00	-1.141221009595278701e+01	-6.458485985185022926e+00	-3.240804240606427467e+00	3.469346420966280675e+01
1.038804697490989692e+00	-3.726163484298081752e+00	-1.113359676776008200e+01	-6.474246181057233152e+00	-3.065457117756499539e+00	3.547856563214759262e+01
1.020044300270412041e+00	-3.781161104608157242e+00	-1.088010033815703537e+01	-6.489120193146800553e+00	-2.886163898428879993e+00	3.627260923324979558e+01
1.001012092088300776e+00	-3.834959843873077201e+00	-1.065430670339583230e+01	-6.503088188325456542e+00	-2.702879459535337592e+00	3.707588321575781265e+01
9.817137075695638870e-01	-3.887704868639548117e+00	-1.045891870789068889e+01	-6.516130100216582122e+00	-2.515555615501803732e+00	3.788932415278827648e+01
9.621540215762757198e-01	-3.939555127387654121e+00	-1.029676257980077025e+01	-6.528225608827087356e+00	-2.324137811969839706e+00	3.871456792609683362e+01
9.423370787106570834e-01	-3.990684041518413050e+00	-1.017079382701194845e+01	-6.539354096237906866e+00	-2.128561424638470534e+00	3.955400683014227070e+01
9.222660193380948224e-01	-4.041280189540250589e+00	-1.008413899196602870e+01	-6.549494589705602721e+00	-1.928747820233624788e+00	4.041088015712250581e+01
9.019430016632697944e-01	-4.091548185969581475e+00	-1.004008622044648291e+01	-6.558625678543368309e+00	-1.724599975731350598e+00	4.128931462333025593e+01
8.813691190583119450e-01	-4.141709665403808138e+00	-1.004216688123278800e+01	-6.566725411543996138e+00	-1.515997728717977111e+00	4.219446091902045737e+01
8.605443127761004396e-01	-4.192004451883721394e+00	-1.009414154168507594e+01	-6.573771169421449123e+00	-1.302792589800255696e+00	4.313252876497654142e+01
8.394672766801052344e-01	-4.242692018192219194e+00	-1.020011610304300120e+01	-6.579739507232907236e+00	-1.084801955948107688e+00	4.411097233153236630e+01
8.181353549434694505e-01	-4.294053204129298251e+00	-1.036455132787477851e+01	-6.584605967962518847e+00	-8.618027705457539378e-01	4.513855689642315383e+01
7.965444312205505195e-01	-4.346392209871764223e+00	-1.059235161202695963e+01	-6.588344866276588441e+00	-6.335245718108279966e-01	4.622551754094996568e+01
7.746888050279731042e-01	-4.400039096882554901e+00	-1.088896959921294183e+01	-6.590929029594070343e+00	-3.996416427809701410e-01	4.738375037357744191e+01
7.525610560891025091e-01	-4.455352672364688793e+00	-1.126048516005857891e+01	-6.592329502015391363e+00	-1.597643812623190940e-01	4.862697662501590656e+01
7.301518920486889108e-01	-4.512723913165348044e+00	-1.171370776968160499e+01	-6.592515201127006286e+00	8.657034333517091285e-02	4.997092910727081971e+01
7.074499777123416377e-01	-4.572579966822244657e+00	-1.225632248390138557e+01	-6.591452523658645646e+00	3.399098820241026608e-01	5.143361463563206826e+01
6.844417431083708037e-01	-4.635388731943339558e+00	-1.289697469689281206e+01	-6.589104895750691249e+00	6.008975513943202174e-01	5.303546901855042961e+01
6.611111679202913427e-01	-4.701663998229701491e+00	-1.364540419386412395e+01	-6.585432263344212167e+00	8.702853318780574554e-01	5.479957266414174910e+01
6.374395373700044720e-01	-4.771971113330071290e+00	-1.451250947958260440e+01	-6.580390514120618484e+00	1.148947343996292059e+00	5.675172076059209303e+01
6.134051702223054514e-01	-4.846932861233651302e+00	-1.551036583655877621e+01	-6.573930833724995537e+00	1.437893369779802866e+00	5.892035973936640403e+01
5.889831172860705566e-01	-4.927235020401489862e+00	-1.665207563664489498e+01	-6.565998996152706546e+00	1.738281026271974783e+00	6.133610823672802326e+01
5.641448350411383261e-01	-5.013630809817784417e+00	-1.795140755361308038e+01	-6.556534600792319978e+00	2.051424682127507282e+00	6.403076830057239022e+01
5.388578432957618070e-01	-5.106942238514160515e+00	-1.942193326991537106e+01	-6.545470282599144873e+00	2.378796248711532613e+00	6.703510699775802095e+01
5.130853891832584113e-01	-5.208055696439725324e+00	-2.107544127402979939e+01	-6.532730950733935060e+00	2.722011418464986399e+00	7.037489585841103690e+01
4.867861577830029929e-01	-5.317906430190361355e+00	-2.291901602047028064e+01	-6.518233157519328635e+00	3.082788400026363007e+00	7.406372792001639027e+01
4.599141059641149165e-01	-5.437443361281215637e+00	-2.494986914861465266e+01	-6.501884785172697079e+00	3.462858577296233697e+00	7.809042393929576065e+01
4.324185472458356716e-01	-5.567560380676315646e+00	-2.714676775886391624e+01	-6.483585361883616116e+00	3.863795730622550995e+00	8.239825754476714792e+01
4.042447095872171436e-01	-5.708971451576785761e+00	-2.945575619703458869e+01	-6.463227545032142807e+00	4.286709346368463791e+00	8.685046994205640658e+01
3.753351255663456287e-01	-5.861995584047595464e+00	-3.176780773156815485e+01	-6.440700639490911428e+00	4.731720519373118883e+00	9.117641462109395434e+01
3.456324186002271981e-01	-6.026204408659552314e+00	-3.388591386362304547e+01	-6.415897509276325295e+00	5.197107046003227815e+00	9.489238257983924996e+01
3.150843072599301964e-01	-6.199878060887553666e+00	-3.548188963686425268e+01	-6.388726860015017550e+00	5.677987783570281444e+00	9.719788189784139831e+01
2.836518883730721474e-01	-6.379236685204713098e+00	-3.605301977083945530e+01	-6.359133438631682900e+00	6.164469106910126506e+00	9.687196851167755085e+01
2.513222233682435025e-01	-6.557512850937600390e+00	-3.491044127430996014e+01	-6.327128598158783923e+00	6.639413877031236311e+00	9.224690205605702431e+01
2.181253894724772546e-01	-6.724172674612910683e+00	-3.126491404387252260e+01	-6.292831574396573480e+00	7.076580576721600124e+00	8.141807010474622075e+01
1.841536874608597496e-01	-6.864982195899797190e+00	-2.449151176570057942e+01	-6.256515829396629869e+00	7.440821244943367496e+00	6.288747384348971536e+01
1.495763838629216858e-01	-6.963880826021798143e+00	-1.457090458236189079e+01	-6.218644363953043985e+00	7.692667819561471276e+00	3.663464413388783214e+01
1.146394131814213735e-01	-7.007078165794560221e+00	-2.468844100606474967e+00	-6.179868336857508027e+00	7.798311087420425558e+00	5.036348351684864610e+00
7.964144106144728508e-02	-6.988008118165790705e+00	9.970874730280229414e+00	-6.140968153221078474e+00	7.741651151281472742e+00	-2.739549478399612781e+01
4.488926841706198517e-02	-6.910106758026184792e+00	2.075650809716807998e+01	-6.102744311202796368e+00	7.531052725425900540e+00	-5.578876585347052242e+01
1.064978439558797799e-02	-6.785315879061154298e+00	2.859544275898315391e+01	-6.065899845133929880e+00	7.195710679105534524e+00	-7.697028738065819198e+01
-2.288169953534799350e-02	-6.629474804444123848e+00	3.321611226815002738e+01	-6.030962578766183135e+00	6.774447523006625005e+00	-9.025008064485609793e+01
-5.558879687334834091e-02	-6.457697891823939607e+00	3.509976132111887637e+01	-5.998266526009310873e+00	6.304463275590682869e+00	-9.677246206429163067e+01
-8.742294288496627042e-02	-6.281771707273279048e+00	3.501976554837483491e+01	-5.967978248858403667e+00	5.814979650990789395e+00	-9.839877588466106317e+01
-1.183847133269479435e-01	-6.109609672281670179e+00	3.371216772297066200e+01	-5.940141805065692004e+00	5.325877288908212215e+00	-9.690719069767965266e+01
-1.485056897261865239e-01	-5.945852313061560146e+00	3.174043675582424839e+01	-5.914722553005749006e+00	4.849119068729369708e+00	-9.366288988478709143e+01
-1.778343985394050530e-01	-5.792793730521316853e+00	2.948449132867835942e+01	-5.891641214807982863e+00	4.390974173361419375e+00	-8.958952128893906774e+01
-2.064267431321576696e-01	-5.651213782507764627e+00	2.717864595302944508e+01	-5.870797134146769736e+00	3.954022571815234421e+00	-8.525956477325394189e+01
-2.343400656424325379e-01	-5.520991900519975459e+00	2.495645865159212917e+01	-5.852082780535948103e+00	3.538637164925085177e+00	-8.100187124663307259e+01
-2.616297407471510073e-01	-5.401514511704627708e+00	2.288721519887258182e+01	-5.835392132113934593e+00	3.143970413117424201e+00	-7.698934294984110238e+01
-2.883473969634917644e-01	-5.291928199197157845e+00	2.100129180526801065e+01	-5.820625110145372538e+00	2.768569953557214802e+00	-7.329998584728696187e+01
-3.145401253927991303e-01	-5.191289271654295767e+00	1.930675242771485500e+01	-5.807689605880844930e+00	2.410744637166949644e+00	-6.995694096496390557e+01
-3.402502600333444094e-01	-5.098647672231594541e+00	1.779947825852286769e+01	-5.796502102774660159e+00	2.068771995039346834e+00	-6.695298999724434452e+01
-3.655154686127990993e-01	-5.013091267158069186e+00	1.646924366146004104e+01	-5.786987525467403692e+00	1.741009660932302916e+00	-6.426532431248062949e+01
-3.903690018565952879e-01	-4.933766636151521112e+00	1.530323724544905417e+01	-5.779078685143163696e+00	1.425949491971936434e+00	-6.186417109463241104e+01
-4.148400095633140716e-01	-4.859886608693287258e+00	1.428801670722668860e+01	-5.772715545621038835e+00	1.122239030391552816e+00	-5.971764906498958680e+01
-4.389538744299603112e-01	-4.790730478531224357e+00	1.341055524497960505e+01	-5.767844431956803852e+00	8.286846023984361098e-01	-5.779443229560212103e+01
-4.627325364420715181e-01	-4.725640491849947722e+00	1.265874635694217432e+01	-5.764417250641391099e+00	5.442447401139717256e-01	-5.606510302615399155e+01
-4.861947949606093555e-01	-4.664016641871855384e+00	1.202160327558021891e+01	-5.762390755788310948e+00	2.680188597436642395e-01	-5.450276089897282361e+01
-5.093565830704920305e-01	-4.605310949599067172e+00	1.148928775350123033e+01	-5.761725877649017669e+00	-7.659218438287596076e-04	-5.308321299842363317e+01
-5.322312134406975703e-01	-4.549021849489521152e+00	1.105304874272496818e+01	-5.762387118239323591e+00	-2.627682988949515130e-01	-5.178493806437130331e+01
-5.548295970968034618e-01	-4.494688997633476291e+00	1.070512048953060003e+01	-5.764342013529018871e+00	-5.185458090245963492e-01	-5.058894435867452444e+01
-5.771604376231997957e-01	-4.441888640660903498e+00	1.043860385251673506e+01	-5.767560658690086939e+00	-7.685670090592698900e-01	-4.947857827957432164e+01
-5.992304037053406418e-01	-4.390229589889822037e+00	1.024734593440280150e+01	-5.772015291777073287e+00	-1.013222642914630267e+00	-4.843931992041598278e+01
-6.210442830559429472e-01	-4.339349771915276044e+00	1.012582808293973358e+01	-5.777679930608051073e+00	-1.252835824995379710e+00	-4.745858935743513030e+01
-6.426051204271909789e-01	-4.288913323850084502e+00	1.006906295149792641e+01	-5.784530058268160246e+00	-1.487671267312124179e+00	-4.652556498590490719e+01
-6.639143423709500391e-01	-4.238608167212841948e+00	1.007250470851249702e+01	-5.792542352475037681e+00	-1.717943660031088671e+00	-4.563102330258618622e+01
-6.849718709216858770e-01	-4.188144001231697722e+00	1.013197135823338613e+01	-5.801694454938361112e+00	-1.943825294607333554e+00	-4.476719698171473283e+01
-7.057762281818125150e-01	-4.137250653291388858e+00	1.024357926097309246e+01	-5.811964777112728520e+00	-2.165453025118484476e+00	-4.392765119191290069e+01
