theta1	omega1	alpha1	theta2	omega2	alpha2
-7.016836237215289263e-01	-4.484581468148294836e-01	9.069213410968842481e+00	2.064693748674700513e-01	-2.378083959298937788e+00	-3.874547022210663272e+00
-7.038114892633453579e-01	-4.030408397626384365e-01	9.105482431361338058e+00	1.945360289283984967e-01	-2.397380069987999462e+00	-3.847665167452305468e+00
-7.057119269180476273e-01	-3.574478905904957537e-01	9.139492733953716197e+00	1.825065748714176650e-01	-2.416545881461682033e+00	-3.822394305896068545e+00
-7.073840873358228087e-01	-3.116907210000208761e-01	9.171189704354588912e+00	1.703816440778234409e-01	-2.435589301999390610e+00	-3.798674979029101451e+00
-7.088271786113871098e-01	-2.657810418010703724e-01	9.200512370700209885e+00	1.581618288395710281e-01	-2.454517913464948187e+00	-3.776436036269615215e+00
-7.100404685612506928e-01	-2.197308895553204688e-01	9.227391428021064712e+00	1.458476848874523946e-01	-2.473338907861353686e+00	-3.755592674574700141e+00
-7.110232862306561374e-01	-1.735526562870199074e-01	9.251753968717522980e+00	1.334397332889970256e-01	-2.492059029438946194e+00	-3.736050535654158011e+00
-7.117750230533456124e-01	-1.272591170760432044e-01	9.273519413880705997e+00	1.209384621489405648e-01	-2.510684518341013138e+00	-3.717702060642295692e+00
-7.122951352968918126e-01	-8.086347133334974291e-02	9.292597686603613738e+00	1.083443297274218342e-01	-2.529221041843712214e+00	-3.700424792662033724e+00
-7.125831471071579770e-01	-3.437939053409219681e-02	9.308891373056733087e+00	9.565776832601900759e-02	-2.547673619513231014e+00	-3.684083242628503285e+00
-7.126386516226901335e-01	1.217894963560249566e-02	9.322294911360753389e+00	8.287918631786828083e-02	-2.566046561953525540e+00	-3.668528106392614063e+00
-7.124613138239237475e-01	5.879682081967901874e-02	9.332692544018602376e+00	7.000897209922371522e-02	-2.584343394701575480e+00	-3.653594361774366917e+00
-7.120508746131847255e-01	1.054588874850038160e-01	9.339957577797434851e+00	5.704749938959308847e-02	-2.602566776219012112e+00	-3.639100527917662475e+00
-7.114071529644814262e-01	1.521491588275049323e-01	9.343953923187385158e+00	4.399513075913086962e-02	-2.620718421612276305e+00	-3.624850050833856585e+00
-7.105300489795289831e-01	1.988509346761189456e-01	9.344533831447435546e+00	3.085222219532332555e-02	-2.638799020586286570e+00	-3.610629171017308181e+00
-7.094195483845392447e-01	2.455467487824071204e-01	9.341538469844124393e+00	1.761912924621636747e-02	-2.656808153162953268e+00	-3.596207576724964383e+00
-7.080757267968212920e-01	2.922183096058076912e-01	9.334796112246152688e+00	4.296213074905207152e-03	-2.674744202776608404e+00	-3.581336407009075629e+00
-7.064987527927883981e-01	3.388464355989067589e-01	9.324122341326273045e+00	-9.116154543880559957e-03	-2.692604263476297888e+00	-3.565748575359066308e+00
-7.046888929266711399e-01	3.854109940990217975e-01	9.309322081849217057e+00	-2.261758414214909418e-02	-2.710384051394957083e+00	-3.549160949940187493e+00
-7.026465176334868445e-01	4.318908518353663517e-01	9.290187468947124216e+00	-3.620766046944687289e-02	-2.728077828638660662e+00	-3.531272130692514111e+00
-7.003721053313003431e-01	4.782637934374762700e-01	9.266495082366901670e+00	-4.988593603306627766e-02	-2.745678293464918873e+00	-3.511759556927927406e+00
-6.978662480932207313e-01	5.245064588973201714e-01	9.238011742494222744e+00	-6.365192295298527370e-02	-2.763176490768607163e+00	-3.490285727162472540e+00
-6.951296578863089826e-01	5.705943103376629466e-01	9.204495458520398188e+00	-7.750508414843483573e-02	-2.780561754225441717e+00	-3.466499269420410201e+00
-6.921631724187646828e-01	6.165015461996813384e-01	9.165685247175815675e+00	-9.144482471785633781e-02	-2.797821592289391202e+00	-3.440024068731190710e+00
-6.889677615474446570e-01	6.622010361279687674e-01	9.121311024844658277e+00	-1.054704826466679596e-01	-2.814941596606309382e+00	-3.410469944021542688e+00
-6.855445341005728110e-01	7.076643109092752848e-01	9.071105843942973479e+00	-1.195813190347377042e-01	-2.831905410431458936e+00	-3.377445993930905388e+00
-6.818947446842692495e-01	7.528615068041063507e-01	9.014780607406578383e+00	-1.337765081908528497e-01	-2.848694647494294241e+00	-3.340533215538471268e+00
-6.780198007213354972e-01	7.977613188298634528e-01	8.952046221138516557e+00	-1.480551273098101028e-01	-2.865288821596614799e+00	-3.299308661316445068e+00
-6.739212697240951622e-01	8.423309842618347254e-01	8.882609508239852403e+00	-1.624161458751172404e-01	-2.881665308918947233e+00	-3.253341056294175360e+00
-6.696008866090560341e-01	8.865362707311178481e-01	8.806176178892201278e+00	-1.768584149000316241e-01	-2.897799315883118787e+00	-3.202194118579882343e+00
-6.650605610512234644e-01	9.303414787350465787e-01	8.722453927299511633e+00	-1.913806560227945541e-01	-2.913663863201574333e+00	-3.145430040054179699e+00
-6.603023847747780950e-01	9.737094598775467569e-01	8.631155843348949475e+00	-2.059814505827106124e-01	-2.929229787613343738e+00	-3.082613324363137508e+00
-6.553286387115044853e-01	1.016601653101063762e+00	8.532004233832140017e+00	-2.206592287521655649e-01	-2.944465763873690634e+00	-3.013315092356378955e+00
-6.501417999286870364e-01	1.058978141135421547e+00	8.424734853045038108e+00	-2.354122588335396948e-01	-2.959338349547088853e+00	-2.937117858889223498e+00
-6.447445481994458216e-01	1.100797730061093160e+00	8.309102374832036730e+00	-2.502386368614593071e-01	-2.973812055932018250e+00	-2.853621728031384919e+00
-6.391397720333448218e-01	1.142018056262374071e+00	8.184882799869683367e+00	-2.651362767079215588e-01	-2.987849450035043652e+00	-2.762447126596498492e+00
-6.333305747847264300e-01	1.182595688309580062e+00	8.051878164539516547e+00	-2.801029001213346525e-01	-3.001411250837561884e+00	-2.663240179098238514e+00
-6.273202787367443412e-01	1.222486318552713946e+00	7.909932507454072947e+00	-2.951360287255538339e-01	-3.014456527650475337e+00	-2.555690846135121319e+00
-6.211124296445870163e-01	1.261644937193969307e+00	7.758922840363538853e+00	-3.102329755514151577e-01	-3.026942878428832806e+00	-2.439522770409212171e+00
-6.147107994074334503e-01	1.300026024535022584e+00	7.598771438158451019e+00	-3.253908387025864490e-01	-3.038826630141339802e+00	-2.314507368605291049e+00
-6.081193883152355983e-01	1.337583809139007096e+00	7.429453172987791731e+00	-3.406064951878129965e-01	-3.050063113268900672e+00	-2.180472254366350171e+00
-6.013424253386346896e-01	1.374272521746442433e+00	7.250997318382360390e+00	-3.558765970790142563e-01	-3.060606934038781812e+00	-2.037303539275853836e+00
-5.943843679022279280e-01	1.410046695618171642e+00	7.063494940826331003e+00	-3.711975680426159441e-01	-3.070412298649822791e+00	-1.884954494501471345e+00
-5.872498988653112040e-01	1.444861478326530779e+00	6.867102818204671166e+00	-3.865656030401526388e-01	-3.079433354110552745e+00	-1.723450243605384458e+00
-5.799439233546880290e-01	1.478672972872992375e+00	6.662045475694185370e+00	-4.019766680875955789e-01	-3.087624561725999417e+00	-1.552890614547550285e+00
-5.724715624702767514e-01	1.511438582247163431e+00	6.448621383438194243e+00	-4.174265035574161731e-01	-3.094941079094625014e+00	-1.373457351871820720e+00
-5.648381464508129834e-01	1.543117384667096248e+00	6.227199630810105191e+00	-4.329106279831612114e-01	-3.101339176741805481e+00	-1.185411279059962908e+00
-5.570492048898593174e-01	1.573670490055212090e+00	5.998227781598416186e+00	-4.484243452480834446e-01	-3.106776639012614805e+00	-9.891012641444376641e-01
-5.491104560309441052e-01	1.603061423836766419e+00	5.762220638037092613e+00	-4.639627527341225188e-01	-3.111213196383062485e+00	-7.849528179144726892e-01
-5.410277935244630632e-01	1.631256476112154408e+00	5.519774423771082184e+00	-4.795207524169949886e-01	-3.114610924294911154e+00	-5.734839330939394131e-01
-5.328072719560027481e-01	1.658225081321966554e+00	5.271542575609259984e+00	-4.950930632648520846e-01	-3.116934677279837196e+00	-3.552795289151617908e-01
-5.244550901346555216e-01	1.683940094445869340e+00	5.018249838595238543e+00	-5.106742364120490096e-01	-3.118152414490538593e+00	-1.310073256918258267e-01
-5.159775730493688650e-01	1.708378156201463050e+00	4.760673987176687660e+00	-5.262586716174207924e-01	-3.118235624214334756e+00	9.860159191930506495e-02
-5.073811529479519411e-01	1.731519893231429075e+00	4.499642500879076579e+00	-5.418406351250490971e-01	-3.117159571328445455e+00	3.327557323329983774e-01
-4.986723477765281354e-01	1.753350210841047918e+00	4.236026870725254412e+00	-5.574142802612352954e-01	-3.114903649159717069e+00	5.706089974314636493e-01
-4.898577406679262558e-01	1.773858407389550251e+00	3.970722679942241484e+00	-5.729736673375495082e-01	-3.111451537353292718e+00	8.112820138885581400e-01
-4.809439560430410765e-01	1.793038359720692254e+00	3.704655241403088439e+00	-5.885127871625358553e-01	-3.106791441867333248e+00	1.053855362014928687e+00
-4.719376382639645651e-01	1.810888553724875338e+00	3.438748948506145098e+00	-6.040255821800459834e-01	-3.100916164599709202e+00	1.297403183490814627e+00
-4.628454268252972237e-01	1.827412134344220229e+00	3.173936754698161167e+00	-6.195059713993907868e-01	-3.093823199179867700e+00	1.540981797868880676e+00
-4.536739346406755691e-01	1.842616851964740343e+00	2.911129601379911946e+00	-6.349478722775651063e-01	-3.085514711412829847e+00	1.783663934870219236e+00
-4.444297240539427651e-01	1.856514974456604294e+00	2.651221234758281753e+00	-6.503452252081428631e-01	-3.075997486045613627e+00	2.024532022181801949e+00
-4.351192853486325895e-01	1.869123147019311704e+00	2.395067912441390945e+00	-6.656920155302441522e-01	-3.065282814712167792e+00	2.262701846817208207e+00
-4.257490151137486301e-01	1.880462187520891115e+00	2.143482037029002640e+00	-6.809822959017830524e-01	-3.053386314897228448e+00	2.497327800036828194e+00
-4.163251965143809352e-01	1.890556865365119021e+00	1.897231003618799150e+00	-6.962102067843464193e-01	-3.040327729480029717e+00	2.727606311990257382e+00
-4.068539799615211172e-01	1.899435609914868150e+00	1.657008710723630429e+00	-7.113699967179787365e-01	-3.026130650228800789e+00	2.952804136865324836e+00
-3.973413611925059041e-01	1.907130143985118487e+00	1.423443502102486491e+00	-7.264560455894116808e-01	-3.010822164025118042e+00	3.172251735563349939e+00
-3.877931720317564501e-01	1.913675234392653524e+00	1.197120160666145239e+00	-7.414628743369862107e-01	-2.994432611332094929e+00	3.385321815436327597e+00
-3.782150671468150760e-01	1.919108326602423364e+00	9.785261020282405298e-01	-7.563851592058542517e-01	-2.976995224666521445e+00	3.591484098716364315e+00
-3.686125070783232704e-01	1.923469131681444733e+00	7.680801251248112749e-01	-7.712177501537748059e-01	-2.958545719877803570e+00	3.790275502487475023e+00
-3.589907463393169906e-01	1.926799238973251338e+00	5.661139357916908921e-01	-7.859556839390591243e-01	-2.939121909856135417e+00	3.981321381082807420e+00
-3.493548275236177392e-01	1.929141746644816857e+00	3.729078521979545258e-01	-8.005941909277550783e-01	-2.918763331669855798e+00	4.164297843205758909e+00
-3.397095770840478646e-01	1.930540955243674528e+00	1.886508295272051328e-01	-8.151287001729411452e-01	-2.897510940060918472e+00	4.338973894972696144e+00
-3.300595975389197800e-01	1.931041927216949894e+00	1.347028299119301664e-02	-8.295548485485021439e-01	-2.875406660071543108e+00	4.505180121293278717e+00
-3.204092640571011286e-01	1.930690206780079299e+00	-1.525770459471686991e-01	-8.438684851098994244e-01	-2.852493107309431952e+00	4.662818996977875941e+00
-3.107627240482180309e-01	1.929531443970122773e+00	-3.094954994559202532e-01	-8.580656725600097623e-01	-2.828813203075471794e+00	4.811854913958768520e+00
-3.011238969189016790e-01	1.927611152817526152e+00	-4.573431380480315056e-01	-8.721426884454089867e-01	-2.804409932564625230e+00	4.952306557518113550e+00
-2.914964760620308293e-01	1.924974391630059012e+00	-5.962359586490038055e-01	-8.860960241870552423e-01	-2.779326017588647169e+00	5.084251729436118694e+00
-2.818839307234483060e-01	1.921665549369603543e+00	-7.263299893641033123e-01	-8.999223841482850705e-01	-2.753603702325196245e+00	5.207808364719312522e+00
-2.722895109275395575e-01	1.917728106642215602e+00	-8.478284053040852086e-01	-9.136186816556963741e-01	-2.727284509400289547e+00	5.323142639802199483e+00
-2.627162516815375604e-01	1.913204454457787085e+00	-9.609647967281489400e-01	-9.271820357419356951e-01	-2.700409057408224900e+00	5.430451040166644816e+00
-2.531669794661646766e-01	1.908135728254612973e+00	-1.066006448444227317e+00	-9.406097655627091436e-01	-2.673016892852885462e+00	5.529964418759391265e+00
-2.436443183092162901e-01	1.902561666960040920e+00	-1.163244109446054608e+00	-9.538993852488335534e-01	-2.645146348304248995e+00	5.621936899391357656e+00
-2.341506974340242520e-01	1.896520504035652088e+00	-1.252988543326637227e+00	-9.670485971589438678e-01	-2.616834433196927545e+00	5.706642896026551171e+00
-2.246883599099504802e-01	1.890048877876912670e+00	-1.335567451402198458e+00	-9.800552841227678780e-01	-2.588116744029472116e+00	5.784373498563127214e+00
-2.152593681508556678e-01	1.883181757015876423e+00	-1.411318627773425760e+00	-9.929175049160787747e-01	-2.559027391157767450e+00	5.855429645469712341e+00
-2.058656154066847432e-01	1.875952411103098960e+00	-1.480585945195002751e+00	-1.005633483615697044e+00	-2.529598970855822415e+00	5.920118085368812899e+00
-1.965088322864905757e-01	1.868392359065486064e+00	-1.543723421943468566e+00	-1.018201604057247023e+00	-2.499862514581757900e+00	5.978755504603896043e+00
-1.871905963027371833e-01	1.860531369554267123e+00	-1.601077447085117456e+00	-1.030620401207113179e+00	-2.469847491916363769e+00	6.031650237264102543e+00
-1.779123412075432897e-01	1.852397469478640035e+00	-1.653001017008818962e+00	-1.042888552756598308e+00	-2.439581821489512414e+00	6.079117097255220870e+00
-1.686753639956155293e-01	1.844016929221412582e+00	-1.699838396660766193e+00	-1.055004873115195529e+00	-2.409091857360034616e+00	6.121461493328524739e+00
-1.594808356114372772e-01	1.835414327866861317e+00	-1.741927000427040184e+00	-1.066968303629408421e+00	-2.378402458308008338e+00	6.158981477833549434e+00
-1.503298077758520035e-01	1.826612549419222242e+00	-1.779603309713138515e+00	-1.078777906767921735e+00	-2.347536984682929262e+00	6.191974015167033940e+00
-1.412232221118817355e-01	1.817632846557628135e+00	-1.813185409610241550e+00	-1.090432857977040815e+00	-2.316517365392660732e+00	6.220716813944591195e+00
-1.321619182662745196e-01	1.808494888276948709e+00	-1.842990597950347365e+00	-1.101932438557954308e+00	-2.285364147564318049e+00	6.245486844635934176e+00
-1.231466409757368402e-01	1.799216790764781804e+00	-1.869318814256757832e+00	-1.113276029618883500e+00	-2.254096528202489402e+00	6.266543084363775051e+00
-1.141780486245488474e-01	1.789815206617980659e+00	-1.892459773497648712e+00	-1.124463104538493852e+00	-2.222732446466127332e+00	6.284134076752025067e+00
-1.052567196414859879e-01	1.780305351831665162e+00	-1.912694821461172978e+00	-1.135493223586212075e+00	-2.191288610350977883e+00	6.298499964959773934e+00
-9.638315995362325972e-02	1.770701088073433516e+00	-1.930286885002942654e+00	-1.146366027515270281e+00	-2.159780580765836788e+00	6.309862067369067518e+00
-8.755780953513857268e-02	1.761014978541164400e+00	-1.945492952018526012e+00	-1.157081232040540586e+00	-2.128222827539764328e+00	6.318436015363204206e+00
-7.878104855846122800e-02	1.751258341704647004e+00	-1.958552419709008063e+00	-1.167638622716999919e+00	-2.096628782763069854e+00	6.324419668569362329e+00
-7.005320371386562772e-02	1.741441330733627391e+00	-1.969694275520510018e+00	-1.178038049680398380e+00	-2.065010920526880511e+00	6.328000698081950759e+00
-6.137455369119018678e-02	1.731572976412972142e+00	-1.979136413203718803e+00	-1.188279423159202208e+00	-2.033380798133220146e+00	6.329355959951158184e+00
-5.274533471040736277e-02	1.721661261821653799e+00	-1.987081940919779299e+00	-1.198362709008541582e+00	-2.001749129960013640e+00	6.328647736581046956e+00
-4.416574562351579386e-02	1.711713175401212039e+00	-1.993725513048161702e+00	-1.208287924602683860e+00	-1.970125838435007770e+00	6.326030400590525460e+00
-3.563595270906629031e-02	1.701734767227003786e+00	-1.999247645791569994e+00	-1.218055135046818060e+00	-1.938520107890487232e+00	6.321644608928977505e+00
-2.715609420690052317e-02	1.691731210945460306e+00	-2.003819417662839442e+00	-1.227664449662033697e+00	-1.906940443879541203e+00	6.315622243989309936e+00
-1.872628467523614754e-02	1.681706849527205172e+00	-2.007600990342552905e+00	-1.237116018555494135e+00	-1.875394715368086329e+00	6.308084978650185803e+00
-1.034661880846054344e-02	1.671665256611704509e+00	-2.010740986301357225e+00	-1.246410029836471978e+00	-1.843890212498166203e+00	6.299143726435318058e+00
-2.017175252189053886e-03	1.661609283263919545e+00	-2.013380564580529608e+00	-1.255546706714272265e+00	-1.812433689001008652e+00	6.288902878424551091e+00
6.261979693699631574e-03	1.651541098427597998e+00	-2.015650233437440875e+00	-1.264526304641198307e+00	-1.781031397778986669e+00	6.277457160181256768e+00
1.449078919384850193e-02	1.641462244576450846e+00	-2.017671169160621503e+00	-1.273349109442940552e+00	-1.749689141436445272e+00	6.264893057579797642e+00
2.266920259474767413e-02	1.631373677710230563e+00	-2.019556879086735535e+00	-1.282015434838167822e+00	-1.718412306668267941e+00	6.251290515450932617e+00
3.079717247037101757e-02	1.621275807932199831e+00	-2.021412161411149100e+00	-1.290525620291909759e+00	-1.687205898800234527e+00	6.236722090040416333e+00
3.887465240314388892e-02	1.611168541195262538e+00	-2.023334177853485016e+00	-1.298880029694676530e+00	-1.656074576771273232e+00	6.221254045792989018e+00
4.690159419621290487e-02	1.601051316108044409e+00	-2.025412836495320335e+00	-1.307079049264210369e+00	-1.625022683314642169e+00	6.204946727909145920e+00
5.487794568324620009e-02	1.590923139541859266e+00	-2.027731072388860412e+00	-1.315123086103364924e+00	-1.594054273181530590e+00	6.187855128244223124e+00
6.280364894296956713e-02	1.580782620391137261e+00	-2.030365189979420393e+00	-1.323012567177561660e+00	-1.563173138905385118e+00	6.170029150173604648e+00
7.067863798563844835e-02	1.570628003261417049e+00	-2.033384878694391773e+00	-1.330747937574015660e+00	-1.532382836936228232e+00	6.151513634206025927e+00
7.850283721298069450e-02	1.560457197959261855e+00	-2.036854412781053725e+00	-1.338329659623770151e+00	-1.501686708434576412e+00	6.132349868693836470e+00
8.627615997570088624e-02	1.550267807624490013e+00	-2.040832132743730654e+00	-1.345758212067720061e+00	-1.471087898449102482e+00	6.112574910894295499e+00
9.399850672554928288e-02	1.540057158935635773e+00	-2.045370735661208528e+00	-1.353034088658449319e+00	-1.440589377759775136e+00	6.092221940880335751e+00
1.016697639949550036e-01	1.529822325801630134e+00	-2.050518497121288419e+00	-1.360157797688753778e+00	-1.410193956683218452e+00	6.071321766353776184e+00
1.092898032286527821e-01	1.519560153810120662e+00	-2.056318381507708182e+00	-1.367129861267638580e+00	-1.379904299881940188e+00	6.049901702789838964e+00
1.168584793791110493e-01	1.509267286608895420e+00	-2.062808761542441971e+00	-1.373950814238758644e+00	-1.349722943653863139e+00	6.027986455852328618e+00
1.243756302865247770e-01	1.498940184820241273e+00	-2.070024219136371357e+00	-1.380621203970128885e+00	-1.319652303978641639e+00	6.005599106343765925e+00
1.318410757118032572e-01	1.488575148194820175e+00	-2.077994391369770710e+00	-1.387141589654700802e+00	-1.289694688740808948e+00	5.982759618006411984e+00
1.392546163335308118e-01	1.478168338168383888e+00	-2.086745631258054345e+00	-1.393512541496654933e+00	-1.259852310619088422e+00	5.959486945735989138e+00
1.466160335509923418e-01	1.467715791904869560e+00	-2.096300925737978105e+00	-1.399734640788142803e+00	-1.230127289140042768e+00	5.935798903351951594e+00
1.539250888742215717e-01	1.457213440673705840e+00	-2.106679816213272716e+00	-1.405808479421488899e+00	-1.200521658449641205e+00	5.911712035298592127e+00
1.611815232911363860e-01	1.446657128539942327e+00	-2.117897212463049073e+00	-1.411734659307153361e+00	-1.171037375801956548e+00	5.887239954152164501e+00
1.683850564353845114e-01	1.436042633245211642e+00	-2.129965700649677274e+00	-1.417513791488048014e+00	-1.141676333226797846e+00	5.862396439661438308e+00
1.755353868221288804e-01	1.425365675319277825e+00	-2.142894927699217078e+00	-1.423146496436373587e+00	-1.112440353385245384e+00	5.837194566034440868e+00
1.826321913044726686e-01	1.414621935732480518e+00	-2.156691258838350223e+00	-1.428633403365562771e+00	-1.083331197208640795e+00	5.811646202439192166e+00
1.896751250921359377e-01	1.403807068014426118e+00	-2.171359855763512314e+00	-1.433975150158376843e+00	-1.054350564913124622e+00	5.785764388793836588e+00
1.966638221571455070e-01	1.392916706784401049e+00	-2.186902102501790068e+00	-1.439172383706539993e+00	-1.025500093057106765e+00	5.759560399849647183e+00
2.035978942942497927e-01	1.381946488361253556e+00	-2.203316684427022665e+00	-1.444225758497001522e+00	-9.967813653947937835e-01	5.733044932921245618e+00
2.104769313365056349e-01	1.370892060900853915e+00	-2.220600005328151383e+00	-1.449135936572866212e+00	-9.681959120644599848e-01	5.706228543415193144e+00
2.173005014302269999e-01	1.359749093370802075e+00	-2.238747867143842996e+00	-1.453903587507733741e+00	-9.397452076343408844e-01	5.679123512734861379e+00
2.240681515756511588e-01	1.348513281593143098e+00	-2.257752733200163675e+00	-1.458529388651155445e+00	-9.114306660305959706e-01	5.651740697134073343e+00
2.307794070981612211e-01	1.337180365987388209e+00	-2.277605012778508353e+00	-1.463014023939327446e+00	-8.832536489795538293e-01	5.624090937520236366e+00
2.374337720797144446e-01	1.325746138797418316e+00	-2.298293400130887676e+00	-1.467358183866252830e+00	-8.552154627644077411e-01	5.596185391568837986e+00
2.440307297294060651e-01	1.314206451914718521e+00	-2.319805564855755620e+00	-1.471562565328758510e+00	-8.273173560320250530e-01	5.568036206746057815e+00
2.505697428660584314e-01	1.302557223419348986e+00	-2.342126946073790350e+00	-1.475627871562030125e+00	-7.995605165074551879e-01	5.539655172088828294e+00
2.570502539889079063e-01	1.290794448792399463e+00	-2.365241435404186632e+00	-1.479554811429255379e+00	-7.719460730079485966e-01	5.511054387290130308e+00
2.634716857648529142e-01	1.278914207374918677e+00	-2.389131527892459417e+00	-1.483344099232366098e+00	-7.444750926902791166e-01	5.482246357580663698e+00
2.698334414947262117e-01	1.266912668757157912e+00	-2.413778729868909068e+00	-1.486996454460825401e+00	-7.171485784906842520e-01	5.453244400137464254e+00
2.761349056281956482e-01	1.254786098432944419e+00	-2.439162973377619892e+00	-1.490512601563696693e+00	-6.899674661061107050e-01	5.424061876369137281e+00
2.823754441704918183e-01	1.242530865474649859e+00	-2.465263024704768213e+00	-1.493893269420181857e+00	-6.629326237632577890e-01	5.394712582603972351e+00
2.885544052350652589e-01	1.230143447720544181e+00	-2.492056575024548692e+00	-1.497139191042191175e+00	-6.360448495239999778e-01	5.365210765352230737e+00
2.946711196191522109e-01	1.217620436534740058e+00	-2.519520588084674273e+00	-1.500251103261417196e+00	-6.093048684262440950e-01	5.335571499050502098e+00
3.007249014108631102e-01	1.204958541011050377e+00	-2.547630861890979759e+00	-1.503229746419738388e+00	-5.827133294116106921e-01	5.305809968074811422e+00
3.067150485326448073e-01	1.192154593518773176e+00	-2.576362372644666721e+00	-1.506075863853609142e+00	-5.562708046781602578e-01	5.275941825187487666e+00
3.126408433789800712e-01	1.179205553351371893e+00	-2.605689345304540439e+00	-1.508790201531276631e+00	-5.299777870037741812e-01	5.245983171201544337e+00
3.185015534771424295e-01	1.166108510027963563e+00	-2.635585495052737315e+00	-1.511373507693398510e+00	-5.038346869463045108e-01	5.215950885442907747e+00
3.242964321674600137e-01	1.152860686177481719e+00	-2.666023769712182911e+00	-1.513826532488894205e+00	-4.778418300303871047e-01	5.185861950377812946e+00
3.300247192293667697e-01	1.139459441098575887e+00	-2.696976597207594750e+00	-1.516150027429160829e+00	-4.519994560996283273e-01	5.155733776784870770e+00
3.356856415814881700e-01	1.125902273030290557e+00	-2.728415949149393782e+00	-1.518344744981772187e+00	-4.263077169428126090e-01	5.125584165396304570e+00
3.412784139976688946e-01	1.112186821099740541e+00	-2.760313506457350741e+00	-1.520411438164130491e+00	-4.007666737692489600e-01	5.095431629204824731e+00
3.468022398290782071e-01	1.098310866962716181e+00	-2.792640520146846939e+00	-1.522350860118987237e+00	-3.753762949299162544e-01	5.065294664275796777e+00
3.522563116820433549e-01	1.084272336654931612e+00	-2.825368002272512058e+00	-1.524163763555283158e+00	-3.501364556343945500e-01	5.035192141015130574e+00
3.576398121534505870e-01	1.070069301568179254e+00	-2.858466777059447850e+00	-1.525850900304689617e+00	-3.250469359762671040e-01	5.005143223486328452e+00
3.629519145561867499e-01	1.055699979260326993e+00	-2.891907543807747061e+00	-1.527413020835413082e+00	-3.001074196240093306e-01	4.975167392102036956e+00
3.681917836811672284e-01	1.041162733844382959e+00	-2.925660957517379757e+00	-1.528850873828127233e+00	-2.753174913180422845e-01	4.945284637325983113e+00
3.733585765130301160e-01	1.026456076209546042e+00	-2.959697643606773454e+00	-1.530165205648787552e+00	-2.506766364494175114e-01	4.915514798973930510e+00
3.784514429573244687e-01	1.011578663893452967e+00	-2.993988300978969619e+00	-1.531356759840899473e+00	-2.261842403433453608e-01	4.885878060230083975e+00
3.834695265846408962e-01	9.965293005850690555e-01	-3.028503755445342449e+00	-1.532426276652771424e+00	-2.018395869747907911e-01	4.856394793534434484e+00
3.884119653573638864e-01	9.813069355348374989e-01	-3.063214867468275315e+00	-1.533374492520115373e+00	-1.776418583820183472e-01	4.827085299401261409e+00
3.932778923144851224e-01	9.659106635139997898e-01	-3.098092710677804007e+00	-1.534202139413201049e+00	-1.535901355162359039e-01	4.797969977629392702e+00
3.980664363428939589e-01	9.503397225575087592e-01	-3.133108763865720903e+00	-1.534909944501626988e+00	-1.296833961287294501e-01	4.769069523771818808e+00
4.027767228838070590e-01	9.345934927116448243e-01	-3.168234762916597447e+00	-1.535498629614303390e+00	-1.059205147764192001e-01	4.740404591304184123e+00
4.074078746400013884e-01	9.186714943657513510e-01	-3.203442816260064774e+00	-1.535968910728658265e+00	-8.230026267380446958e-02	4.711995874975137610e+00
4.119590122598603132e-01	9.025733867403202826e-01	-3.238705218518475704e+00	-1.536321497401631930e+00	-5.882130841340595107e-02	4.683863654532384402e+00
4.164292550121559411e-01	8.862989661531845975e-01	-3.273994915276148276e+00	-1.536557092203785224e+00	-3.548221880247617865e-02	4.656028558182448762e+00
4.208177214984205050e-01	8.698481628725431847e-01	-3.309285297988651564e+00	-1.536676390345582011e+00	-1.228145756668042737e-02	4.628511082358447659e+00
4.251235303074537009e-01	8.532210389416177154e-01	-3.344550263864391582e+00	-1.536680079125504861e+00	1.078261366039739988e-02	4.601331611638124208e+00
4.293458006703733121e-01	8.364177854868019013e-01	-3.379764247464663640e+00	-1.536568837433806678e+00	3.371173485324131802e-02	4.574510365597738826e+00
4.334836530742646188e-01	8.194387202539537007e-01	-3.414902181457307506e+00	-1.536343335142229760e+00	5.650774580420556137e-02	4.548067161388861024e+00
4.375362099011688155e-01	8.022842844041996324e-01	-3.449939729532616184e+00	-1.536004232668314984e+00	7.917258595644111052e-02	4.522021995096189073e+00
4.415025960451851583e-01	7.849550392533140020e-01	-3.484853154106019701e+00	-1.535552180517484766e+00	1.017082938660869296e-01	4.496394544413959693e+00
4.453819394980886304e-01	7.674516630937160411e-01	-3.519619385634030095e+00	-1.534987818766050394e+00	1.241170059239109918e-01	4.471204280591251745e+00
4.491733719257803847e-01	7.497749477766996185e-01	-3.554216060468263549e+00	-1.534311776574523778e+00	1.464009551945402443e-01	4.446470380275940215e+00
4.528760292328861681e-01	7.319257950985003092e-01	-3.588621534372009592e+00	-1.533524671688690999e+00	1.685624697516742709e-01	4.422211763819319685e+00
4.564890520968626353e-01	7.139052132498202585e-01	-3.622814889402150129e+00	-1.532627109989834535e+00	1.906039719137004318e-01	4.398447161000916594e+00
4.600115864917148634e-01	6.957143130549373611e-01	-3.656775971670356284e+00	-1.531619685025186417e+00	2.125279767983921375e-01	4.375194994248587932e+00
4.634427841919848690e-01	6.773543041332661385e-01	-3.690485402420165428e+00	-1.530502977548986898e+00	2.343370908922941809e-01	4.352473402846669615e+00
