theta1	omega1	alpha1	theta2	omega2	alpha2
-6.839108578107750969e-01	-7.201468685262627512e-01	8.802816424537013518e+00	2.769036964439578474e-01	-2.257488771937604000e+00	-4.074837570187582969e+00
-6.873983109129465641e-01	-6.760490373143879239e-01	8.851833346178011652e+00	2.655757157405951863e-01	-2.277750448412923845e+00	-4.037445548746518398e+00
-6.906648698658360841e-01	-6.317113339115141279e-01	8.898845897667285954e+00	2.541469769691896974e-01	-2.297829751512815655e+00	-4.001822594154873514e+00
-6.937093614872166247e-01	-5.871438527475467684e-01	8.943821022270924459e+00	2.426183691171838186e-01	-2.317735512876340831e+00	-3.967965014880974195e+00
-6.965306634494135007e-01	-5.423568605881488036e-01	8.986722449397461787e+00	2.309907371415308996e-01	-2.337476524577144943e+00	-3.935860325643943725e+00
-6.991277054126635582e-01	-4.973608122003282395e-01	9.027511675851570772e+00	2.192648824354290205e-01	-2.357061495444387145e+00	-3.905488162078654568e+00
-7.014994694759694172e-01	-4.521663608305190318e-01	9.066147307861257332e+00	2.074415628777815934e-01	-2.376499012237797359e+00	-3.876819579761331624e+00
-7.036449912903087744e-01	-4.067843766354127810e-01	9.102582972106489478e+00	1.955214935947803823e-01	-2.395797493114323551e+00	-3.849815354339170881e+00
-7.055633619879316809e-01	-3.612259811451031255e-01	9.136766203335952241e+00	1.835053488955147305e-01	-2.414965129164650115e+00	-3.824425082287689293e+00
-7.072537287064547540e-01	-3.155025582829719677e-01	9.168642965869906902e+00	1.713937626169851902e-01	-2.434009842295733250e+00	-3.800590325668736114e+00
-7.087152957877419501e-01	-2.696257779646459296e-01	9.198152938668243905e+00	1.591873294197269639e-01	-2.452939233381525419e+00	-3.778241050787300992e+00
-7.099473269489725569e-01	-2.236076317299120486e-01	9.225227427442163730e+00	1.468866072063642336e-01	-2.471760519874028450e+00	-3.757293552938335779e+00
-7.109491470119280176e-01	-1.774604645230349054e-01	9.249794073083691615e+00	1.344921192236370466e-01	-2.490480476188841497e+00	-3.737654534369312387e+00
-7.117201428897651505e-01	-1.311970004151396529e-01	9.271773039178015097e+00	1.220043555810824965e-01	-2.509105379096115307e+00	-3.719217684523073331e+00
-7.122597659613991716e-01	-8.483038313155552568e-02	9.291075338669415373e+00	1.094237762810675307e-01	-2.527640939728629466e+00	-3.701862121490648860e+00
-7.125675352003142393e-01	-3.837422435996269698e-02	9.307604076638600787e+00	9.675081517872144432e-02	-2.546092228324384532e+00	-3.685453439100001560e+00
-7.126430382908228722e-01	8.157364259738675294e-03	9.321254712429345446e+00	8.398588200048616448e-02	-2.564463613212891069e+00	-3.669843880662938318e+00
-7.124859343519792665e-01	5.474972376447059808e-02	9.331912600597028984e+00	7.112936615430326404e-02	-2.582758685786223474e+00	-3.654870074276686864e+00
-7.120959579388852490e-01	1.013875938630427742e-01	9.339452001141410165e+00	5.818164193771666048e-02	-2.600980179051278096e+00	-3.640352057095697091e+00
-7.114729214050323769e-01	1.480550641887942442e-01	9.343737989313979142e+00	4.514307226055833816e-02	-2.619129890833301832e+00	-3.626095004138960576e+00
-7.106167177528283085e-01	1.947355213654033690e-01	9.344624003052700800e+00	3.201401299227742137e-02	-2.637208602895623866e+00	-3.611886916388357349e+00
-7.095273249715846609e-01	2.414115921365252437e-01	9.341952429512090816e+00	1.879481893021585359e-02	-2.655215996522565902e+00	-3.597499279758721968e+00
-7.082048105798047777e-01	2.880650851053046524e-01	9.335552942558791756e+00	5.485850113283043117e-03	-2.673150566717866994e+00	-3.582685237390023758e+00
-7.066493344794326781e-01	3.346769260618541186e-01	9.325242512071667988e+00	-7.912523411692899689e-03	-2.691009529456596550e+00	-3.567179690556031346e+00
-7.048611538971679691e-01	3.812270962378462857e-01	9.310827036918709609e+00	-2.139991460158098546e-02	-2.708788732521645759e+00	-3.550701064877785029e+00
-7.028406292823182744e-01	4.276945835261152240e-01	9.292100572229713862e+00	-3.497591135057302736e-02	-2.726482580185130011e+00	-3.532950524936040892e+00
-7.005882284743116806e-01	4.740573027931202499e-01	9.268841092607743803e+00	-4.864006998441284396e-02	-2.744083925333794305e+00	-3.513607523401788058e+00
-6.981045322156135269e-01	5.202920308865361942e-01	9.240816187168974238e+00	-6.239190728929853991e-02	-2.761583977373742282e+00	-3.492335903280945786e+00
-6.953902403610494609e-01	5.663743725274511531e-01	9.207786007874233292e+00	-7.623089174497353626e-02	-2.778972243459710612e+00	-3.468787114263477633e+00
-6.924461777481496494e-01	6.122786799113020262e-01	9.169490917389737206e+00	-9.015643490630144419e-02	-2.796236420326085881e+00	-3.442587012724288797e+00
-6.892733005113441669e-01	6.579779832246008819e-01	9.125661594154053091e+00	-1.041678822179693265e-01	-2.813362298038391884e+00	-3.413346753558244018e+00
-6.858727028709670215e-01	7.034439743103688691e-01	9.076032293157993536e+00	-1.182645032848731875e-01	-2.830333721613339737e+00	-3.380677264618270783e+00
-6.822456239383104526e-01	7.486469636364410096e-01	9.020315094945658529e+00	-1.324454820029767332e-01	-2.847132523627355027e+00	-3.344161320243756563e+00
-6.783934546938540366e-01	7.935558229100059258e-01	8.958221858798253834e+00	-1.467099063045908813e-01	-2.863738442215723712e+00	-3.303377530270836360e+00
-6.743177452393455118e-01	8.381379706864432455e-01	8.889459963449496627e+00	-1.610567576017478686e-01	-2.880129085693814428e+00	-3.257895735237525514e+00
-6.700202120917428950e-01	8.823593591261948976e-01	8.813735453666481590e+00	-1.754849000645345714e-01	-2.896279898961392263e+00	-3.207280524788075127e+00
-6.655027455205647646e-01	9.261844750191582376e-01	8.730756082126617912e+00	-1.899930697506750921e-01	-2.912164145924597936e+00	-3.151094658693864403e+00
-6.607674168310934126e-01	9.695763563778311278e-01	8.640234674345492749e+00	-2.045798637050338653e-01	-2.927752909420988647e+00	-3.088902851873854161e+00
-6.558164855234840385e-01	1.012496626806385969e+00	8.541892857242146420e+00	-2.192437291058639826e-01	-2.943015111152723406e+00	-3.020275974707374189e+00
-6.506524062314952284e-01	1.054905549808756948e+00	8.435465256233101172e+00	-2.339829525650520270e-01	-2.957917554105201408e+00	-2.944795790980379024e+00
-6.452778353230133046e-01	1.096762105604602633e+00	8.320704750991239962e+00	-2.487956497134200529e-01	-2.972424990404917367e+00	-2.862060906450324183e+00
-6.396956369487264427e-01	1.138024096400142460e+00	8.197385920511351287e+00	-2.636797552977429016e-01	-2.986500221427339063e+00	-2.771690678935101460e+00
-6.339088891741997411e-01	1.178648246550763945e+00	8.065307087631595095e+00	-2.786330132049191222e-01	-3.000104192142709625e+00	-2.673327562441045302e+00
-6.279208882420910243e-01	1.218590384974222784e+00	7.924309287494338605e+00	-2.936529683001019020e-01	-3.013196179080555037e+00	-2.566658669882826871e+00
-6.217351530453586461e-01	1.257805623743868173e+00	7.774266001586738639e+00	-3.087369580246913103e-01	-3.025733973788376829e+00	-2.451404163095048716e+00
-6.153554280052305758e-01	1.296248544164212868e+00	7.615094317202192542e+00	-3.238821058528806862e-01	-3.037674076141321233e+00	-2.327330140515869061e+00
-6.087856853649195044e-01	1.333873450061970223e+00	7.446764398331993107e+00	-3.390853150993227150e-01	-3.048971963343095393e+00	-2.194259364105164423e+00
-6.020301256407307733e-01	1.370634620885333055e+00	7.269299316184969939e+00	-3.543432648955758824e-01	-3.059582361098265313e+00	-2.052071462816456915e+00
-5.950931775320140726e-01	1.406486607199480598e+00	7.082783963333667998e+00	-3.696524065937107362e-01	-3.069459562296894095e+00	-1.900713133210956585e+00
-5.879794950798270525e-01	1.441384540184863061e+00	6.887367852581519401e+00	-3.850089632750169910e-01	-3.078557765089204867e+00	-1.740201775756759162e+00
-5.806939546538744112e-01	1.475284470520632496e+00	6.683268614021471876e+00	-4.004089293492734125e-01	-3.086831443678426101e+00	-1.570629739644346046e+00
-5.732416488560532208e-01	1.508143709646608599e+00	6.470776216150625260e+00	-4.158480736482987883e-01	-3.094235726417852828e+00	-1.392169576843343748e+00
-5.656278798992390167e-01	1.539921204978676572e+00	6.250252640335020260e+00	-4.313219429981805519e-01	-3.100726812061338489e+00	-1.205074276338336858e+00
-5.578581500058815701e-01	1.570577892526230812e+00	6.022136207550261133e+00	-4.468258692180509528e-01	-3.106262366166569144e+00	-1.009682562116950066e+00
-5.499381509512307753e-01	1.600077084623966028e+00	5.786934746945917141e+00	-4.623549769868807724e-01	-3.110801957269844209e+00	-8.064121360459921561e-01
-5.418737509944784314e-01	1.628384811974873836e+00	5.545234560399876500e+00	-4.779041947667909684e-01	-3.114307447688245301e+00	-5.957699550938286848e-01
-5.336709806524160271e-01	1.655470213142811842e+00	5.297684231947528133e+00	-4.934682669082490758e-01	-3.116743437904762715e+00	-3.783353026774420869e-01
-5.253360162094573571e-01	1.681305805810403564e+00	5.044998031555223861e+00	-5.090417685930395120e-01	-3.118077586370370913e+00	-1.547641051215578045e-01
-5.168751618154866501e-01	1.705867856872163024e+00	4.787949989487970015e+00	-5.246191221270021243e-01	-3.118281039051682413e+00	7.421707917296771484e-02
-5.082948307880573724e-01	1.729136587596027397e+00	4.527359027213151421e+00	-5.401946145439631142e-01	-3.117328681905850996e+00	3.078266366637762985e-01
-4.996015242404403534e-01	1.751096465219614817e+00	4.264093963480831917e+00	-5.557624179984352875e-01	-3.115199491174243107e+00	5.452219228081958136e-01
-4.908018106115938917e-01	1.771736330613951527e+00	3.999044442443846492e+00	-5.713166095927031396e-01	-3.111876705493948236e+00	7.855307246641132224e-01
-4.819023020915060851e-01	1.791049577677997773e+00	3.733134365663772769e+00	-5.868511945455596734e-01	-3.107348058830772697e+00	1.027835793807753362e+00
-4.729096330351565403e-01	1.809034202175876738e+00	3.467285338332999345e+00	-6.023601275489288698e-01	-3.101605870122354780e+00	1.271215097853200859e+00
-4.638304356841335685e-01	1.825692845011171350e+00	3.202430458909589106e+00	-6.178373371322438690e-01	-3.094647131001878826e+00	1.514725515639611331e+00
-4.546713178974419733e-01	1.841032756155224215e+00	2.939481027370447919e+00	-6.332767481046625013e-01	-3.086473505829931518e+00	1.757440232263434154e+00
-4.454388398628873480e-01	1.855065703702686530e+00	2.679332746412455890e+00	-6.486723052884838525e-01	-3.077091274252228281e+00	1.998440333058852048e+00
-4.361394917964050433e-01	1.867807845221493013e+00	2.422845017357076358e+00	-6.640179963688690457e-01	-3.066511232488635219e+00	2.236839030850433119e+00
-4.267796730860404786e-01	1.879279527223148394e+00	2.170834102015305689e+00	-6.793078734177382394e-01	-3.054748515712202739e+00	2.471787354833622885e+00
-4.173656714715718308e-01	1.889505064377170251e+00	1.924072290374056138e+00	-6.945360745333877261e-01	-3.041822399182267489e+00	2.702477212376834359e+00
-4.079036449474046644e-01	1.898512465088059598e+00	1.683260907584212873e+00	-7.096968427622938336e-01	-3.027756038702580366e+00	2.928168281144280627e+00
-3.983995989258139470e-01	1.906333061836962273e+00	1.449032860201896256e+00	-7.247845503394088063e-01	-3.012576114427655494e+00	3.148186690813417954e+00
-3.888593757717982990e-01	1.913001248553239053e+00	1.221980616471228132e+00	-7.397937097049523958e-01	-2.996312576406068739e+00	3.361897607305763813e+00
-3.792886432061813862e-01	1.918554147331097637e+00	1.002599464023319342e+00	-7.547189859477786422e-01	-2.978998315695629007e+00	3.568763013131274420e+00
-3.696928768397027554e-01	1.923031179591600637e+00	7.913163708707315891e-01	-7.695552157498869450e-01	-2.960668739169197927e+00	3.768311793779503205e+00
-3.600773474885096137e-01	1.926473690607046096e+00	5.884720503759126586e-01	-7.842974212787011679e-01	-2.941361396697771635e+00	3.960160204269413953e+00
-3.504471149020149667e-01	1.928924561281891936e+00	3.943509583072000169e-01	-7.989408174069709823e-01	-2.921115588398262908e+00	4.143980375489036305e+00
-3.408070239313730765e-01	1.930427922543088481e+00	2.091542800322940820e-01	-8.134808163386864077e-01	-2.899972080106956618e+00	4.319528860749414889e+00
-3.311616964744288905e-01	1.931028702727120239e+00	3.301374905106513324e-02	-8.279130370269072170e-01	-2.877972643237926675e+00	4.486632129551253456e+00
-3.215155277347337415e-01	1.930772349391997489e+00	-1.340039195299596031e-01	-8.422333098624759096e-01	-2.855159777382562325e+00	4.645182410741199419e+00
-3.118726855911550522e-01	1.929704452443105955e+00	-2.918985650800323128e-01	-8.564376783589214837e-01	-2.831576324611827733e+00	4.795139732258121512e+00
-3.022371102535666987e-01	1.927870495418407382e+00	-4.407200538604456597e-01	-8.705224004526858073e-01	-2.807265220386313764e+00	4.936514407027289053e+00
-2.926125160608995524e-01	1.925315541509323936e+00	-5.805797359485040943e-01	-8.844839477180571619e-01	-2.782269172583856864e+00	5.069379664189682444e+00
-2.830023933227264754e-01	1.922084008266036870e+00	-7.116275721889451233e-01	-8.983190044682849429e-01	-2.756630434804372864e+00	5.193847282562273904e+00
-2.734100128529527440e-01	1.918219434454934813e+00	-8.340624225999135888e-01	-9.120244641620799397e-01	-2.730390569015659352e+00	5.310079162792135321e+00
-2.638384303895486838e-01	1.913764288784219669e+00	-9.481135127349489267e-01	-9.255974259303009211e-01	-2.703590252272040306e+00	5.418267411550004908e+00
-2.542904925813459505e-01	1.908759806588139041e+00	-1.054044546221916789e+00	-9.390351895010091710e-01	-2.676269111820374746e+00	5.518639337990862259e+00
-2.447688434417471248e-01	1.903245843079176547e+00	-1.152143241274984575e+00	-9.523352496616644958e-01	-2.648465576913515029e+00	5.611446075464755268e+00
-2.352759313130872165e-01	1.897260762662702716e+00	-1.242717898096998397e+00	-9.654952902056004316e-01	-2.620216768170491317e+00	5.696959614055913335e+00
-2.258140180274752773e-01	1.890841347499098157e+00	-1.326093728490263857e+00	-9.785131756506567635e-01	-2.591558405626049222e+00	5.775468649611639194e+00
-2.163851841125682962e-01	1.884022719384335964e+00	-1.402607597991618604e+00	-9.913869470095615366e-01	-2.562524732186303833e+00	5.847273258111044925e+00
-2.069913399831300460e-01	1.876838307533111427e+00	-1.472601528378504554e+00	-1.004114811447945899e+00	-2.533148482487543429e+00	5.912678415221762407e+00
-1.976342330306819217e-01	1.869319800219017225e+00	-1.536429228420615800e+00	-1.016695136157317547e+00	-2.503460835688550823e+00	5.972000612599231317e+00
-1.883154563971633222e-01	1.861497133970889895e+00	-1.594436955527953614e+00	-1.029126440513385754e+00	-2.473491406827203587e+00	6.025548169568764934e+00
-1.790364589321294664e-01	1.853398510155600754e+00	-1.646975964409307380e+00	-1.041407387030270248e+00	-2.443268266126339849e+00	6.073634199807656842e+00
-1.697985518456259779e-01	1.845050372802219840e+00	-1.694392572400261088e+00	-1.053536775707819784e+00	-2.412817917726234995e+00	6.116566355050963466e+00
-1.606029193931615973e-01	1.836477472415436019e+00	-1.737023215954422994e+00	-1.065513534269489471e+00	-2.382165367552942836e+00	6.154641760252616223e+00
-1.514506260085511091e-01	1.827702867771994200e+00	-1.775205721634506517e+00	-1.077336712031727872e+00	-2.351334126042264216e+00	6.188158868870687002e+00
-1.423426249884575945e-01	1.818747977715499786e+00	-1.809258986899749289e+00	-1.089005472204512603e+00	-2.320346262678922855e+00	6.217396310388949132e+00
-1.332797670452602334e-01	1.809632639494822115e+00	-1.839499855166423004e+00	-1.100519084329010022e+00	-2.289222466907189890e+00	6.242630637990259856e+00
-1.242628071105966459e-01	1.800375130547493319e+00	-1.866230906807686551e+00	-1.111876918490228183e+00	-2.257982070327877011e+00	6.264123640758498368e+00
-1.152924129980691936e-01	1.790992260152134197e+00	-1.889741722312692218e+00	-1.123078437672415220e+00	-2.226643141584195185e+00	6.282123757190447577e+00
-1.063691719052364121e-01	1.781499399112163484e+00	-1.910315529086688002e+00	-1.134123192272084912e+00	-2.195222515924360351e+00	6.296873123128534644e+00
-9.749359771053620061e-02	1.771910554444788843e+00	-1.928216300753661017e+00	-1.145010813841301101e+00	-2.163735871402361344e+00	6.308594164317582909e+00
-8.866613772995249332e-02	1.762238433545473937e+00	-1.943701651711535305e+00	-1.155741009362471150e+00	-2.132197793631208871e+00	6.317503168569373884e+00
-7.988717875443057670e-02	1.752494490311287567e+00	-1.957013073398456982e+00	-1.166313556228963044e+00	-2.100621821226124286e+00	6.323800172884602944e+00
-7.115705346301989809e-02	1.742689008642726023e+00	-1.968380064304596999e+00	-1.176728296896550674e+00	-2.069020529859036728e+00	6.327673361662618845e+00
-6.247604593029482817e-02	1.732831145468862744e+00	-1.978022282078313765e+00	-1.186985134368456318e+00	-2.037405573645009849e+00	6.329301397278413788e+00
-5.384439715160636852e-02	1.722929002208905436e+00	-1.986143875987750107e+00	-1.197084027725122679e+00	-2.005787755720307874e+00	6.328847604145266814e+00
-4.526231019483670237e-02	1.712989682243133416e+00	-1.992940578858792833e+00	-1.207024987979667952e+00	-1.974177083853749126e+00	6.326467423593953754e+00
-3.672995501782243266e-02	1.703019343176355394e+00	-1.998594383142403785e+00	-1.216808074249549065e+00	-1.942582820211886885e+00	6.322302980594599831e+00
-2.824747301765384230e-02	1.693023261616305009e+00	-2.003277156056697095e+00	-1.226433390239882293e+00	-1.911013543676567172e+00	6.316486904317571316e+00
-1.981498142138721219e-02	1.683005878208596151e+00	-2.007150557905788446e+00	-1.235901080774769234e+00	-1.879477191363159827e+00	6.309142330193708403e+00
-1.143257714904979613e-02	1.672970858050485177e+00	-2.010364280143562610e+00	-1.245211328960012853e+00	-1.847981115497576710e+00	6.300381180261410918e+00
-3.100340593674019707e-03	1.662921139970171103e+00	-2.013060059073609409e+00	-1.254364353338146998e+00	-1.816532128468024476e+00	6.290308343253400380e+00
5.181660594904250253e-03	1.652858975345460557e+00	-2.015369945713587185e+00	-1.263360404932601488e+00	-1.785136536818437536e+00	6.279020006982591440e+00
1.341336859911917458e-02	1.642785983856761778e+00	-2.017415936831639556e+00	-1.272199765347950651e+00	-1.753800191955100507e+00	6.266603375569047785e+00
2.159473222666049089e-02	1.632703194803239333e+00	-2.019312394319172199e+00	-1.280882744391295347e+00	-1.722528525894219564e+00	6.253139141661677058e+00
2.972570380400711698e-02	1.622611086875472175e+00	-2.021165128249094778e+00	-1.289409677744885574e+00	-1.691326585133649640e+00	6.238700735277234344e+00
3.780623699456350795e-02	1.612509630457441778e+00	-2.023072128547141801e+00	-1.297780925698034826e+00	-1.660199066230678477e+00	6.223355116400625775e+00
4.583628406674387923e-02	1.602398324637565263e+00	-2.025124125999241187e+00	-1.305996871124830871e+00	-1.629150346183628528e+00	6.207163301323021187e+00
5.381579353277281957e-02	1.592276232909356048e+00	-2.027404842153032405e+00	-1.314057917839343892e+00	-1.598184510964437699e+00	6.190180892038029015e+00
6.174470844465715369e-02	1.582142017109919641e+00	-2.029991384730465143e+00	-1.321964489680666821e+00	-1.567305381429571431e+00	6.172458432202006406e+00
6.962296410190509099e-02	1.571993970983162292e+00	-2.032954123937884106e+00	-1.329717028804847878e+00	-1.536516539337948073e+00	6.154041240155379455e+00
7.745048636144018228e-02	1.561830050459887875e+00	-2.036358016313670305e+00	-1.337315994633232918e+00	-1.505821349177540069e+00	6.134971081613571187e+00
8.522719028371905647e-02	1.551647901397646301e+00	-2.040262151337060459e+00	-1.344761863133467239e+00	-1.475222976866749525e+00	6.115285569682100686e+00
9.295297827797459334e-02	1.541444889809357788e+00	-2.044719769817447741e+00	-1.352055125421149917e+00	-1.444724411657274832e+00	6.095018181483737862e+00
1.006277389685489992e-01	1.531218126433996796e+00	-2.049779751552932794e+00	-1.359196287159617045e+00	-1.414328481057562481e+00	6.074200092874434631e+00
1.082513461094181118e-01	1.520964490533818214e+00	-2.055485757818246384e+00	-1.366185867944445631e+00	-1.384037864858634448e+00	6.052859099530905951e+00
1.158236571447961577e-01	1.510680656565402291e+00	-2.061876587377810210e+00	-1.373024400188435079e+00	-1.353855112809621009e+00	6.031020045732816470e+00
1.233445125185661656e-01	1.500363113751127075e+00	-2.068987360291657751e+00	-1.379712428835147220e+00	-1.323782653509158802e+00	6.008706287119366607e+00
1.308137347891435986e-01	1.490008187399831430e+00	-2.076848402306950447e+00	-1.386250510766421584e+00	-1.293822805591108960e+00	5.985938255360565563e+00
1.382311275405697371e-01	1.479612062331860267e+00	-2.085486314660215612e+00	-1.392639213895032313e+00	-1.263977791746655033e+00	5.962734803417447438e+00
1.455964751659793166e-01	1.469170797104662141e+00	-2.094924600750346144e+00	-1.398879117227241897e+00	-1.234249741031014258e+00	5.939113986819279489e+00
1.529095422781095170e-01	1.458680342151495779e+00	-2.105183219391619787e+00	-1.404970810408776583e+00	-1.204640696345308015e+00	5.915092461877179630e+00
1.601700731370861996e-01	1.448136557772006672e+00	-2.116277833322897095e+00	-1.410914893222996014e+00	-1.175152621975444456e+00	5.890684408488027657e+00
1.673777907102473594e-01	1.437535236177002851e+00	-2.128221085228688025e+00	-1.416711974588020784e+00	-1.145787416852677598e+00	5.865903226319232999e+00
1.745323969051130186e-01	1.426872110608252475e+00	-2.141023167039747932e+00	-1.422362672860032928e+00	-1.116546910432348216e+00	5.840762272424512958e+00
1.816335720712860535e-01	1.416142872469978720e+00	-2.154690861657627465e+00	-1.427867615208563423e+00	-1.087432869637721566e+00	5.815273524605345301e+00
1.886809748747161897e-01	1.405343184771264298e+00	-2.169229331474525679e+00	-1.433227437375733881e+00	-1.058447001429685175e+00	5.789449659188676378e+00
1.956742428524607391e-01	1.394468689293412389e+00	-2.184640761169930556e+00	-1.438442784212733638e+00	-1.029590948333332090e+00	5.763302490848104753e+00
2.026129914516762442e-01	1.383515027373682260e+00	-2.200924050066078053e+00	-1.443514308249774336e+00	-1.000866299493860412e+00	5.736842594141933205e+00
2.094968141806593243e-01	1.372477850604074900e+00	-2.218075959565112498e+00	-1.448442669586860188e+00	-9.722745905015861556e-01	5.710080564996587782e+00
2.163252827982959370e-01	1.361352830761798360e+00	-2.236092224759090641e+00	-1.453228535768871454e+00	-9.438173025229721347e-01	5.683028245117895949e+00
2.230979479881347038e-01	1.350135664365263111e+00	-2.254966057862930029e+00	-1.457872582212283996e+00	-9.154958555363004180e-01	5.655696979431240834e+00
2.298143387978270891e-01	1.338822090738867487e+00	-2.274688011472790095e+00	-1.462375490986024040e+00	-8.873116171310639899e-01	5.628097413084731215e+00
2.364739630203610832e-01	1.327407899763740629e+00	-2.295247066023193838e+00	-1.466737950729291695e+00	-8.592658998475801724e-01	5.600240674059136836e+00
2.430763075321236422e-01	1.315888940051916034e+00	-2.316630986987775032e+00	-1.470960656459822102e+00	-8.313599593320328829e-01	5.572138680495129393e+00
2.496208388328120253e-01	1.304261124809693362e+00	-2.338825661852069970e+00	-1.475044309601450943e+00	-8.035949903076093914e-01	5.543803374401761630e+00
2.561070030940871267e-01	1.292520443275663622e+00	-2.361815158168724338e+00	-1.478989617254098610e+00	-7.759721288077954249e-01	5.515246722547601621e+00
2.625342266249240386e-01	1.280662967404582187e+00	-2.385582203838225723e+00	-1.482797291984985222e+00	-7.484924496379687930e-01	5.486481164595716109e+00
2.689019163247128863e-01	1.268684858481398336e+00	-2.410108440741510094e+00	-1.486468051559483694e+00	-7.211569640523015634e-01	5.457519846568345656e+00
2.752094602145372937e-01	1.256582372434901229e+00	-2.435374105404434886e+00	-1.490002618761689046e+00	-6.939666162978850306e-01	5.428376165281292742e+00
2.814562278318963884e-01	1.244351867676223300e+00	-2.461358129218297108e+00	-1.493401720853915426e+00	-6.669222835321838572e-01	5.399063799281407228e+00
2.876415707741731831e-01	1.231989810403801622e+00	-2.488038390983319914e+00	-1.496666089273721578e+00	-6.400247732189061622e-01	5.369596913765462887e+00
2.937648232614836208e-01	1.219492779575074071e+00	-2.515391969251595583e+00	-1.499796459305992036e+00	-6.132748205100484462e-01	5.339990414477028935e+00
2.998253027543782423e-01	1.206857470847323421e+00	-2.543394898353312783e+00	-1.502793569810636720e+00	-5.866730847471804955e-01	5.310259498671314304e+00
3.058223104874610021e-01	1.194080702280791995e+00	-2.572022285252273832e+00	-1.505658162697862235e+00	-5.602201489639960785e-01	5.280419700889183332e+00
3.117551321008705245e-01	1.181159418076163981e+00	-2.601248498643712992e+00	-1.508390982563918570e+00	-5.339165172609752208e-01	5.250487035231287791e+00
3.176230382894862925e-01	1.168090692030662625e+00	-2.631047352202131151e+00	-1.510992776315724040e+00	-5.077626122284160104e-01	5.220478225810410322e+00
3.234252854932990751e-01	1.154871730259314333e+00	-2.661391960018590908e+00	-1.513464292843825998e+00	-4.817587717064174546e-01	5.190410256128814126e+00
3.291611165143835116e-01	1.141499874886383825e+00	-2.692254849219580137e+00	-1.515806282465805177e+00	-4.559052482911074566e-01	5.160300427337062956e+00
3.348297612123908862e-01	1.127972606383321752e+00	-2.723608094644191624e+00	-1.518019496519605882e+00	-4.302022069841990870e-01	5.130166458954761310e+00
3.404304372109528409e-01	1.114287545627423714e+00	-2.755423451104434207e+00	-1.520104686944187655e+00	-4.046497228921927536e-01	5.100026719485555304e+00
3.459623506298107887e-01	1.100442455453691126e+00	-2.787672278968329920e+00	-1.522062605888738540e+00	-3.792477784694620602e-01	5.069899716977488424e+00
3.514246967536876487e-01	1.086435242620047203e+00	-2.820325655572673895e+00	-1.523894005140754571e+00	-3.539962634419299703e-01	5.039804221164587261e+00
3.568166607648280975e-01	1.072263958835641517e+00	-2.853354470130284426e+00	-1.525599635683873911e+00	-3.288949728276655549e-01	5.009759331414585404e+00
3.621374184661168560e-01	1.057926801612141698e+00	-2.886729473765285547e+00	-1.527180247213959063e+00	-3.039436056152898802e-01	4.979784420185382032e+00
3.673861370352219380e-01	1.043422114718353777e+00	-2.920421369621863050e+00	-1.528636587705021421e+00	-2.791417624758299465e-01	4.949899451310841414e+00
3.725619757522502518e-01	1.028748388406882208e+00	-2.954400818324984357e+00	-1.529969402911969034e+00	-2.544889447670940497e-01	4.920124199821927391e+00
3.776640867144220315e-01	1.013904259368680005e+00	-2.988638544111097417e+00	-1.531179435842105585e+00	-2.299845542336661219e-01	4.890478787686603823e+00
3.826916155813211984e-01	9.988885102777713687e-01	-3.023105388218880307e+00	-1.532267426288813184e+00	-2.056278915993669520e-01	4.860983531478936470e+00
3.876437023048280861e-01	9.837000691519895978e-01	-3.057772266260485594e+00	-1.533234110330918609e+00	-1.814181558124287053e-01	4.831658756627035700e+00
3.925194818113526551e-01	9.683380093900505470e-01	-3.092610202491528071e+00	-1.534080219675644674e+00	-1.573544449293836078e-01	4.802524739849616253e+00
3.973180847638118074e-01	9.528015477399155442e-01	-3.127590685884058530e+00	-1.534806481294849645e+00	-1.334357542718906664e-01	4.773602165093294047e+00
4.020386382764848388e-01	9.370900428959825224e-01	-3.162685436365904934e+00	-1.535413616917448598e+00	-1.096609761085903384e-01	4.744911649526791564e+00
4.066802666189354709e-01	9.212029939348963525e-01	-3.197866540151096615e+00	-1.535902342509291696e+00	-8.602889958864015640e-02	4.716473858634650185e+00
4.112420919065991054e-01	9.051400386742836091e-01	-3.233106308409276153e+00	-1.536273367731413542e+00	-6.253821112721706654e-02	4.688309133341622470e+00
4.157232347644718717e-01	8.889009522560248344e-01	-3.268377593239222278e+00	-1.536527395331220625e+00	-3.918749574267020586e-02	4.660437975330733451e+00
4.201228150446192910e-01	8.724856439122443685e-01	-3.303653763233853624e+00	-1.536665120788725192e+00	-1.597523551001159281e-02	4.632880903049853671e+00
4.244399524819109093e-01	8.558941548042555691e-01	-3.338908665003600618e+00	-1.536687231768389728e+00	7.100189507367665048e-03	4.605658287426949826e+00
4.286737673494884771e-01	8.391266553771519199e-01	-3.374116690170183119e+00	-1.536594407622829950e+00	3.004050078101959398e-02	4.578790380332076637e+00
4.328233810786414337e-01	8.221834428506301640e-01	-3.409252699955402477e+00	-1.536387318806041735e+00	5.284751977972823589e-02	4.552296968423444667e+00
4.368879168861183881e-01	8.050649382302940138e-01	-3.444292290327553019e+00	-1.536066626384128497e+00	7.552316727277402775e-02	4.526198049357610387e+00
4.408665004020500544e-01	7.877716829372759522e-01	-3.479211652143362699e+00	-1.535632981618724857e+00	9.806946322537550553e-02	4.500513310768859299e+00
