No,TIME,Vel_TX@StRq2,Vel_TY@StRq2,Vel_TZ@StRq2
6841,1.3680000e-01,9.5204423e+02,5.2812712e+01,-3.5648210e+02
6842,1.3682000e-01,8.9758691e+02,5.0833116e+01,-3.3834372e+02
6843,1.3684000e-01,8.4273774e+02,4.8848231e+01,-3.2002934e+02
6844,1.3686000e-01,7.8751449e+02,4.6857679e+01,-3.0154713e+02
6845,1.3688000e-01,7.3193565e+02,4.4862967e+01,-2.8290532e+02
6846,1.3690000e-01,6.7602102e+02,4.2868215e+01,-2.6411228e+02
6847,1.3692000e-01,6.1978865e+02,4.0871162e+01,-2.4517584e+02
6848,1.3694000e-01,5.6325698e+02,3.8873053e+01,-2.2610443e+02
6849,1.3696000e-01,5.0644629e+02,3.6874989e+01,-2.0690721e+02
6850,1.3698000e-01,4.4937901e+02,3.4850857e+01,-1.8759894e+02
6851,1.3700000e-01,3.9207823e+02,3.2834671e+01,-1.6818711e+02
6852,1.3702000e-01,3.3456758e+02,3.0825570e+01,-1.4868081e+02
6853,1.3704000e-01,2.7687065e+02,2.8822144e+01,-1.2908959e+02
6854,1.3706000e-01,2.1900925e+02,2.6825969e+01,-1.0942334e+02
6855,1.3708000e-01,1.6100520e+02,2.4834102e+01,-8.9691005e+01
6856,1.3710000e-01,1.0288158e+02,2.2847763e+01,-6.9902517e+01
6857,1.3712000e-01,4.4662887e+01,2.0867920e+01,-5.0068592e+01
6858,1.3714000e-01,-1.3624453e+01,1.8903179e+01,-3.0212065e+01
6859,1.3716000e-01,-7.1933229e+01,1.6944717e+01,-1.0343073e+01
6860,1.3718000e-01,-1.3023978e+02,1.4991052e+01,9.5296715e+00
6861,1.3720000e-01,-1.8852504e+02,1.3069788e+01,2.9401544e+01
6862,1.3722000e-01,-2.4676886e+02,1.1149347e+01,4.9261145e+01
6863,1.3724000e-01,-3.0495043e+02,9.2325431e+00,6.9098268e+01
6864,1.3726000e-01,-3.6304782e+02,7.3229723e+00,8.8902509e+01
6865,1.3728000e-01,-4.2103684e+02,5.4252003e+00,1.0866128e+02
6866,1.3730000e-01,-4.7889663e+02,3.5488715e+00,1.2836269e+02
6867,1.3732000e-01,-5.3659743e+02,1.6720946e+00,1.4799495e+02
6868,1.3734000e-01,-5.9411563e+02,-2.1785619e-01,1.6754637e+02
6869,1.3736000e-01,-6.5143036e+02,-2.0874689e+00,1.8701098e+02
6870,1.3738000e-01,-7.0852219e+02,-3.9371997e+00,2.0638118e+02
6871,1.3740000e-01,-7.6536841e+02,-5.7658359e+00,2.2564605e+02
6872,1.3742000e-01,-8.2194493e+02,-7.5749218e+00,2.4479554e+02
6873,1.3744000e-01,-8.7822960e+02,-9.3651914e+00,2.6382037e+02
6874,1.3746000e-01,-9.3420259e+02,-1.1136496e+01,2.8271196e+02
6875,1.3748000e-01,-9.8984566e+02,-1.2888130e+01,3.0146219e+02
6876,1.3750000e-01,-1.0451412e+03,-1.4619162e+01,3.2006313e+02
6877,1.3752000e-01,-1.1000685e+03,-1.6327127e+01,3.3850465e+02
6878,1.3754000e-01,-1.1546060e+03,-1.8012447e+01,3.5677783e+02
6879,1.3756000e-01,-1.2087350e+03,-1.9675320e+01,3.7487485e+02
6880,1.3758000e-01,-1.2624397e+03,-2.1315396e+01,3.9278885e+02
6881,1.3760000e-01,-1.3157059e+03,-2.2931952e+01,4.1051357e+02
6882,1.3762000e-01,-1.3685184e+03,-2.4501815e+01,4.2804426e+02
6883,1.3764000e-01,-1.4208587e+03,-2.6051671e+01,4.4537136e+02
6884,1.3766000e-01,-1.4727116e+03,-2.7580230e+01,4.6248795e+02
6885,1.3768000e-01,-1.5240649e+03,-2.9085390e+01,4.7938848e+02
6886,1.3770000e-01,-1.5749068e+03,-3.0565286e+01,4.9606767e+02
6887,1.3772000e-01,-1.6252222e+03,-3.2018441e+01,5.1251902e+02
6888,1.3774000e-01,-1.6749970e+03,-3.3444647e+01,5.2873687e+02
6889,1.3776000e-01,-1.7242211e+03,-3.4843473e+01,5.4471698e+02
6890,1.3778000e-01,-1.7728877e+03,-3.6214115e+01,5.6045627e+02
6891,1.3780000e-01,-1.8209922e+03,-3.7555633e+01,5.7595227e+02
6892,1.3782000e-01,-1.8685263e+03,-3.8867303e+01,5.9120128e+02
6893,1.3784000e-01,-1.9154810e+03,-4.0148757e+01,6.0619955e+02
6894,1.3786000e-01,-1.9618497e+03,-4.1406785e+01,6.2095796e+02
6895,1.3788000e-01,-2.0076488e+03,-4.2629941e+01,6.3546928e+02
6896,1.3790000e-01,-2.0528732e+03,-4.3817048e+01,6.4972930e+02
6897,1.3792000e-01,-2.0975116e+03,-4.4969105e+01,6.6373346e+02
6898,1.3794000e-01,-2.1415532e+03,-4.6086864e+01,6.7747744e+02
6899,1.3796000e-01,-2.1849913e+03,-4.7171053e+01,6.9095847e+02
6900,1.3798000e-01,-2.2278229e+03,-4.8222748e+01,7.0417502e+02
6901,1.3800000e-01,-2.2700474e+03,-4.9241937e+01,7.1712651e+02
6902,1.3802000e-01,-2.3116593e+03,-5.0244348e+01,7.2980933e+02
6903,1.3804000e-01,-2.3526554e+03,-5.1210432e+01,7.4222328e+02
6904,1.3806000e-01,-2.3930344e+03,-5.2141183e+01,7.5436816e+02
6905,1.3808000e-01,-2.4328006e+03,-5.3023605e+01,7.6624703e+02
6906,1.3810000e-01,-2.4719568e+03,-5.3875485e+01,7.7785932e+02
6907,1.3812000e-01,-2.5105032e+03,-5.4697309e+01,7.8920567e+02
6908,1.3814000e-01,-2.5484397e+03,-5.5487102e+01,8.0028573e+02
6909,1.3816000e-01,-2.5857680e+03,-5.6243595e+01,8.1109986e+02
6910,1.3818000e-01,-2.6224921e+03,-5.6966119e+01,8.2164922e+02
6911,1.3820000e-01,-2.6586138e+03,-5.7656929e+01,8.3193610e+02
6912,1.3822000e-01,-2.6941353e+03,-5.8314985e+01,8.4196124e+02
6913,1.3824000e-01,-2.7290608e+03,-5.8939404e+01,8.5172575e+02
6914,1.3826000e-01,-2.7633959e+03,-5.9529671e+01,8.6123135e+02
6915,1.3828000e-01,-2.7971470e+03,-6.0085698e+01,8.7048014e+02
6916,1.3830000e-01,-2.8303197e+03,-6.0609104e+01,8.7947503e+02
6917,1.3832000e-01,-2.8629190e+03,-6.1099826e+01,8.8821798e+02
6918,1.3834000e-01,-2.8949501e+03,-6.1557872e+01,8.9671098e+02
6919,1.3836000e-01,-2.9264185e+03,-6.1983386e+01,9.0495611e+02
6920,1.3838000e-01,-2.9573293e+03,-6.2376539e+01,9.1295536e+02
6921,1.3840000e-01,-2.9876875e+03,-6.2737870e+01,9.2071090e+02
6922,1.3842000e-01,-3.0174987e+03,-6.3067872e+01,9.2822514e+02
6923,1.3844000e-01,-3.0467692e+03,-6.3366962e+01,9.3550056e+02
6924,1.3846000e-01,-3.0755053e+03,-6.3635343e+01,9.4253921e+02
6925,1.3848000e-01,-3.1037130e+03,-6.3873550e+01,9.4934350e+02
6926,1.3850000e-01,-3.1313982e+03,-6.4082277e+01,9.5591603e+02
6927,1.3852000e-01,-3.1585670e+03,-6.4262068e+01,9.6225956e+02
6928,1.3854000e-01,-3.1852262e+03,-6.4413378e+01,9.6837696e+02
6929,1.3856000e-01,-3.2113827e+03,-6.4536898e+01,9.7427118e+02
6930,1.3858000e-01,-3.2370437e+03,-6.4633109e+01,9.7994519e+02
6931,1.3860000e-01,-3.2622160e+03,-6.4702314e+01,9.8540194e+02
6932,1.3862000e-01,-3.2869068e+03,-6.4744839e+01,9.9064441e+02
6933,1.3864000e-01,-3.3111228e+03,-6.4761045e+01,9.9567553e+02
6934,1.3866000e-01,-3.3348709e+03,-6.4751323e+01,1.0004982e+03
6935,1.3868000e-01,-3.3581578e+03,-6.4716081e+01,1.0051155e+03
6936,1.3870000e-01,-3.3809903e+03,-6.4655745e+01,1.0095302e+03
6937,1.3872000e-01,-3.4033754e+03,-6.4570764e+01,1.0137452e+03
6938,1.3874000e-01,-3.4253198e+03,-6.4461578e+01,1.0177637e+03
6939,1.3876000e-01,-3.4468306e+03,-6.4328417e+01,1.0215879e+03
6940,1.3878000e-01,-3.4679148e+03,-6.4171786e+01,1.0252206e+03
6941,1.3880000e-01,-3.4885794e+03,-6.3992331e+01,1.0286646e+03
6942,1.3882000e-01,-3.5088325e+03,-6.3783344e+01,1.0319241e+03
6943,1.3884000e-01,-3.5286804e+03,-6.3554523e+01,1.0350014e+03
6944,1.3886000e-01,-3.5481292e+03,-6.3305907e+01,1.0378988e+03
6945,1.3888000e-01,-3.5671853e+03,-6.3037408e+01,1.0406193e+03
6946,1.3890000e-01,-3.5858550e+03,-6.2749222e+01,1.0431656e+03
6947,1.3892000e-01,-3.6041449e+03,-6.2441711e+01,1.0455407e+03
6948,1.3894000e-01,-3.6220617e+03,-6.2115302e+01,1.0477474e+03
6949,1.3896000e-01,-3.6396118e+03,-6.1770457e+01,1.0497886e+03
6950,1.3898000e-01,-3.6568020e+03,-6.1407617e+01,1.0516672e+03
6951,1.3900000e-01,-3.6736402e+03,-6.1024551e+01,1.0533868e+03
6952,1.3902000e-01,-3.6901326e+03,-6.0625136e+01,1.0549489e+03
6953,1.3904000e-01,-3.7062850e+03,-6.0209378e+01,1.0563557e+03
6954,1.3906000e-01,-3.7221031e+03,-5.9777716e+01,1.0576103e+03
6955,1.3908000e-01,-3.7375927e+03,-5.9330558e+01,1.0587154e+03
6956,1.3910000e-01,-3.7527598e+03,-5.8868470e+01,1.0596741e+03
6957,1.3912000e-01,-3.7676103e+03,-5.8391974e+01,1.0604896e+03
6958,1.3914000e-01,-3.7821503e+03,-5.7901318e+01,1.0611646e+03
6959,1.3916000e-01,-3.7963855e+03,-5.7396779e+01,1.0617018e+03
6960,1.3918000e-01,-3.8103219e+03,-5.6878704e+01,1.0621035e+03
6961,1.3920000e-01,-3.8239652e+03,-5.6347470e+01,1.0623723e+03
6962,1.3922000e-01,-3.8373208e+03,-5.5803693e+01,1.0625112e+03
6963,1.3924000e-01,-3.8503942e+03,-5.5247798e+01,1.0625232e+03
6964,1.3926000e-01,-3.8631911e+03,-5.4679562e+01,1.0624099e+03
6965,1.3928000e-01,-3.8757169e+03,-5.4099341e+01,1.0621733e+03
6966,1.3930000e-01,-3.8879771e+03,-5.3507819e+01,1.0618160e+03
6967,1.3932000e-01,-3.8999768e+03,-5.2905411e+01,1.0613403e+03
6968,1.3934000e-01,-3.9117210e+03,-5.2292497e+01,1.0607486e+03
6969,1.3936000e-01,-3.9232139e+03,-5.1670185e+01,1.0600446e+03
6970,1.3938000e-01,-3.9344603e+03,-5.1038420e+01,1.0592309e+03
6971,1.3940000e-01,-3.9454651e+03,-5.0397148e+01,1.0583097e+03
6972,1.3942000e-01,-3.9562330e+03,-4.9746450e+01,1.0572829e+03
6973,1.3944000e-01,-3.9667686e+03,-4.9086514e+01,1.0561524e+03
6974,1.3946000e-01,-3.9770760e+03,-4.8417826e+01,1.0549208e+03
6975,1.3948000e-01,-3.9871589e+03,-4.7741257e+01,1.0535916e+03
6976,1.3950000e-01,-3.9970220e+03,-4.7051975e+01,1.0521668e+03
6977,1.3952000e-01,-4.0066699e+03,-4.6355139e+01,1.0506474e+03
6978,1.3954000e-01,-4.0161066e+03,-4.5650948e+01,1.0490349e+03
6979,1.3956000e-01,-4.0253364e+03,-4.4940108e+01,1.0473327e+03
6980,1.3958000e-01,-4.0343632e+03,-4.4222992e+01,1.0455442e+03
6981,1.3960000e-01,-4.0431915e+03,-4.3499159e+01,1.0436717e+03
6982,1.3962000e-01,-4.0518256e+03,-4.2768276e+01,1.0417170e+03
6983,1.3964000e-01,-4.0602694e+03,-4.2031165e+01,1.0396839e+03
6984,1.3966000e-01,-4.0685273e+03,-4.1287364e+01,1.0375744e+03
6985,1.3968000e-01,-4.0766038e+03,-4.0536451e+01,1.0353903e+03
6986,1.3970000e-01,-4.0845030e+03,-3.9779083e+01,1.0331349e+03
6987,1.3972000e-01,-4.0922303e+03,-3.9015084e+01,1.0308108e+03
6988,1.3974000e-01,-4.0997913e+03,-3.8244721e+01,1.0284220e+03
6989,1.3976000e-01,-4.1071912e+03,-3.7467802e+01,1.0259719e+03
6990,1.3978000e-01,-4.1144356e+03,-3.6684855e+01,1.0234654e+03
6991,1.3980000e-01,-4.1215341e+03,-3.5895270e+01,1.0209064e+03
6992,1.3982000e-01,-4.1284968e+03,-3.5097739e+01,1.0182982e+03
6993,1.3984000e-01,-4.1353324e+03,-3.4290937e+01,1.0156429e+03
6994,1.3986000e-01,-4.1420473e+03,-3.3469307e+01,1.0129422e+03
6995,1.3988000e-01,-4.1486458e+03,-3.2637847e+01,1.0101965e+03
6996,1.3990000e-01,-4.1551310e+03,-3.1796710e+01,1.0074062e+03
6997,1.3992000e-01,-4.1615049e+03,-3.0946002e+01,1.0045712e+03
6998,1.3994000e-01,-4.1677688e+03,-3.0086092e+01,1.0016916e+03
6999,1.3996000e-01,-4.1739238e+03,-2.9217665e+01,9.9876740e+02
7000,1.3998000e-01,-4.1799706e+03,-2.8341573e+01,9.9579850e+02
7001,1.4000000e-01,-4.1859096e+03,-2.7458402e+01,9.9278459e+02
7002,1.4002000e-01,-4.1917415e+03,-2.6568838e+01,9.8972554e+02
7003,1.4004000e-01,-4.1974673e+03,-2.5673613e+01,9.8662138e+02
7004,1.4006000e-01,-4.2030884e+03,-2.4773277e+01,9.8347225e+02
7005,1.4008000e-01,-4.2086059e+03,-2.3868412e+01,9.8027823e+02
7006,1.4010000e-01,-4.2140200e+03,-2.2959653e+01,9.7703935e+02
7007,1.4012000e-01,-4.2193306e+03,-2.2047649e+01,9.7375559e+02
7008,1.4014000e-01,-4.2245377e+03,-2.1128203e+01,9.7042746e+02
7009,1.4016000e-01,-4.2296406e+03,-2.0207312e+01,9.6705461e+02
7010,1.4018000e-01,-4.2346392e+03,-1.9285787e+01,9.6363697e+02
7011,1.4020000e-01,-4.2395332e+03,-1.8360285e+01,9.6016726e+02
7012,1.4022000e-01,-4.2443150e+03,-1.7435542e+01,9.5664793e+02
7013,1.4024000e-01,-4.2489840e+03,-1.6513389e+01,9.5308108e+02
7014,1.4026000e-01,-4.2535413e+03,-1.5594160e+01,9.4946802e+02
7015,1.4028000e-01,-4.2579886e+03,-1.4682119e+01,9.4580907e+02
7016,1.4030000e-01,-4.2623274e+03,-1.3772032e+01,9.4210508e+02
7017,1.4032000e-01,-4.2665593e+03,-1.2863393e+01,9.3835661e+02
7018,1.4034000e-01,-4.2706858e+03,-1.1956302e+01,9.3456406e+02
7019,1.4036000e-01,-4.2747085e+03,-1.1050973e+01,9.3072780e+02
7020,1.4038000e-01,-4.2786288e+03,-1.0147691e+01,9.2684817e+02
7021,1.4040000e-01,-4.2824483e+03,-9.2467641e+00,9.2292560e+02
7022,1.4042000e-01,-4.2861697e+03,-8.3498188e+00,9.1896256e+02
7023,1.4044000e-01,-4.2897987e+03,-7.4560470e+00,9.1495965e+02
7024,1.4046000e-01,-4.2933374e+03,-6.5650078e+00,9.1091640e+02
7025,1.4048000e-01,-4.2967854e+03,-5.6769396e+00,9.0683253e+02
7026,1.4050000e-01,-4.3001421e+03,-4.7922496e+00,9.0270724e+02
7027,1.4052000e-01,-4.3034069e+03,-3.9118495e+00,8.9854025e+02
7028,1.4054000e-01,-4.3065795e+03,-3.0366551e+00,8.9433180e+02
7029,1.4056000e-01,-4.3096591e+03,-2.1675781e+00,8.9008515e+02
7030,1.4058000e-01,-4.3126435e+03,-1.3028210e+00,8.8579625e+02
7031,1.4060000e-01,-4.3155332e+03,-4.4317806e-01,8.8146342e+02
7032,1.4062000e-01,-4.3183293e+03,4.1030136e-01,8.7708579e+02
7033,1.4064000e-01,-4.3210340e+03,1.2580636e+00,8.7265749e+02
7034,1.4066000e-01,-4.3236499e+03,2.0959449e+00,8.6818256e+02
7035,1.4068000e-01,-4.3261780e+03,2.9230382e+00,8.6366206e+02
7036,1.4070000e-01,-4.3286191e+03,3.7386745e+00,8.5909661e+02
7037,1.4072000e-01,-4.3309729e+03,4.5395200e+00,8.5449271e+02
7038,1.4074000e-01,-4.3332403e+03,5.3304728e+00,8.4984257e+02
7039,1.4076000e-01,-4.3354236e+03,6.1142053e+00,8.4513442e+02
7040,1.4078000e-01,-4.3375234e+03,6.8840843e+00,8.4037263e+02
7041,1.4080000e-01,-4.3395387e+03,7.6350209e+00,8.3556724e+02
7042,1.4082000e-01,-4.3414696e+03,8.3729101e+00,8.3070898e+02
7043,1.4084000e-01,-4.3433172e+03,9.1017352e+00,8.2578175e+02
7044,1.4086000e-01,-4.3450796e+03,9.8129104e+00,8.2078983e+02
7045,1.4088000e-01,-4.3467539e+03,1.0500084e+01,8.1574291e+02
7046,1.4090000e-01,-4.3483411e+03,1.1176174e+01,8.1061336e+02
7047,1.4092000e-01,-4.3498358e+03,1.1828197e+01,8.0541178e+02
7048,1.4094000e-01,-4.3512384e+03,1.2467276e+01,8.0010687e+02
7049,1.4096000e-01,-4.3525408e+03,1.3073433e+01,7.9471943e+02
7050,1.4098000e-01,-4.3537402e+03,1.3660199e+01,7.8921893e+02
7051,1.4100000e-01,-4.3548233e+03,1.4212348e+01,7.8363023e+02
7052,1.4102000e-01,-4.3557821e+03,1.4731329e+01,7.7794153e+02
7053,1.4104000e-01,-4.3566072e+03,1.5225972e+01,7.7212477e+02
7054,1.4106000e-01,-4.3572794e+03,1.5669630e+01,7.6621811e+02
7055,1.4108000e-01,-4.3577895e+03,1.6069766e+01,7.6022057e+02
7056,1.4110000e-01,-4.3581258e+03,1.6424292e+01,7.5414402e+02
7057,1.4112000e-01,-4.3582773e+03,1.6731495e+01,7.4800427e+02
7058,1.4114000e-01,-4.3582355e+03,1.6989945e+01,7.4181720e+02
7059,1.4116000e-01,-4.3579956e+03,1.7209801e+01,7.3557984e+02
7060,1.4118000e-01,-4.3575501e+03,1.7373599e+01,7.2933516e+02
7061,1.4120000e-01,-4.3569101e+03,1.7502451e+01,7.2307075e+02
7062,1.4122000e-01,-4.3560800e+03,1.7584012e+01,7.1681901e+02
7063,1.4124000e-01,-4.3550788e+03,1.7636154e+01,7.1057685e+02
7064,1.4126000e-01,-4.3539227e+03,1.7647753e+01,7.0434384e+02
7065,1.4128000e-01,-4.3526264e+03,1.7639039e+01,6.9812205e+02
7066,1.4130000e-01,-4.3512029e+03,1.7617619e+01,6.9191281e+02
7067,1.4132000e-01,-4.3496642e+03,1.7592429e+01,6.8570704e+02
7068,1.4134000e-01,-4.3480160e+03,1.7554313e+01,6.7952199e+02
7069,1.4136000e-01,-4.3462725e+03,1.7526184e+01,6.7335180e+02
7070,1.4138000e-01,-4.3444430e+03,1.7490412e+01,6.6719368e+02
7071,1.4140000e-01,-4.3425349e+03,1.7447663e+01,6.6104492e+02
7072,1.4142000e-01,-4.3405535e+03,1.7400312e+01,6.5490403e+02
7073,1.4144000e-01,-4.3385042e+03,1.7336060e+01,6.4875946e+02
7074,1.4146000e-01,-4.3363857e+03,1.7269753e+01,6.4261888e+02
7075,1.4148000e-01,-4.3341996e+03,1.7205234e+01,6.3648315e+02
7076,1.4150000e-01,-4.3319475e+03,1.7138909e+01,6.3036103e+02
7077,1.4152000e-01,-4.3296325e+03,1.7092518e+01,6.2424688e+02
7078,1.4154000e-01,-4.3272545e+03,1.7045233e+01,6.1813764e+02
7079,1.4156000e-01,-4.3248127e+03,1.6994778e+01,6.1203212e+02
7080,1.4158000e-01,-4.3223076e+03,1.6923577e+01,6.0592776e+02
7081,1.4160000e-01,-4.3197379e+03,1.6853124e+01,5.9982553e+02
7082,1.4162000e-01,-4.3171009e+03,1.6786963e+01,5.9372600e+02
7083,1.4164000e-01,-4.3143919e+03,1.6742527e+01,5.8763134e+02
7084,1.4166000e-01,-4.3116080e+03,1.6700661e+01,5.8154083e+02
7085,1.4168000e-01,-4.3087473e+03,1.6658762e+01,5.7545440e+02
7086,1.4170000e-01,-4.3058104e+03,1.6604638e+01,5.6936196e+02
7087,1.4172000e-01,-4.3027932e+03,1.6549992e+01,5.6327212e+02
7088,1.4174000e-01,-4.2996944e+03,1.6497518e+01,5.5718671e+02
7089,1.4176000e-01,-4.2965116e+03,1.6461827e+01,5.5110836e+02
7090,1.4178000e-01,-4.2932436e+03,1.6427054e+01,5.4503679e+02
7091,1.4180000e-01,-4.2898899e+03,1.6391329e+01,5.3897221e+02
7092,1.4182000e-01,-4.2864517e+03,1.6341814e+01,5.3291359e+02
7093,1.4184000e-01,-4.2829286e+03,1.6293447e+01,5.2686220e+02
7094,1.4186000e-01,-4.2793200e+03,1.6247469e+01,5.2081889e+02
7095,1.4188000e-01,-4.2756234e+03,1.6211945e+01,5.1479419e+02
7096,1.4190000e-01,-4.2718416e+03,1.6178833e+01,5.0878057e+02
7097,1.4192000e-01,-4.2679736e+03,1.6145737e+01,5.0277710e+02
7098,1.4194000e-01,-4.2640181e+03,1.6111653e+01,4.9678351e+02
7099,1.4196000e-01,-4.2599734e+03,1.6075617e+01,4.9079987e+02
7100,1.4198000e-01,-4.2558397e+03,1.6026512e+01,4.8482523e+02
7101,1.4200000e-01,-4.2516161e+03,1.5975514e+01,4.7886056e+02
7102,1.4202000e-01,-4.2473014e+03,1.5922851e+01,4.7290639e+02
7103,1.4204000e-01,-4.2428948e+03,1.5867476e+01,4.6696318e+02
7104,1.4206000e-01,-4.2383943e+03,1.5817951e+01,4.6103232e+02
7105,1.4208000e-01,-4.2337995e+03,1.5762783e+01,4.5511344e+02
7106,1.4210000e-01,-4.2291103e+03,1.5700578e+01,4.4920657e+02
7107,1.4212000e-01,-4.2243264e+03,1.5631139e+01,4.4331186e+02
7108,1.4214000e-01,-4.2194471e+03,1.5554500e+01,4.3742937e+02
7109,1.4216000e-01,-4.2144729e+03,1.5461891e+01,4.3155835e+02
7110,1.4218000e-01,-4.2094027e+03,1.5363090e+01,4.2569962e+02
7111,1.4220000e-01,-4.2042355e+03,1.5258643e+01,4.1985360e+02
7112,1.4222000e-01,-4.1989702e+03,1.5148146e+01,4.1402064e+02
7113,1.4224000e-01,-4.1936060e+03,1.5031077e+01,4.0820110e+02
7114,1.4226000e-01,-4.1881425e+03,1.4907194e+01,4.0239525e+02
7115,1.4228000e-01,-4.1825786e+03,1.4779428e+01,3.9659444e+02
7116,1.4230000e-01,-4.1769091e+03,1.4648841e+01,3.9080722e+02
7117,1.4232000e-01,-4.1711335e+03,1.4507143e+01,3.8503439e+02
7118,1.4234000e-01,-4.1652519e+03,1.4354443e+01,3.7927644e+02
7119,1.4236000e-01,-4.1592639e+03,1.4191669e+01,3.7353365e+02
7120,1.4238000e-01,-4.1531690e+03,1.4019438e+01,3.6780634e+02
7121,1.4240000e-01,-4.1469662e+03,1.3838277e+01,3.6209483e+02
7122,1.4242000e-01,-4.1406546e+03,1.3648623e+01,3.5639938e+02
7123,1.4244000e-01,-4.1342332e+03,1.3450811e+01,3.5072031e+02
7124,1.4246000e-01,-4.1277020e+03,1.3238892e+01,3.4505718e+02
7125,1.4248000e-01,-4.1210598e+03,1.3020373e+01,3.3941076e+02
7126,1.4250000e-01,-4.1143052e+03,1.2795594e+01,3.3378161e+02
7127,1.4252000e-01,-4.1074368e+03,1.2563887e+01,3.2817002e+02
7128,1.4254000e-01,-4.1004533e+03,1.2324006e+01,3.2257621e+02
7129,1.4256000e-01,-4.0933527e+03,1.2075694e+01,3.1700044e+02
7130,1.4258000e-01,-4.0861333e+03,1.1818856e+01,3.1144301e+02
7131,1.4260000e-01,-4.0787923e+03,1.1559229e+01,3.0590492e+02
7132,1.4262000e-01,-4.0713275e+03,1.1290016e+01,3.0038602e+02
7133,1.4264000e-01,-4.0637370e+03,1.1010716e+01,2.9488656e+02
7134,1.4266000e-01,-4.0560193e+03,1.0721181e+01,2.8940680e+02
7135,1.4268000e-01,-4.0481732e+03,1.0419702e+01,2.8394684e+02
7136,1.4270000e-01,-4.0401973e+03,1.0106571e+01,2.7850690e+02
7137,1.4272000e-01,-4.0320905e+03,9.7823516e+00,2.7308728e+02
7138,1.4274000e-01,-4.0238521e+03,9.4423082e+00,2.6768772e+02
7139,1.4276000e-01,-4.0154811e+03,9.0885634e+00,2.6231858e+02
7140,1.4278000e-01,-4.0069793e+03,8.7260355e+00,2.5697196e+02
7141,1.4280000e-01,-3.9983443e+03,8.3543196e+00,2.5164697e+02
7142,1.4282000e-01,-3.9895734e+03,7.9729408e+00,2.4634353e+02
7143,1.4284000e-01,-3.9806632e+03,7.5814930e+00,2.4106186e+02
7144,1.4286000e-01,-3.9716099e+03,7.1841455e+00,2.3580285e+02
7145,1.4288000e-01,-3.9624108e+03,6.7726673e+00,2.3056631e+02
7146,1.4290000e-01,-3.9530642e+03,6.3452982e+00,2.2535228e+02
7147,1.4292000e-01,-3.9435678e+03,5.9025485e+00,2.2016093e+02
7148,1.4294000e-01,-3.9339204e+03,5.4403123e+00,2.1499209e+02
7149,1.4296000e-01,-3.9241196e+03,4.9652371e+00,2.0984660e+02
7150,1.4298000e-01,-3.9141633e+03,4.4752352e+00,2.0472472e+02
7151,1.4300000e-01,-3.9040493e+03,3.9694582e+00,1.9962672e+02
7152,1.4302000e-01,-3.8937745e+03,3.4533280e+00,1.9455357e+02
7153,1.4304000e-01,-3.8833367e+03,2.9221597e+00,1.8950543e+02
7154,1.4306000e-01,-3.8727341e+03,2.3763870e+00,1.8448278e+02
7155,1.4308000e-01,-3.8619647e+03,1.8171613e+00,1.7948618e+02
7156,1.4310000e-01,-3.8510284e+03,1.2377309e+00,1.7451544e+02
7157,1.4312000e-01,-3.8399236e+03,6.4284714e-01,1.6957110e+02
7158,1.4314000e-01,-3.8286464e+03,3.7876889e-02,1.6465415e+02
7159,1.4316000e-01,-3.8171938e+03,-5.8017056e-01,1.5976502e+02
7160,1.4318000e-01,-3.8055628e+03,-1.2101785e+00,1.5490442e+02
7161,1.4320000e-01,-3.7937517e+03,-1.8530211e+00,1.5007291e+02
7162,1.4322000e-01,-3.7817576e+03,-2.5088656e+00,1.4527101e+02
7163,1.4324000e-01,-3.7695759e+03,-3.1743255e+00,1.4049965e+02
7164,1.4326000e-01,-3.7572035e+03,-3.8503067e+00,1.3575949e+02
7165,1.4328000e-01,-3.7446379e+03,-4.5353068e+00,1.3105133e+02
7166,1.4330000e-01,-3.7318752e+03,-5.2251733e+00,1.2637650e+02
7167,1.4332000e-01,-3.7189099e+03,-5.9189852e+00,1.2173612e+02
7168,1.4334000e-01,-3.7057377e+03,-6.6128010e+00,1.1711937e+02
7169,1.4336000e-01,-3.6923530e+03,-7.3117668e+00,1.1253764e+02
7170,1.4338000e-01,-3.6787533e+03,-8.0131995e+00,1.0799367e+02
7171,1.4340000e-01,-3.6649344e+03,-8.7171408e+00,1.0348897e+02
7172,1.4342000e-01,-3.6508950e+03,-9.4143086e+00,9.9025738e+01
7173,1.4344000e-01,-3.6366314e+03,-1.0103862e+01,9.4605648e+01
7174,1.4346000e-01,-3.6221385e+03,-1.0792862e+01,9.0229300e+01
7175,1.4348000e-01,-3.6074149e+03,-1.1469891e+01,8.5898964e+01
7176,1.4350000e-01,-3.5924569e+03,-1.2136071e+01,8.1616017e+01
7177,1.4352000e-01,-3.5772591e+03,-1.2798467e+01,7.7380974e+01
7178,1.4354000e-01,-3.5618182e+03,-1.3439141e+01,7.3196805e+01
7179,1.4356000e-01,-3.5461288e+03,-1.4063106e+01,6.9065017e+01
7180,1.4358000e-01,-3.5301851e+03,-1.4683265e+01,6.4985682e+01
7181,1.4360000e-01,-3.5139838e+03,-1.5278165e+01,6.0962001e+01
7182,1.4362000e-01,-3.4975204e+03,-1.5857878e+01,5.6994936e+01
7183,1.4364000e-01,-3.4807900e+03,-1.6438164e+01,5.3083903e+01
7184,1.4366000e-01,-3.4637894e+03,-1.7007275e+01,4.9230517e+01
