No,TIME,Acc_TX@StRq3,Acc_TY@StRq3,Acc_TZ@StRq3
1927,3.8520000e-02,-7.4895151e+05,6.2031804e+03,2.5915483e+05
1928,3.8540000e-02,-7.4750310e+05,6.3458212e+03,2.5841589e+05
1929,3.8560000e-02,-7.4595805e+05,6.4854204e+03,2.5763415e+05
1930,3.8580000e-02,-7.4431646e+05,6.6223371e+03,2.5680976e+05
1931,3.8600000e-02,-7.4257907e+05,6.7569008e+03,2.5594306e+05
1932,3.8620000e-02,-7.4074703e+05,6.8893868e+03,2.5503454e+05
1933,3.8640000e-02,-7.3882172e+05,7.0200087e+03,2.5408478e+05
1934,3.8660000e-02,-7.3680468e+05,7.1489286e+03,2.5309438e+05
1935,3.8680000e-02,-7.3469754e+05,7.2762595e+03,2.5206402e+05
1936,3.8700000e-02,-7.3250197e+05,7.4020734e+03,2.5099436e+05
1937,3.8720000e-02,-7.3021966e+05,7.5264100e+03,2.4988610e+05
1938,3.8740000e-02,-7.2785233e+05,7.6492857e+03,2.4873996e+05
1939,3.8760000e-02,-7.2541541e+05,7.8850297e+03,2.4757591e+05
1940,3.8780000e-02,-7.2289727e+05,8.0145974e+03,2.4636910e+05
1941,3.8800000e-02,-7.2029507e+05,8.1147792e+03,2.4511957e+05
1942,3.8820000e-02,-7.1760864e+05,8.2134293e+03,2.4382976e+05
1943,3.8840000e-02,-7.1484025e+05,8.3155316e+03,2.4250252e+05
1944,3.8860000e-02,-7.1199332e+05,8.4199389e+03,2.4114035e+05
1945,3.8880000e-02,-7.0907148e+05,8.5249407e+03,2.3974514e+05
1946,3.8900000e-02,-7.0607802e+05,8.6295030e+03,2.3831825e+05
1947,3.8920000e-02,-7.0301578e+05,8.7331904e+03,2.3686071e+05
1948,3.8940000e-02,-6.9988721e+05,8.8358680e+03,2.3537336e+05
1949,3.8960000e-02,-6.9669448e+05,8.9374895e+03,2.3385695e+05
1950,3.8980000e-02,-6.9343956e+05,9.0380021e+03,2.3231224e+05
1951,3.9000000e-02,-6.9012432e+05,9.1373247e+03,2.3073997e+05
1952,3.9020000e-02,-6.8675058e+05,9.2353522e+03,2.2914090e+05
1953,3.9040000e-02,-6.8332014e+05,9.3319689e+03,2.2751578e+05
1954,3.9060000e-02,-6.7984768e+05,9.4251055e+03,2.2587084e+05
1955,3.9080000e-02,-6.7633979e+05,9.5185924e+03,2.2420674e+05
1956,3.9100000e-02,-6.7279123e+05,9.6121358e+03,2.2252166e+05
1957,3.9120000e-02,-6.6919325e+05,9.7043321e+03,2.2081313e+05
1958,3.9140000e-02,-6.6553974e+05,9.7940332e+03,2.1907964e+05
1959,3.9160000e-02,-6.6182902e+05,9.8807289e+03,2.1732106e+05
1960,3.9180000e-02,-6.5806303e+05,9.9644389e+03,2.1553838e+05
1961,3.9200000e-02,-6.5424570e+05,1.0045455e+04,2.1373313e+05
1962,3.9220000e-02,-6.5038154e+05,1.0124121e+04,2.1190698e+05
1963,3.9240000e-02,-6.4647468e+05,1.0201529e+04,2.1006111e+05
1964,3.9260000e-02,-6.4252866e+05,1.0276801e+04,2.0819723e+05
1965,3.9280000e-02,-6.3854677e+05,1.0349803e+04,2.0631667e+05
1966,3.9300000e-02,-6.3453190e+05,1.0420592e+04,2.0442054e+05
1967,3.9320000e-02,-6.3048649e+05,1.0489238e+04,2.0250976e+05
1968,3.9340000e-02,-6.2641263e+05,1.0555730e+04,2.0058514e+05
1969,3.9360000e-02,-6.2231231e+05,1.0619230e+04,1.9864735e+05
1970,3.9380000e-02,-6.1818730e+05,1.0680312e+04,1.9669714e+05
1971,3.9400000e-02,-6.1403922e+05,1.0739201e+04,1.9473523e+05
1972,3.9420000e-02,-6.0986872e+05,1.0798117e+04,1.9276117e+05
1973,3.9440000e-02,-6.0567681e+05,1.0854216e+04,1.9077648e+05
1974,3.9460000e-02,-6.0146571e+05,1.0906985e+04,1.8878231e+05
1975,3.9480000e-02,-5.9723793e+05,1.0956631e+04,1.8677964e+05
1976,3.9500000e-02,-5.9299573e+05,1.1003486e+04,1.8476928e+05
1977,3.9520000e-02,-5.8874099e+05,1.1047807e+04,1.8275187e+05
1978,3.9540000e-02,-5.8447520e+05,1.1089722e+04,1.8072797e+05
1979,3.9560000e-02,-5.8019971e+05,1.1129252e+04,1.7869811e+05
1980,3.9580000e-02,-5.7590396e+05,1.1063745e+04,1.7664588e+05
1981,3.9600000e-02,-5.7160173e+05,1.1087416e+04,1.7459445e+05
1982,3.9620000e-02,-5.6729794e+05,1.1134099e+04,1.7254500e+05
1983,3.9640000e-02,-5.6299292e+05,1.1183068e+04,1.7049439e+05
1984,3.9660000e-02,-5.5868615e+05,1.1224554e+04,1.6844264e+05
1985,3.9680000e-02,-5.5437884e+05,1.1258479e+04,1.6638969e+05
1986,3.9700000e-02,-5.5007286e+05,1.1286646e+04,1.6433580e+05
1987,3.9720000e-02,-5.4576984e+05,1.1310530e+04,1.6228134e+05
1988,3.9740000e-02,-5.4148126e+05,1.1329069e+04,1.6023096e+05
1989,3.9760000e-02,-5.3721156e+05,1.1346229e+04,1.5818465e+05
1990,3.9780000e-02,-5.3295545e+05,1.1361847e+04,1.5614067e+05
1991,3.9800000e-02,-5.2870496e+05,1.1374709e+04,1.5409684e+05
1992,3.9820000e-02,-5.2445446e+05,1.1383877e+04,1.5205184e+05
1993,3.9840000e-02,-5.2019827e+05,1.1394345e+04,1.5000235e+05
1994,3.9860000e-02,-5.1593594e+05,1.1398959e+04,1.4795080e+05
1995,3.9880000e-02,-5.1167283e+05,1.1397079e+04,1.4589958e+05
1996,3.9900000e-02,-5.0741573e+05,1.1390268e+04,1.4385091e+05
1997,3.9920000e-02,-5.0317022e+05,1.1379971e+04,1.4180635e+05
1998,3.9940000e-02,-4.9893984e+05,1.1367089e+04,1.3976683e+05
1999,3.9960000e-02,-4.9472647e+05,1.1352014e+04,1.3773282e+05
2000,3.9980000e-02,-4.9053094e+05,1.1334797e+04,1.3570455e+05
2001,4.0000000e-02,-4.8635362e+05,1.1315323e+04,1.3368216e+05
2002,4.0020000e-02,-4.8219476e+05,1.1293439e+04,1.3166582e+05
2003,4.0040000e-02,-4.7805467e+05,1.1269009e+04,1.2965574e+05
2004,4.0060000e-02,-4.7393377e+05,1.1241945e+04,1.2765216e+05
2005,4.0080000e-02,-4.6982665e+05,1.1219188e+04,1.2565111e+05
2006,4.0100000e-02,-4.6573141e+05,1.1191663e+04,1.2365517e+05
2007,4.0120000e-02,-4.6165245e+05,1.1157929e+04,1.2166655e+05
2008,4.0140000e-02,-4.5759573e+05,1.1119207e+04,1.1968706e+05
2009,4.0160000e-02,-4.5356569e+05,1.1076909e+04,1.1771778e+05
2010,4.0180000e-02,-4.4956451e+05,1.1031971e+04,1.1575908e+05
2011,4.0200000e-02,-4.4559253e+05,1.0984818e+04,1.1381088e+05
2012,4.0220000e-02,-4.4164916e+05,1.0935520e+04,1.1187289e+05
2013,4.0240000e-02,-4.3773353e+05,1.0883977e+04,1.0994485e+05
2014,4.0260000e-02,-4.3384486e+05,1.0830052e+04,1.0802657e+05
2015,4.0280000e-02,-4.2998267e+05,1.0773634e+04,1.0611799e+05
2016,4.0300000e-02,-4.2613798e+05,1.0723562e+04,1.0421339e+05
2017,4.0320000e-02,-4.2230720e+05,1.0668378e+04,1.0231564e+05
2018,4.0340000e-02,-4.1849584e+05,1.0606327e+04,1.0042751e+05
2019,4.0360000e-02,-4.1471191e+05,1.0538857e+04,9.8551364e+04
2020,4.0380000e-02,-4.1096139e+05,1.0467730e+04,9.6688590e+04
2021,4.0400000e-02,-4.0724703e+05,1.0394172e+04,9.4839578e+04
2022,4.0420000e-02,-4.0356894e+05,1.0318747e+04,9.3004038e+04
2023,4.0440000e-02,-3.9992580e+05,1.0241543e+04,9.1181392e+04
2024,4.0460000e-02,-3.9631584e+05,1.0162425e+04,8.9371052e+04
2025,4.0480000e-02,-3.9273745e+05,1.0081210e+04,8.7572557e+04
2026,4.0500000e-02,-3.8918942e+05,9.9977593e+03,8.5785617e+04
2027,4.0520000e-02,-3.8565937e+05,9.9222538e+03,8.4003146e+04
2028,4.0540000e-02,-3.8214238e+05,9.8413592e+03,8.2228279e+04
2029,4.0560000e-02,-3.7864552e+05,9.7530089e+03,8.0464384e+04
2030,4.0580000e-02,-3.7517910e+05,9.6591006e+03,7.8714338e+04
2031,4.0600000e-02,-3.7175064e+05,9.5618963e+03,7.6979744e+04
2032,4.0620000e-02,-3.6836322e+05,9.4628464e+03,7.5260911e+04
2033,4.0640000e-02,-3.6501647e+05,9.3625275e+03,7.3557294e+04
2034,4.0660000e-02,-3.6170741e+05,9.2596335e+03,7.1871166e+04
2035,4.0680000e-02,-3.5843307e+05,9.1541041e+03,7.0203971e+04
2036,4.0700000e-02,-3.5519226e+05,9.0482048e+03,6.8552223e+04
2037,4.0720000e-02,-3.5198380e+05,8.9422482e+03,6.6913863e+04
2038,4.0740000e-02,-3.4879307e+05,8.8463643e+03,6.5280668e+04
2039,4.0760000e-02,-3.4561413e+05,8.7467397e+03,6.3654833e+04
2040,4.0780000e-02,-3.4245452e+05,8.6407496e+03,6.2039614e+04
2041,4.0800000e-02,-3.3932565e+05,8.5299485e+03,6.0438083e+04
2042,4.0820000e-02,-3.3623592e+05,8.4164688e+03,5.8852013e+04
2043,4.0840000e-02,-3.3318872e+05,8.3017067e+03,5.7281740e+04
2044,4.0860000e-02,-3.3018282e+05,8.1851513e+03,5.5729091e+04
2045,4.0880000e-02,-3.2721487e+05,8.0660199e+03,5.4196835e+04
2046,4.0900000e-02,-3.2428283e+05,7.9471303e+03,5.2680772e+04
2047,4.0920000e-02,-3.2138412e+05,7.8288069e+03,5.1178154e+04
2048,4.0940000e-02,-3.1850314e+05,7.7197029e+03,4.9681325e+04
2049,4.0960000e-02,-3.1563316e+05,7.6077547e+03,4.8191351e+04
2050,4.0980000e-02,-3.1278116e+05,7.4900620e+03,4.6711214e+04
2051,4.1000000e-02,-3.0995847e+05,7.3680754e+03,4.5243864e+04
2052,4.1020000e-02,-3.0717346e+05,7.2438464e+03,4.3791030e+04
2053,4.1040000e-02,-3.0442940e+05,7.1186147e+03,4.2353067e+04
2054,4.1060000e-02,-3.0172547e+05,6.9927195e+03,4.0929398e+04
2055,4.1080000e-02,-2.9905869e+05,6.8659741e+03,3.9519052e+04
2056,4.1100000e-02,-2.9642435e+05,6.7355353e+03,3.8127120e+04
2057,4.1120000e-02,-2.9382027e+05,6.6032846e+03,3.6752924e+04
2058,4.1140000e-02,-2.9123159e+05,6.4800090e+03,3.5386871e+04
2059,4.1160000e-02,-2.8864703e+05,6.3561373e+03,3.4026570e+04
2060,4.1180000e-02,-2.8607210e+05,6.2276271e+03,3.2674152e+04
2061,4.1200000e-02,-2.8352106e+05,6.0957769e+03,3.1333026e+04
2062,4.1220000e-02,-2.8100638e+05,5.9627670e+03,3.0005791e+04
2063,4.1240000e-02,-2.7853421e+05,5.8300196e+03,2.8693459e+04
2064,4.1260000e-02,-2.7610471e+05,5.6981616e+03,2.7395743e+04
2065,4.1280000e-02,-2.7371470e+05,5.5662515e+03,2.6111611e+04
2066,4.1300000e-02,-2.7134497e+05,5.4405547e+03,2.4834051e+04
2067,4.1320000e-02,-2.6898606e+05,5.3113967e+03,2.3563179e+04
2068,4.1340000e-02,-2.6664143e+05,5.1728241e+03,2.2311057e+04
2069,4.1360000e-02,-2.6432389e+05,5.0315063e+03,2.1076697e+04
2070,4.1380000e-02,-2.6204245e+05,4.8918075e+03,1.9858327e+04
2071,4.1400000e-02,-2.5979987e+05,4.7553704e+03,1.8654502e+04
2072,4.1420000e-02,-2.5759455e+05,4.6209184e+03,1.7463677e+04
2073,4.1440000e-02,-2.5542283e+05,4.4871930e+03,1.6284391e+04
2074,4.1460000e-02,-2.5326584e+05,4.3585272e+03,1.5110218e+04
2075,4.1480000e-02,-2.5111490e+05,4.2271659e+03,1.3940901e+04
2076,4.1500000e-02,-2.4897606e+05,4.0915671e+03,1.2778771e+04
2077,4.1520000e-02,-2.4686045e+05,3.9532343e+03,1.1626615e+04
2078,4.1540000e-02,-2.4477655e+05,3.8138648e+03,1.0486249e+04
2079,4.1560000e-02,-2.4272626e+05,3.6725237e+03,9.3646840e+03
2080,4.1580000e-02,-2.4071166e+05,3.5309347e+03,8.2647664e+03
2081,4.1600000e-02,-2.3871583e+05,3.3955555e+03,7.1760005e+03
2082,4.1620000e-02,-2.3672835e+05,3.2607904e+03,6.0943151e+03
2083,4.1640000e-02,-2.3475329e+05,3.1249072e+03,5.0199805e+03
2084,4.1660000e-02,-2.3280060e+05,2.9886623e+03,3.9548131e+03
2085,4.1680000e-02,-2.3087825e+05,2.8530156e+03,2.9002456e+03
2086,4.1700000e-02,-2.2898932e+05,2.7182622e+03,1.8566877e+03
2087,4.1720000e-02,-2.2713275e+05,2.5840897e+03,8.2371008e+02
2088,4.1740000e-02,-2.2529241e+05,2.4512440e+03,-2.0311985e+02
2089,4.1760000e-02,-2.2346002e+05,2.3164885e+03,-1.2249373e+03
2090,4.1780000e-02,-2.2163772e+05,2.1749813e+03,-2.2297383e+03
2091,4.1800000e-02,-2.1983661e+05,2.0331815e+03,-3.2177337e+03
2092,4.1820000e-02,-2.1806465e+05,1.8963975e+03,-4.1917746e+03
2093,4.1840000e-02,-2.1632428e+05,1.7640337e+03,-5.1540155e+03
2094,4.1860000e-02,-2.1460701e+05,1.7989838e+03,-6.0887420e+03
2095,4.1880000e-02,-2.1290111e+05,1.7027195e+03,-7.0245188e+03
2096,4.1900000e-02,-2.1120335e+05,1.5548864e+03,-7.9621572e+03
2097,4.1920000e-02,-2.0951896e+05,1.3963516e+03,-8.8981327e+03
2098,4.1940000e-02,-2.0785557e+05,1.2406387e+03,-9.8287781e+03
2099,4.1960000e-02,-2.0621840e+05,1.0907044e+03,-1.0751716e+04
2100,4.1980000e-02,-2.0460686e+05,9.4106968e+02,-1.1654383e+04
2101,4.2000000e-02,-2.0301279e+05,7.9342177e+02,-1.2541487e+04
2102,4.2020000e-02,-2.0143400e+05,6.5107979e+02,-1.3418481e+04
2103,4.2040000e-02,-1.9987117e+05,5.1481621e+02,-1.4288042e+04
2104,4.2060000e-02,-1.9832709e+05,3.8367751e+02,-1.5150760e+04
2105,4.2080000e-02,-1.9680461e+05,2.5664434e+02,-1.6006504e+04
2106,4.2100000e-02,-1.9530484e+05,1.3262713e+02,-1.6855202e+04
2107,4.2120000e-02,-1.9381885e+05,6.5120931e+00,-1.7698045e+04
2108,4.2140000e-02,-1.9234188e+05,-1.1937583e+02,-1.8536622e+04
2109,4.2160000e-02,-1.9087412e+05,-2.4970708e+02,-1.9357342e+04
2110,4.2180000e-02,-1.8942439e+05,-3.7722303e+02,-2.0163712e+04
2111,4.2200000e-02,-1.8799782e+05,-4.9913143e+02,-2.0959436e+04
2112,4.2220000e-02,-1.8658808e+05,-6.2186588e+02,-2.1747070e+04
2113,4.2240000e-02,-1.8518764e+05,-7.4203757e+02,-2.2530358e+04
2114,4.2260000e-02,-1.8379264e+05,-8.8739758e+02,-2.3251968e+04
2115,4.2280000e-02,-1.8245449e+05,-1.0056994e+03,-2.3965238e+04
2116,4.2300000e-02,-1.8115105e+05,-1.1014389e+03,-2.4685050e+04
2117,4.2320000e-02,-1.7986078e+05,-1.1946759e+03,-2.5409286e+04
2118,4.2340000e-02,-1.7857444e+05,-1.2866682e+03,-2.6136838e+04
2119,4.2360000e-02,-1.7729182e+05,-1.3782965e+03,-2.6865880e+04
2120,4.2380000e-02,-1.7601601e+05,-1.4702688e+03,-2.7594539e+04
2121,4.2400000e-02,-1.7474921e+05,-1.5649846e+03,-2.8317360e+04
2122,4.2420000e-02,-1.7349138e+05,-1.6717146e+03,-2.9024328e+04
2123,4.2440000e-02,-1.7224657e+05,-1.7791500e+03,-2.9720155e+04
2124,4.2460000e-02,-1.7101666e+05,-1.8820923e+03,-3.0408976e+04
2125,4.2480000e-02,-1.6980145e+05,-1.9797719e+03,-3.1093076e+04
2126,4.2500000e-02,-1.6859992e+05,-2.0763610e+03,-3.1772957e+04
2127,4.2520000e-02,-1.6741040e+05,-2.1707133e+03,-3.2449175e+04
2128,4.2540000e-02,-1.6622971e+05,-2.2678186e+03,-3.3111231e+04
2129,4.2560000e-02,-1.6506051e+05,-2.3629659e+03,-3.3762329e+04
2130,4.2580000e-02,-1.6390311e+05,-2.4541538e+03,-3.4406393e+04
2131,4.2600000e-02,-1.6275616e+05,-2.5415531e+03,-3.5045900e+04
2132,4.2620000e-02,-1.6161532e+05,-2.6259068e+03,-3.5682727e+04
2133,4.2640000e-02,-1.6047827e+05,-2.7094722e+03,-3.6316084e+04
2134,4.2660000e-02,-1.5934559e+05,-2.7958967e+03,-3.6938060e+04
2135,4.2680000e-02,-1.5822326e+05,-2.8811748e+03,-3.7550215e+04
2136,4.2700000e-02,-1.5711420e+05,-2.9629558e+03,-3.8155372e+04
2137,4.2720000e-02,-1.5601846e+05,-3.0409881e+03,-3.8755585e+04
2138,4.2740000e-02,-1.5493460e+05,-3.1159733e+03,-3.9352182e+04
2139,4.2760000e-02,-1.5386071e+05,-3.1893423e+03,-3.9944947e+04
2140,4.2780000e-02,-1.5279534e+05,-3.2643621e+03,-4.0528454e+04
2141,4.2800000e-02,-1.5174113e+05,-3.3387545e+03,-4.1103633e+04
2142,4.2820000e-02,-1.5069857e+05,-3.4107949e+03,-4.1672892e+04
2143,4.2840000e-02,-1.4966648e+05,-3.4801665e+03,-4.2238086e+04
2144,4.2860000e-02,-1.4864306e+05,-3.5472819e+03,-4.2800398e+04
2145,4.2880000e-02,-1.4762902e+05,-3.5749562e+03,-4.3434813e+04
2146,4.2900000e-02,-1.4656147e+05,-3.6312873e+03,-4.4072306e+04
2147,4.2920000e-02,-1.4547477e+05,-3.7163241e+03,-4.4683384e+04
2148,4.2940000e-02,-1.4439814e+05,-3.8111060e+03,-4.5270988e+04
2149,4.2960000e-02,-1.4335185e+05,-4.0782986e+03,-4.5859778e+04
2150,4.2980000e-02,-1.4233308e+05,-4.1997796e+03,-4.6427258e+04
2151,4.3000000e-02,-1.4133560e+05,-4.2608792e+03,-4.6976722e+04
2152,4.3020000e-02,-1.4035461e+05,-4.3047704e+03,-4.7514028e+04
2153,4.3040000e-02,-1.3938611e+05,-4.3457431e+03,-4.8043967e+04
2154,4.3060000e-02,-1.3842695e+05,-4.3877331e+03,-4.8569586e+04
2155,4.3080000e-02,-1.3747485e+05,-4.4316101e+03,-4.9092593e+04
2156,4.3100000e-02,-1.3652822e+05,-4.4774754e+03,-4.9613860e+04
2157,4.3120000e-02,-1.3558596e+05,-4.5252574e+03,-5.0133787e+04
2158,4.3140000e-02,-1.3464734e+05,-4.5748268e+03,-5.0652530e+04
2159,4.3160000e-02,-1.3371194e+05,-4.6260259e+03,-5.1170099e+04
2160,4.3180000e-02,-1.3277975e+05,-4.6789943e+03,-5.1686047e+04
2161,4.3200000e-02,-1.3185217e+05,-4.7339673e+03,-5.2198992e+04
2162,4.3220000e-02,-1.3093122e+05,-4.7903097e+03,-5.2707916e+04
2163,4.3240000e-02,-1.3001725e+05,-4.8469447e+03,-5.3213094e+04
2164,4.3260000e-02,-1.2911465e+05,-4.9246864e+03,-5.3681305e+04
2165,4.3280000e-02,-1.2827491e+05,-4.9941180e+03,-5.4122342e+04
2166,4.3300000e-02,-1.2746377e+05,-5.0399150e+03,-5.4571882e+04
2167,4.3320000e-02,-1.2665062e+05,-5.0735498e+03,-5.5035148e+04
2168,4.3340000e-02,-1.2582193e+05,-5.1056598e+03,-5.5509058e+04
2169,4.3360000e-02,-1.2497551e+05,-5.1415135e+03,-5.5989935e+04
2170,4.3380000e-02,-1.2411417e+05,-5.1826087e+03,-5.6475063e+04
2171,4.3400000e-02,-1.2324268e+05,-5.2284692e+03,-5.6963577e+04
2172,4.3420000e-02,-1.2236678e+05,-5.2791858e+03,-5.7451520e+04
2173,4.3440000e-02,-1.2149002e+05,-5.3330264e+03,-5.7937238e+04
2174,4.3460000e-02,-1.2061397e+05,-5.3883380e+03,-5.8420143e+04
2175,4.3480000e-02,-1.1973926e+05,-5.4440714e+03,-5.8899986e+04
2176,4.3500000e-02,-1.1886618e+05,-5.4996113e+03,-5.9376612e+04
2177,4.3520000e-02,-1.1799490e+05,-5.5545900e+03,-5.9849919e+04
2178,4.3540000e-02,-1.1712538e+05,-5.6088107e+03,-6.0319847e+04
2179,4.3560000e-02,-1.1624718e+05,-5.6587264e+03,-6.0777269e+04
2180,4.3580000e-02,-1.1532208e+05,-5.6946913e+03,-6.1268880e+04
2181,4.3600000e-02,-1.1437825e+05,-5.7426583e+03,-6.1762171e+04
2182,4.3620000e-02,-1.1344066e+05,-5.8004572e+03,-6.2246925e+04
2183,4.3640000e-02,-1.1251994e+05,-5.8611193e+03,-6.2722517e+04
2184,4.3660000e-02,-1.1161725e+05,-5.9202421e+03,-6.3190450e+04
2185,4.3680000e-02,-1.1072984e+05,-5.9761193e+03,-6.3652287e+04
2186,4.3700000e-02,-1.0985406e+05,-6.0286308e+03,-6.4109240e+04
2187,4.3720000e-02,-1.0898838e+05,-6.0782744e+03,-6.4562002e+04
2188,4.3740000e-02,-1.0812895e+05,-6.1257676e+03,-6.5011137e+04
2189,4.3760000e-02,-1.0727228e+05,-6.1720893e+03,-6.5457270e+04
2190,4.3780000e-02,-1.0641656e+05,-6.2177967e+03,-6.5900649e+04
2191,4.3800000e-02,-1.0556130e+05,-6.2630715e+03,-6.6341273e+04
2192,4.3820000e-02,-1.0471962e+05,-6.2966971e+03,-6.6821780e+04
2193,4.3840000e-02,-1.0391663e+05,-6.3564774e+03,-6.7260550e+04
2194,4.3860000e-02,-1.0313292e+05,-6.4132896e+03,-6.7681440e+04
2195,4.3880000e-02,-1.0234970e+05,-6.4616883e+03,-6.8097243e+04
2196,4.3900000e-02,-1.0155799e+05,-6.5048706e+03,-6.8511561e+04
2197,4.3920000e-02,-1.0075582e+05,-6.5461898e+03,-6.8924758e+04
2198,4.3940000e-02,-9.9944401e+04,-6.5874158e+03,-6.9336325e+04
2199,4.3960000e-02,-9.9126051e+04,-6.6291046e+03,-6.9745577e+04
2200,4.3980000e-02,-9.8303041e+04,-6.6710683e+03,-7.0151907e+04
2201,4.4000000e-02,-9.7477174e+04,-6.7128622e+03,-7.0554840e+04
2202,4.4020000e-02,-9.6649680e+04,-6.7540402e+03,-7.0954031e+04
2203,4.4040000e-02,-9.5806396e+04,-6.8169444e+03,-7.1279411e+04
2204,4.4060000e-02,-9.4933722e+04,-6.8365910e+03,-7.1654548e+04
2205,4.4080000e-02,-9.4049598e+04,-6.8526034e+03,-7.2051657e+04
2206,4.4100000e-02,-9.3161150e+04,-6.7095628e+03,-7.2436438e+04
2207,4.4120000e-02,-9.2282051e+04,-6.7063151e+03,-7.2826416e+04
2208,4.4140000e-02,-9.1420216e+04,-6.7573243e+03,-7.3218626e+04
2209,4.4160000e-02,-9.0575014e+04,-6.8188330e+03,-7.3610278e+04
2210,4.4180000e-02,-8.9741741e+04,-6.8772258e+03,-7.3999812e+04
2211,4.4200000e-02,-8.8915326e+04,-6.9300364e+03,-7.4386497e+04
2212,4.4220000e-02,-8.8106671e+04,-6.9476307e+03,-7.4855943e+04
2213,4.4240000e-02,-8.7318177e+04,-7.0095932e+03,-7.5268815e+04
2214,4.4260000e-02,-8.6535031e+04,-7.0748046e+03,-7.5650802e+04
2215,4.4280000e-02,-8.5746647e+04,-7.1283777e+03,-7.6026073e+04
2216,4.4300000e-02,-8.4950036e+04,-7.1745671e+03,-7.6397416e+04
2217,4.4320000e-02,-8.4145838e+04,-7.2167778e+03,-7.6764862e+04
2218,4.4340000e-02,-8.3335934e+04,-7.2565812e+03,-7.7128099e+04
2219,4.4360000e-02,-8.2522187e+04,-7.2945094e+03,-7.7486815e+04
2220,4.4380000e-02,-8.1706012e+04,-7.3306643e+03,-7.7840749e+04
2221,4.4400000e-02,-8.0871459e+04,-7.4055302e+03,-7.8077406e+04
2222,4.4420000e-02,-8.0020126e+04,-7.4159283e+03,-7.8374897e+04
2223,4.4440000e-02,-7.9162460e+04,-7.4118295e+03,-7.8708197e+04
2224,4.4460000e-02,-7.8306591e+04,-7.4131493e+03,-7.9055430e+04
2225,4.4480000e-02,-7.7455765e+04,-7.4222846e+03,-7.9406583e+04
2226,4.4500000e-02,-7.6610011e+04,-7.4370530e+03,-7.9757481e+04
2227,4.4520000e-02,-7.5767961e+04,-7.4552213e+03,-8.0106340e+04
2228,4.4540000e-02,-7.4944015e+04,-7.4303670e+03,-8.0573597e+04
2229,4.4560000e-02,-7.4129732e+04,-7.4724459e+03,-8.0972417e+04
2230,4.4580000e-02,-7.3317101e+04,-7.5296759e+03,-8.1328134e+04
2231,4.4600000e-02,-7.2500151e+04,-7.5810050e+03,-8.1663050e+04
2232,4.4620000e-02,-7.1676451e+04,-7.6234734e+03,-8.1987343e+04
2233,4.4640000e-02,-7.0841446e+04,-7.6591765e+03,-8.2305626e+04
2234,4.4660000e-02,-6.9993311e+04,-7.6906836e+03,-8.2619812e+04
2235,4.4680000e-02,-6.9134271e+04,-7.7192547e+03,-8.2930219e+04
2236,4.4700000e-02,-6.8253887e+04,-7.7935089e+03,-8.3109297e+04
2237,4.4720000e-02,-6.7369304e+04,-7.7953993e+03,-8.3351965e+04
2238,4.4740000e-02,-6.6485362e+04,-7.7770086e+03,-8.3635179e+04
2239,4.4760000e-02,-6.5604676e+04,-7.7599931e+03,-8.3940857e+04
2240,4.4780000e-02,-6.4728757e+04,-7.7496926e+03,-8.4260756e+04
2241,4.4800000e-02,-6.3857802e+04,-7.7487923e+03,-8.4584903e+04
2242,4.4820000e-02,-6.3007091e+04,-7.6977564e+03,-8.5059703e+04
2243,4.4840000e-02,-6.2158434e+04,-7.7329212e+03,-8.5456419e+04
2244,4.4860000e-02,-6.1308992e+04,-7.7932868e+03,-8.5798950e+04
2245,4.4880000e-02,-6.0456922e+04,-7.8504579e+03,-8.6113326e+04
2246,4.4900000e-02,-5.9601209e+04,-7.8983432e+03,-8.6412412e+04
2247,4.4920000e-02,-5.8741632e+04,-7.9379072e+03,-8.6701833e+04
2248,4.4940000e-02,-5.7863391e+04,-8.0304810e+03,-8.6831169e+04
2249,4.4960000e-02,-5.6990513e+04,-8.0358511e+03,-8.7030354e+04
2250,4.4980000e-02,-5.6123541e+04,-8.0136425e+03,-8.7276958e+04
2251,4.5000000e-02,-5.5259415e+04,-7.9928778e+03,-8.7545367e+04
2252,4.5020000e-02,-5.4393689e+04,-7.9799648e+03,-8.7822535e+04
2253,4.5040000e-02,-5.3522338e+04,-7.9750270e+03,-8.8102454e+04
2254,4.5060000e-02,-5.2656190e+04,-7.9154486e+03,-8.8537915e+04
2255,4.5080000e-02,-5.1769903e+04,-7.9434475e+03,-8.8896810e+04
2256,4.5100000e-02,-5.0868518e+04,-7.9983052e+03,-8.9202408e+04
2257,4.5120000e-02,-4.9957295e+04,-8.0510382e+03,-8.9480083e+04
2258,4.5140000e-02,-4.9039847e+04,-8.0925600e+03,-8.9748261e+04
2259,4.5160000e-02,-4.8104688e+04,-8.1922650e+03,-8.9842562e+04
2260,4.5180000e-02,-4.7179773e+04,-8.1960501e+03,-9.0015331e+04
2261,4.5200000e-02,-4.6263257e+04,-8.3251481e+03,-9.0263803e+04
2262,4.5220000e-02,-4.5343232e+04,-8.3312823e+03,-9.0532374e+04
2263,4.5240000e-02,-4.4411347e+04,-8.2997924e+03,-9.0805505e+04
2264,4.5260000e-02,-4.3478831e+04,-8.1992364e+03,-9.1253231e+04
2265,4.5280000e-02,-4.2518147e+04,-8.2015293e+03,-9.1614820e+04
2266,4.5300000e-02,-4.1541041e+04,-8.2411592e+03,-9.1914260e+04
