theta1	omega1	alpha1	theta2	omega2	alpha2
1.932429016298723878e+00	-2.701636654254491177e+00	5.123548021749583015e+00	-1.822222079456291111e+00	-4.353458351030520923e+00	-1.085641627053438363e+01
2.630444231904888852e+00	-2.200284196889229271e+00	6.827243016159776801e+00	-5.204007439767293519e+00	-4.945298921290472549e+00	-1.970176074346925787e+01
3.084062766230888375e-01	-2.648312875665058019e+00	6.266225879997637804e+00	-5.041923314492802177e+00	-3.492832305877575649e+00	-1.302602805398616148e+01
1.161027089759097075e+00	-2.660345339214706506e+00	1.698353519854910232e+01	-6.646161883058592679e+00	-6.628443343700824109e+00	-1.229636340323039612e+01
1.199061457495226302e+00	-9.942562831453035654e-01	8.220558203629579452e+00	-4.355584874571597709e+00	-6.030450250322274108e+00	-1.039613095423569433e+01
4.968212166665690876e-01	-2.318528077972232815e+00	9.656018138850344101e-01	-6.106356768750599073e+00	-6.766360639614515726e+00	-1.758808040334785261e+01
6.749452496190546658e-01	-1.914465742030643458e+00	7.992725066510065979e+00	-1.295058135665697163e+00	-6.438545088890277768e+00	-5.070405141891328960e+00
1.404081260871305581e+00	-3.887975091302468655e+00	-1.369997680014564523e+01	-8.316977081984592957e+00	-5.534914603189191595e+00	-1.674481008437595175e+00
2.605021391895371075e+00	-1.884854818872306659e+00	9.143775161552854414e+00	-5.681894917679586321e-01	-4.413610835135673760e+00	1.163335907089122223e+01
2.173641059467998904e+00	-1.475862676459674061e+00	2.119037950001597537e+01	-1.731010830781578136e+00	-6.314486586576878224e+00	3.248832795830553977e+01
2.875090798247082802e+00	-1.545247296083434918e+00	4.986562757574072968e+00	-1.060627776825540103e-01	-6.633095546242031126e+00	6.496716379202862157e+00
1.698167864091449042e+00	-3.354495290078107317e+00	-4.164245090623413859e+00	-6.615986191716482168e+00	-6.225680633437063349e+00	7.240177059063993781e+00
-1.070275717326945042e-01	-1.538040377362845268e+00	1.592528722349110470e+00	-4.513448228909660465e+00	-2.805250172538065634e+00	-1.494299449386685019e+01
2.267118916820103358e+00	-1.721975409897891218e+00	2.140359788983350242e+01	-7.120606891635025804e+00	-4.899212033520294440e+00	-1.560286976257614633e+01
5.275879435358568070e-01	-1.459310148249731931e+00	7.264510533365512224e+00	-2.874190890047167990e+00	-5.381146032216773456e+00	7.040696735707145493e+00
1.736629037782402740e+00	-2.439290314877307075e+00	6.258697120104061540e+00	-5.973473555127310597e+00	-8.017460135202750138e+00	4.454634940393447984e+00
1.292766237836197929e+00	-1.732227392297032154e+00	1.069027397118748723e+01	-3.566470994961406404e+00	-6.046824779920428661e+00	-2.234859127164631420e+00
2.781412347168820798e+00	-1.411929807851993290e+00	-3.148613549106924481e-01	2.019171592745045540e+00	-4.749512228442255513e+00	2.113053675897278438e-01
1.877937114897316739e+00	-1.479075498292006907e+00	4.968009712813974410e+00	2.050072605861840369e+00	-2.944741525844633667e+00	-8.704460962630085064e+00
2.693106506950831314e+00	-1.115713685998286353e+00	6.119667359256411032e+00	-6.429997301624700512e+00	-8.593359983859681250e+00	3.051633505823513559e+00
1.688709165528605061e+00	-3.521580780919650877e-01	1.186898156975713903e+01	8.106629902540118948e-02	-2.592690553703469902e+00	4.175895681228089629e+00
1.970726239170353722e+00	-1.881925130154348702e+00	4.792193128847749506e+00	-2.930902554830724149e+00	-4.912924568236537226e+00	-1.197980829950388681e+01
1.886481869612619322e+00	-2.124654510488584336e+00	1.001629638146470569e+01	1.209485958322639387e+00	-5.533327275439821946e+00	7.745978050062257481e+00
1.261656933797628444e+00	-1.758428786715207304e+00	1.856280483709975826e+01	-6.641430864289057823e+00	-4.858399103622535797e+00	9.749263882948431714e+00
2.885608159805697959e+00	-7.647290517944804744e-01	1.774348680112843724e+01	-2.932678443218905251e+00	-7.854462254386824327e+00	6.148856575840156324e+00
2.976730691383970395e+00	-3.221157386569684089e-01	1.811814636526548128e+01	1.012278123512643013e+00	-3.629018211063395505e+00	-2.494898128681131055e+01
2.257435559801318270e+00	-1.839927246511030567e+00	1.522636230781267130e+01	-5.999748699329355617e+00	-5.063691494753261857e+00	-2.006151793618835910e+01
9.069485483705846951e-01	-2.117615973472988244e+00	-3.382728937343788544e-01	-3.516371724189744530e+00	-8.857542509492560612e+00	-9.891139093560896711e+00
8.596015286755875895e-01	-1.482263157274444687e+00	1.451236755146197055e+01	1.487860969486614060e+00	-5.134163447501750355e+00	-1.240939446338358820e+01
2.138749214692468925e+00	-1.711698193083417419e+00	1.778756608136777828e+01	-1.455092231543428927e+00	-4.714692101711388972e+00	-1.840719104206303669e+01
4.484308962225305173e-01	-1.047335635252940378e+00	6.561959282182116659e+00	1.040402097947760396e+00	-7.716039011417310967e+00	-4.590421033610621038e+00
1.397907744072001579e+00	-5.222666186045865633e-01	-1.284797293740572499e+00	-5.932008656881484931e+00	-5.613787635197685866e+00	-3.715713781743112065e+00
9.943283142427445931e-01	-1.138557211892415877e+00	1.118652817665500798e+01	-1.184287241348160880e+00	-7.168818284538998498e+00	-2.209180462769773534e+00
1.118067929758519874e+00	-7.313895644754608849e-01	2.884934210312110281e+00	-4.745653284035831199e+00	-5.454221501063962307e+00	-3.566732362087949326e+01
1.806221959850371483e+00	-6.047044635137316382e-01	1.299395940950025619e+01	-3.462970694929332183e+00	-7.525279326586507445e+00	-4.156246904553765553e+00
1.354394807179880811e+00	-7.391892417029835016e-01	9.797098298028169339e+00	1.569594268655901459e+00	-6.462711829337054681e+00	-7.288411316402976681e+00
1.341375864568865151e+00	-2.286155038926901639e+00	-4.137179836321067228e+00	7.204002613387063825e-01	-8.384543080199168941e+00	-8.382052756381209946e+00
2.297315573072062911e+00	-1.520715890208458099e+00	1.600563542583306997e+01	2.478506582953251769e+00	-6.261678263924369325e+00	2.193700466294814078e+00
4.780163269955423067e-01	-5.291953193122680421e-01	1.776971093372243615e+01	-5.290638332963902180e+00	-7.138194515774888949e+00	-1.862224594784244402e+01
1.230013701777400659e+00	-5.374721666141704102e-01	2.714745577028332413e+00	-3.371463108805145659e+00	-3.517685345591635482e+00	-1.960334427126977275e+01
1.720801106988159912e+00	-1.466369672369234323e-01	1.000572612473717271e+01	-2.145027884747466196e+00	-4.748819480276900151e+00	-3.029906158444112663e+01
2.376506260119539249e+00	-1.847832300911205650e+00	1.010955909689966958e+00	-4.147012766311561016e+00	-6.988664380653965225e+00	-3.809715759159235660e+01
3.676177063738472750e-01	-1.631921632716555770e+00	4.095237053498968827e+00	4.294854902383100637e-01	-6.578548655905102294e+00	-1.839706008268835546e+01
1.671369313991194927e+00	-1.452910046313441672e+00	7.467455509962860560e+00	-7.691838352459727801e-01	-7.625223190623549030e+00	-1.350232431122822518e+01
2.240733232156044696e+00	6.172858925252444617e-02	1.602420668367821222e+01	-6.040010541955074252e+00	-6.485443747054179475e+00	-4.418246101451355656e+01
1.114480362669207691e+00	-5.673204028711448244e-01	-7.247121996162686486e-01	-6.296886947135642565e-01	-1.014192165989047822e+01	-5.802058660917500887e+00
1.390920616284466726e+00	3.326905177699053251e-01	4.592668641040076771e+00	1.903383015300273318e+00	-7.305781200385736973e+00	-3.677933955924004295e+01
4.920766355669801140e-01	5.467168792757453044e-01	1.646938339130580431e+01	-2.423626883309159652e+00	-5.626081380063677528e+00	9.018608895772644019e+00
2.272425170266449079e+00	-1.895321809794484058e-01	1.526220137074727745e+01	-1.791852220812373275e+00	-8.102719632054663279e+00	-3.390502618585172456e+01
-8.540682048591592412e-01	3.802074748630503431e-01	2.259190347109507968e+01	-8.951957942407524627e+00	-8.516457056530873260e+00	-3.972964895733025514e+01
3.543307839867376963e+00	1.829391478108254032e-01	2.638754542209582254e+01	-1.872319515043633142e+00	-8.902847397474388913e+00	-2.470696160770091154e+01
2.045795415471013623e+00	-2.485768943271490894e+00	1.503844255769869598e+01	-3.851102308904292393e+00	-9.575403521887912106e+00	-3.179560583929762885e+01
1.119708026883804219e+00	-7.532247745046936060e-01	7.376863029130475979e+00	-2.928679088070569314e+00	-8.363694686861967043e+00	-3.624603434956475922e+01
1.529987477387256822e+00	-4.349530761433770265e-02	3.066704305483596826e+01	-9.806361413591933029e+00	-8.381625674722018360e+00	-3.139949437058877990e+01
2.208144717430120529e+00	7.621136116514223291e-01	2.231718462341248710e+01	-6.482072117536029410e+00	-1.035498124271053300e+01	-3.018071328626774630e+01
1.465247837408022002e+00	8.988080659677558648e-01	1.257732041360726072e+01	-2.373549920420522596e+00	-1.018280211912216338e+01	-2.867459733370109731e+01
1.765200359354130777e+00	3.258096315036146384e-01	2.677072034244672238e+01	-3.836077726556254675e+00	-7.474848466657152635e+00	-4.454632487794530249e+01
1.486514785408719064e+00	1.167764635453646171e+00	2.544843086150478229e+01	1.661723085022428492e+00	-6.599405022889982320e+00	-3.620626005036429973e+01
1.413735994952866060e+00	1.359135022583264796e+00	1.515987170048561694e+01	-8.543312866494252589e+00	-8.314337981112343456e+00	-4.784773948484919970e+01
2.730356660795938417e-01	3.216373638028269255e-02	2.853012033806038161e+01	-2.641493715543815846e+00	-8.664669716113372999e+00	-4.611588135912294462e+01
2.495577533992568320e+00	-1.159272931367237636e+00	1.903276214089703089e+01	-3.665413829760800546e+00	-6.125935167559369177e+00	-5.307859177117826022e+01
3.311004240731854065e-01	1.121312747067414017e+00	1.813664964719846751e+01	-2.699634718517064602e+00	-7.642545780744639750e+00	-6.217226275612928532e+01
1.277874182037621820e+00	1.139278208288616590e+00	1.682650857578898851e+01	-2.672886151010346101e+00	-9.945664127694364254e+00	-5.641692084781851690e+01
9.023088416238309595e-01	9.507466513660056684e-01	2.143358930094288439e+01	-6.384469398455773437e+00	-7.034637663959884435e+00	-4.857554407110360728e+01
2.864153572898226585e+00	1.121680514587418687e+00	1.078139266256916784e+01	-6.904087906670998365e+00	-9.727155396777607876e+00	-2.043694215596395480e+01
1.072873222711732577e+00	2.134976095428970488e+00	-2.079495598962193270e-01	-7.401456694533717240e+00	-8.512592668955731412e+00	-1.647953431355926313e+01
3.267408414628376612e-01	1.685901868011969729e+00	4.966161176441798553e+00	-7.605239942955340560e+00	-1.071870932036882706e+01	-2.135504311334116068e+01
1.717558268416228939e+00	8.414134445291994169e-01	-9.107740381314162192e-01	-8.668896777170116863e+00	-1.283615488618073819e+01	1.023266278839205867e+01
3.517303083909335548e-01	2.148599496904201711e+00	-1.287469119722545230e+01	-4.282751722009691342e+00	-8.987283134491175218e+00	1.823137340614656310e+01
1.931868649831229412e+00	2.422674374017945276e+00	-1.647534677466565967e+01	-6.198816415502899524e+00	-9.728648598399718850e+00	2.862509789869226395e+01
1.809482577538066295e-01	1.539493256959854506e+00	-2.462645124143593023e+01	-7.924671209744058586e+00	-1.217789348816528694e+01	1.845185411614925997e+01
2.416372132755177038e+00	2.370300313984292195e+00	-3.514703037268201058e+01	-3.256323640806532360e+00	-9.346489160390643036e+00	4.260786662505153544e+01
1.574677403810183840e+00	2.003708955996923446e-01	-2.656245551885393041e+01	-1.654989926388936716e+00	-1.008680153480946196e+01	6.289519559551358441e+01
1.570592652980250747e+00	1.082619104453113490e+00	-3.249878940612006062e+01	-3.609939272088354301e+00	-1.093747480401718697e+01	6.504050661700580349e+01
2.685901305648517035e-01	-4.645353242706249941e-01	-4.004821006244851134e+01	-3.995232408306973682e+00	-9.484711473562809303e+00	4.299064129957257308e+01
1.801754403764341816e+00	4.013619552568379878e-01	-4.135496707977029018e+01	-5.386476377066284016e+00	-1.122606581896759081e+01	3.360213677240108865e+01
1.368487860664526101e+00	-2.991834421587890036e-01	-2.839241141369790355e+01	-4.624711288373228868e+00	-7.767159219551736271e+00	5.772989068821190273e+01
8.616572774437161186e-01	-1.543330909751971514e-01	-2.891682102378789665e+01	-7.470524294258702902e+00	-1.054828213063516884e+01	4.633094544777560486e+01
6.557948638315949097e-01	-8.287793123551070451e-01	-3.095509025379971746e+01	-7.811362773449338270e+00	-1.028313699564699313e+01	5.773077728229762329e+01
1.432168395932863936e+00	-9.411698608977275837e-02	-1.691256034713638456e+01	-4.997137865772122822e+00	-1.002703840896421106e+01	3.771584227196943573e+01
2.840585385823222175e-01	1.400656885800557472e-01	-3.720019879555433562e+01	-5.724764851723099568e+00	-6.112938929650395536e+00	2.488493260949881147e+01
1.499857452421905268e+00	-3.973151719544432137e-01	-2.901682322744262521e+01	-9.501504269419365656e+00	-7.488386809168406266e+00	3.865645721967350568e+01
-3.133522308675722456e-01	-1.467603942503113323e+00	-3.533390210632359896e+01	-3.513894851840024813e-01	-5.528737707873164986e+00	4.038625431270655497e+01
2.804809516108384582e+00	-9.646764980430739822e-01	-2.536141975945382754e+01	-9.279486013806838685e+00	-7.934560357664920183e+00	3.041645086906519779e+01
1.136590463535485096e+00	-1.359027477338720757e+00	-2.110150343749948476e+01	-3.285338351119023503e+00	-7.658038420955239900e+00	3.389763088715756112e+01
1.574284055559392437e+00	-2.107725514310797799e+00	-3.674715436093175924e+01	-4.497518748579178549e+00	-9.581642855057689090e+00	3.696703799955618308e+01
1.028538035834150044e-01	-2.740840533926711675e-01	-2.503382728856461981e+01	-5.464468807555769025e+00	-8.677674045628949173e+00	5.296260907625565295e+01
3.764923554796841820e-01	-4.567032187580432057e-01	-8.456489788846663913e+00	-7.230712536249164657e+00	-5.184849772791239708e+00	4.127668497692899763e+01
-8.961454328056515095e-01	-1.051677342842896490e+00	-1.798923955185424006e+01	-3.794099369276460187e+00	-7.766725578622003745e+00	4.208184480068053546e+01
1.389787737628302544e+00	-2.162440088791490744e+00	-2.283741244947093207e+01	-1.108384701503548619e+01	-5.393997939629293192e+00	1.397589671723553018e+01
1.253873276772601741e+00	-2.918833759526380689e+00	-1.805791343631911516e+01	-4.143907168897912108e+00	-5.234585569714782061e+00	3.746348116773238957e+01
1.232126127433095242e+00	-1.497603251489587173e+00	-1.373728769078934775e+01	-7.572450714493996315e+00	-5.470615521844211848e+00	1.529591659724029462e+01
1.190299318227710845e+00	-2.053073003264704433e+00	-1.945135547869154635e+01	-1.083132365198626346e+01	-4.405330384394043897e+00	-2.834615497132549677e+00
1.970476603260766790e+00	-3.016489124621640983e+00	-1.916415312394017789e+01	-6.287371878106578826e+00	-3.791925912915801611e+00	7.040039999697906836e+00
1.622853166211505771e+00	-2.627601307189476376e+00	-1.825818921811464790e+01	-3.889397362761645383e+00	-3.230931317999299335e+00	3.362676295505598034e+01
1.755015334330102261e+00	-2.347880700564667578e+00	-1.224297528920894607e+01	9.105785590285249143e-01	-1.088098902034727544e+01	2.734431378683370895e+01
1.498458034658968652e+00	-1.925674170009443298e+00	-2.465576350151946627e+01	-1.007488340457409848e+01	-4.014545012509509903e+00	1.735799784382512101e+01
3.898265807602891986e-01	-2.875128926849249478e+00	-1.648253122620885947e+01	-7.304124759052440297e+00	-4.002133602994732087e+00	2.769629695443012096e+01
6.358627387737105785e-01	-2.964784456198577001e+00	-1.715091519917481833e+01	-1.094506791543126312e+01	-4.802499081571334649e+00	2.403487012399013878e+01
2.479839202215833982e+00	-2.467938234649339257e+00	-1.105382960355028743e+01	-7.991722862609410782e+00	-6.717159439936304821e+00	3.142829986322703206e+01
2.110120416215524930e+00	-2.944976719668476406e+00	-8.064422685326286810e+00	-9.612820170735815850e+00	-5.987705387937834800e+00	1.536644141463809277e+01
1.749607850248851904e+00	-2.956391669328855887e+00	-2.061117570744143279e+01	-4.946159244719244619e+00	-4.996654875583900868e+00	1.958276494849699390e+01
-4.948746857964303469e-01	-3.701567361751683993e+00	-1.183471786738124187e+01	-2.635157937416332086e+00	-6.259410205382507364e+00	3.408824177124781585e+01
1.515550002535586138e+00	-2.940001598553542816e+00	-2.419599902950408676e+01	-1.634595262689578554e+00	-6.100596640959928152e+00	1.882601986088031865e+01
1.478630841555322872e+00	-2.583656292481503414e+00	-2.522105229539545945e+01	-6.686263160172440045e+00	-4.883069628767592540e+00	5.083990611584970765e+01
1.802110990642225019e+00	-3.488662634848247013e+00	-1.543233690026273663e+01	-1.723180854079443769e+00	-7.666225065799212146e+00	9.569020508253558432e-01
6.161911104835734454e-01	-2.719223170468619166e+00	-1.018652689080091989e+01	-4.464951498860929568e+00	-4.802868324250051835e+00	4.112904520287281684e+01
1.455352300120979603e+00	-2.804673139450101438e+00	-4.410874513263093988e+00	-2.940065569942780677e+00	-5.093608057962850211e+00	2.801580506481160882e+01
-4.039385288104413441e-01	-3.389006394909677589e+00	-6.783532792715992521e+00	-6.362060997769489745e+00	-2.052762176746129263e+00	2.673805009545413824e+01
1.024170140777094895e+00	-2.446081491403309993e+00	-2.037205339026307627e+01	-1.210382926006105286e+01	-4.328408696496170549e+00	1.696865146192970997e+01
1.654686849396732828e+00	-2.414018542266628486e+00	-1.980866868177789186e+01	-5.186701071970916566e+00	-5.471118679882393643e+00	5.904460974264090112e+01
2.178928651926361315e+00	-3.472851289648702267e+00	-1.583527018408281961e+01	-7.945006708654559269e+00	-2.347389543523511257e+00	3.560965272474000898e+01
1.673051899960712019e+00	-3.561266608348143681e+00	-1.719406029255598511e+01	-5.533850794656760108e+00	-3.500757404724398558e+00	1.715958907767842945e+01
1.721183683919303764e+00	-4.179558079747934585e+00	-4.807000415857767273e+00	-1.660075205806629484e+00	-4.271124756205650463e+00	4.557714298038263223e+01
1.890230355277917385e+00	-3.702856584369969006e+00	-7.362320311722392319e+00	-6.987238926455648702e+00	-2.176087562289309218e+00	4.083455286691990693e+01
5.498528996339018260e-01	-3.327323026363250502e+00	-1.889569600913586811e+01	-8.572473709715932699e+00	-4.040131854825858682e+00	1.918203696178883888e+01
2.809061137063842750e+00	-3.685712831704611503e+00	-4.087402754569828822e+00	-1.031899517484897721e+01	2.106807848818577078e-01	2.201975996329974095e+01
1.696745968594411957e+00	-3.114892993921420050e+00	-1.431284637083702371e+01	-3.685621057612899598e+00	-4.899251101203926595e+00	3.550784560185228145e+01
5.807291065571753563e-01	-2.796896718125170267e+00	-8.775443454975022206e+00	-7.822796191321420345e+00	-3.146661955713639269e+00	4.060867720506468714e+01
-5.187948407497555703e-02	-3.002003076357941058e+00	-1.733422908600730139e+01	-6.234989309527644963e+00	-2.494865035185182656e+00	1.609792380476644169e+01
8.366323133941434564e-01	-3.746041603217395988e+00	-2.196874252204811739e+01	-1.433721623887629271e+01	-1.845039015664768911e-01	3.981608190734484509e+01
2.012387080247278082e+00	-4.895549182961069334e+00	-8.955076780521903146e+00	-8.353490430271158118e+00	-6.053653669150588890e+00	1.996171852573480976e+01
1.874304218133052480e+00	-3.098432888695262566e+00	-9.750410069413971925e+00	-6.282945332898727031e+00	-4.166263178727848349e+00	5.661654716703075962e+01
1.009677408576235447e+00	-4.588239761642524783e+00	-1.194640219459608943e+01	-1.199536628965189600e+01	1.690930170212859407e+00	5.540557434721931429e+01
-5.566917631139686184e-01	-3.268687735377673320e+00	-2.985850668063850577e+00	-9.970089352173623354e+00	2.741907254893223289e-01	5.311488116159193851e+01
8.178983029513460234e-01	-3.349820143050690202e+00	-3.715876698631591424e+00	-3.222846333882392944e+00	-1.045534865852836059e+00	4.770176576628838205e+01
1.238570187471709438e+00	-3.927369745930202605e+00	-1.162416195437270972e+01	-1.577864428148907372e+00	-1.820617111200868887e+00	3.297149390993620699e+01
7.103795220639510521e-01	-4.218010226462470591e+00	-1.016556843895592266e+01	-9.739689119590064337e+00	1.761316854357302120e+00	4.624715670915134780e+01
1.104909657315731319e+00	-4.395374761893931392e+00	-1.086125311356939349e+01	-4.137745144595375457e+00	2.410188586980315795e-01	5.424133516766741536e+01
7.366535909094528156e-01	-3.744978147471491159e+00	-1.486134260163029097e+01	-7.547468998814350627e+00	3.587369930031566234e+00	3.993478515407315399e+01
4.827931461090518850e-01	-4.272156374454496586e+00	-1.536854020741172278e+00	-8.564167616689156048e+00	5.722740059704140014e-01	6.088195103418529897e+01
1.417986878489764235e+00	-4.656269343034937336e+00	-1.012812130944844746e+01	-6.867109826542112216e+00	-6.687679165708034779e-01	4.637201614557069718e+01
6.559797363875098375e-01	-3.860509492630227690e+00	-3.230641851495981598e+00	-1.195680822965927526e+01	-9.423165625808127555e-02	6.558145503680289323e+01
8.430583051906158643e-01	-4.292957717644942051e+00	-1.082479410701821188e+01	-7.524404472419549350e+00	8.752198215761525235e-01	5.555532424117632218e+01
1.258063820593804616e+00	-4.148497916207526615e+00	-1.070030978648701492e+01	-1.181586664019526367e+01	1.932438890868554804e+00	5.886150391913105295e+01
-3.379037121629930862e-01	-6.147912337165713836e+00	-2.555547115591192764e+01	-7.822859957501192341e+00	3.702274739808446125e+00	6.203034857596705365e+01
-3.066813776506778222e-01	-5.677247196969895882e+00	-2.117819433193256273e+01	-4.745669078446081990e+00	1.730854058353559877e+00	7.213727474098629955e+01
4.048710239633019348e-01	-4.531910004976562156e+00	6.401682900713080215e+00	-1.022083304787259905e+01	1.834764730790956477e+00	5.543667845317925469e+01
-3.064280966681456331e-01	-5.070684207576135805e+00	-2.107046473009223675e+01	-9.668700668363188200e+00	3.980076594129794643e+00	4.418003317493392501e+01
2.569823646701233089e-01	-5.415187573369752094e+00	-1.868931799297203966e+01	-1.828329539933951864e+00	2.303993088704527459e+00	6.186189891215541792e+01
3.334186742079646493e+00	-6.591499147985568463e+00	-3.175999288448865343e+01	-9.564268324748734784e+00	4.211820297548857006e+00	6.030396189004653706e+01
5.647363783746863763e-01	-4.363295713910829043e+00	-1.707325059247959942e+01	-5.082489664093714055e+00	2.271131108496032169e+00	6.148733974038466954e+01
1.398288588231705543e+00	-5.420825916488548835e+00	-2.441629065084305950e+01	-5.968632170974709439e+00	6.333047532474404662e+00	9.031980193944852431e+01
8.400861572509263908e-01	-5.427937134958201959e+00	-3.433760034078132861e+01	-7.072946172252991381e+00	9.992623126272611955e+00	8.222711090036830228e+01
2.017405932604432461e-02	-5.331387429603319461e+00	-3.829552137813521995e+01	-1.191660788200217347e+01	1.812494442608968193e+00	8.177050911440217362e+01
3.716326506602981583e-01	-4.947189751601959173e+00	-4.019808535832327578e+01	-9.970260546557746295e+00	5.755733746427279307e+00	9.018814270036456548e+01
7.010767323370459270e-01	-6.661498412608767516e+00	-4.366742092287337584e+01	-5.109337454799468325e+00	4.941782837216821100e+00	1.033071366290794657e+02
8.045508896815745103e-01	-6.975871536864822531e+00	-3.269077094978999298e+01	-4.273992753170528403e+00	5.837595854925287320e+00	1.185058132427301274e+02
-6.873139180691267835e-03	-7.064233183966365459e+00	-3.669907471856056702e+01	-5.680536780118718987e+00	5.321995870361592829e+00	9.068448855132831454e+01
1.396058715092133751e+00	-7.841088059744106609e+00	-4.477132768475743774e+01	-4.122561143890031587e+00	9.171018094210969807e+00	9.636110943864689204e+01
1.689187445881612515e-01	-7.411842579367108108e+00	-2.286175466914504995e+01	-6.644527073429322250e+00	6.931137507873763148e+00	5.368925439141543166e+01
-5.797695704770666758e-02	-7.652624700030963290e+00	-9.666278441481754413e+00	-8.409186947409763135e+00	5.144499002281829547e+00	3.150184764346922606e+01
-1.671219347212796746e-01	-6.646108208628264791e+00	-1.753305231132409148e+01	-5.832410539883164269e+00	8.083996971299512779e+00	3.087542561771785543e+01
4.444522820231164850e-01	-7.399034911566388928e+00	4.454040976023791565e+00	-1.093592063945464332e+01	7.528367950795180619e+00	-1.329383525108374364e+01
1.107787619760939313e+00	-7.641833105241935264e+00	1.529656349069991883e+01	-6.976979066204613389e+00	7.185123910602526642e+00	-5.800408185068697264e+01
5.382776173338361669e-01	-6.379888375414749291e+00	4.324196404938291494e+01	-9.202249056098178670e+00	9.645876545712868122e+00	-6.450942257591655959e+01
1.708845430690699274e+00	-6.124619481739874693e+00	3.288848873576022669e+01	-6.636411908096454759e+00	8.971218846203907304e+00	-8.168512576859956198e+01
2.616003217135958181e-01	-5.069261649331094688e+00	3.241252573425636996e+01	-8.205318857965817614e+00	4.102505624676770601e+00	-9.347929446373515816e+01
-2.974458029758724753e-01	-7.490162407935622824e+00	2.777931945530114888e+01	-9.813355632443027332e+00	5.946082710959876394e+00	-1.117225889175948197e+02
8.722049848245309045e-01	-6.286738880134747909e+00	3.567275015612644751e+01	-3.436198178139483694e+00	4.098068397170401056e+00	-1.001611452337504033e+02
-2.245359964612098636e-01	-6.462238915514462612e+00	2.521140571400708907e+01	-8.685446448953172194e+00	5.698670324228283235e+00	-1.225339649637505204e+02
2.835863495886619123e-01	-6.543916687244161423e+00	3.515579708035960493e+01	-7.635599846500563892e+00	7.537258123384940944e+00	-9.021522735251913616e+01
7.650581885853940944e-01	-5.753006780374430029e+00	2.296986846373080482e+01	-5.212870951770972816e+00	4.259746510969583788e+00	-5.459403542994697034e+01
-4.290425812090181146e-01	-5.553487859876273802e+00	2.398366293851346853e+01	-5.094975052236810242e+00	6.623283502870653372e+00	-8.621673004889322556e+01
-1.696778693693189233e+00	-4.988972799778263578e+00	1.893628740819218237e+01	-3.261767674000094264e+00	4.869821091479066943e+00	-8.891967761571119411e+01
-3.772177571087129144e-01	-4.851558694860644394e+00	2.259096291608121376e+01	-1.082507976199665478e+01	6.931171487162520961e+00	-8.358950466239721777e+01
-9.818929680233545731e-02	-4.333168758661089193e+00	2.633516456998802013e+01	-5.473827861157539054e+00	3.943886116350324489e+00	-7.855262637502217160e+01
-2.743535050567619926e+00	-5.064516022973407416e+00	2.940982854415444336e+01	-2.880436269126267934e+00	2.054478415215944320e+00	-7.515836747123647399e+01
8.617228081472287915e-01	-4.513340153867286375e+00	1.330456865400594957e+01	-8.797407541316720980e+00	3.702762531431442294e+00	-6.268925402644338618e+01
1.073970006305898117e+00	-6.306956000851249300e+00	2.221231064042582304e+01	-3.458224241364324936e+00	2.114986079276452990e+00	-7.533843538723264999e+01
-1.161914208962989026e+00	-5.341406990419125478e+00	6.011561941047235180e+00	-4.636392175603756272e+00	6.131530223005082769e-01	-4.120145409364069167e+01
-3.963098121675605046e-01	-4.857896211632716899e+00	1.958637224288867884e+01	-6.290185214780925627e+00	1.894020355082359330e+00	-6.507649376576249267e+01
-1.634474056017115817e+00	-4.572023880853166133e+00	4.758801023090839522e-01	-1.167952105470883595e+01	8.026959024181024027e-02	-6.541830095988309779e+01
-1.734823118219428695e+00	-5.770130675345932048e+00	8.836539925405642038e+00	-7.625246948763670041e+00	5.307278764819067796e-01	-6.001862682208144406e+01
-1.803646937836583142e+00	-5.004551622215212880e+00	3.943164240729158720e+00	-4.829784939090963292e+00	1.467108881056239156e+00	-4.793452765565901075e+01
-2.198459177494639150e+00	-4.558276626411456256e+00	6.156677094524331650e+00	-8.790854032105325899e+00	-5.099408021664596724e+00	-3.950983016498486222e+01
-1.220849063665723211e+00	-4.900751294127719149e+00	1.042236715350079379e+01	-1.385945523387333012e-01	-4.638046768155758004e-01	-5.773049960694711302e+01
1.119496813336050112e+00	-5.022770262879604708e+00	1.439890719005767039e+01	-1.536269268723235548e+00	4.636280176591426327e-01	-4.189415152815816157e+01
-2.006380967517385816e+00	-3.900901013260437811e+00	1.971223315470348325e+01	-5.659775403477292244e+00	-7.391432037691195722e-01	-5.141187463615642628e+01
-1.047689982557441946e+00	-4.733690831494722140e+00	2.555082552687389352e+01	-4.515350387288231460e+00	1.425274815671993878e+00	-5.249107172045604841e+01
-1.432733849502228818e+00	-3.716090169188113634e+00	4.575816335166286386e+00	-1.877811372373792587e+00	-8.558861211715145245e-01	-4.346581724980822514e+01
-7.773320475828850995e-01	-4.636030894651297807e+00	1.357433291488379901e+01	-9.896388555351080640e+00	6.768369596328367432e-01	-3.194817388576137063e+01
-2.879737148150554593e-01	-4.182810545823573811e+00	1.588046810134790832e+01	-8.263433252021815889e+00	-1.146562228791376592e+00	-3.932480107003041780e+01
-7.168659900565277354e-02	-3.722802157293585879e+00	1.080295041369515907e+01	-4.132041054460461105e+00	-7.952951540989960932e-02	-2.917083872679534196e+01
