angle	angular_velocity	angular_acceleration
5.783761123162785012e-01	8.922677594365548970e-01	-2.096432020893837400e+00
4.654957733546392640e-01	4.415049068760073525e-01	-4.461073933208349551e+00
4.316398119916563525e-01	1.534041345461564232e+00	-2.085172098997937429e+00
4.182427839064397634e-01	1.100844603006284173e+00	-5.807351286196827722e+00
7.403137574562377310e-01	1.998736376709510654e-01	-7.044298913038133492e+00
5.285178248429118764e-01	3.117926796165295111e-01	-6.866922316877099419e+00
4.179180065379312081e-01	1.868323043390406890e-01	-9.442558794502327046e-01
3.219500120138343302e-01	7.963569075229728345e-01	-5.773964348477042208e+00
6.327124683188444232e-01	-7.029098839125479392e-01	-5.048309303161373940e+00
4.040904147250279355e-01	7.126733435481302781e-01	-6.155423375732846480e+00
5.701733094437400062e-01	4.804807829156584331e-01	-4.875382580259128851e+00
6.672230782506328728e-01	-6.193821073296520430e-01	-5.015687233042132043e+00
4.457876478333551717e-01	5.750812209147204701e-01	-4.116835050913960181e+00
7.363930780302696544e-01	5.965633172084523483e-01	-4.468124773730321131e+00
5.802920913204381304e-01	2.970662974377599186e-01	-5.240425191859770848e+00
6.537073347366000320e-01	-1.609221128876716922e-01	-4.028205421393431962e+00
4.899878209425756470e-01	1.404031348450114347e-01	-4.643268163217552313e+00
4.459847454512457232e-01	6.072589797269328793e-01	-3.637708599228285600e+00
5.408584201177040196e-01	-8.683432035558112938e-01	-3.832602377760859991e+00
2.948749691619473867e-01	-2.135199805768721870e-01	-3.897632896516165513e+00
3.026097624672499653e-01	-7.720722705026121790e-01	-3.456478506879575363e+00
5.897099306615048997e-01	-1.133888526169021527e-01	-3.520349652324131107e+00
2.230859093281093997e-01	-4.382621162779035684e-01	-6.683981519993207776e+00
5.731972730358685375e-01	6.337965864606632804e-01	-3.447882386875721572e+00
6.500788491055858875e-01	4.035098057472134014e-01	-4.531156862373120653e+00
8.704160880331898165e-01	-1.969150387413903247e-01	-3.982149129234086704e+00
2.795086076971314837e-01	-4.705546697358652108e-02	-5.061430852906538824e+00
7.680272978019895280e-01	5.455532067979915745e-01	-4.637444579291972069e+00
5.585106101552669289e-01	-3.986097356046339746e-01	-7.701338358528435180e+00
6.450162284021316861e-01	3.383129654949896259e-01	-5.200254567704954312e+00
5.600891599263083664e-01	-6.098356408343644230e-02	-3.522915366435154461e+00
4.066363716159394626e-01	-6.023031054848893007e-01	-3.546468136658615045e+00
3.642266523159198854e-01	-1.509003934289973314e-01	-4.731320905803967136e+00
5.816994666675185943e-01	-4.193895996267414938e-01	-5.995963503062306188e+00
3.746365973253308335e-01	-1.043048533391675026e+00	-4.557366699113999609e+00
6.438174416911490727e-01	2.352187841503644572e-02	-3.392610784335362339e+00
6.102046436253353301e-01	-5.651587945228542242e-01	-4.430624480492579842e+00
